,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,District of Columbia,District of Columbia,11,56,%null%,29628,37.127041987309305,37.1,37.127041987309305,37.127041987309305,37.1
1,%null%,%null%,True,True,Connecticut,Connecticut,72,246,%null%,179054,40.21133289398729,40.2,40.21133289398729,40.21133289398729,40.2
2,%null%,%null%,True,True,New Jersey,New Jersey,379,1170,%null%,942292,40.22107796733921,40.2,40.22107796733921,40.22107796733921,40.2
3,%null%,%null%,True,True,Massachusetts,Massachusetts,218,692,%null%,520119,41.91348518319846,41.9,41.91348518319846,41.91348518319846,41.9
4,%null%,%null%,True,True,Louisiana,Louisiana,36,97,%null%,85860,41.92872117400419,41.9,41.92872117400419,41.92872117400419,41.9
5,%null%,%null%,True,True,Ohio,Ohio,134,394,%null%,313413,42.75508673858455,42.8,42.75508673858455,42.75508673858455,42.8
6,%null%,%null%,True,True,New York,New York,786,2210,%null%,1812286,43.370637967737984,43.4,43.370637967737984,43.370637967737984,43.4
7,%null%,%null%,True,True,Tennessee,Tennessee,61,184,%null%,139839,43.62159340384299,43.6,43.62159340384299,43.62159340384299,43.6
8,%null%,%null%,True,True,Illinois,Illinois,339,1044,%null%,756590,44.806301960110495,44.8,44.806301960110495,44.806301960110495,44.8
9,%null%,%null%,True,True,Oklahoma,Oklahoma,47,134,%null%,102892,45.67896435096995,45.7,45.67896435096995,45.67896435096995,45.7
10,%null%,%null%,True,True,North Dakota,North Dakota,6,20,%null%,13076,45.88559192413582,45.9,45.88559192413582,45.88559192413582,45.9
11,%null%,%null%,True,True,Texas,Texas,736,2104,%null%,1584396,46.45303320634488,46.5,46.45303320634488,46.45303320634488,46.5
12,%null%,%null%,True,True,Pennsylvania,Pennsylvania,235,724,%null%,503783,46.647068281383056,46.6,46.647068281383056,46.647068281383056,46.6
13,%null%,%null%,True,True,California,California,2878,8384,%null%,6136428,46.90024880924212,46.9,46.90024880924212,46.90024880924212,46.9
14,%null%,%null%,True,True,Delaware,Delaware,20,55,%null%,41957,47.66785041828538,47.7,47.66785041828538,47.66785041828538,47.7
15,%null%,%null%,True,True,Maryland,Maryland,203,578,%null%,421227,48.19254226343515,48.2,48.19254226343515,48.19254226343515,48.2
16,%null%,%null%,True,True,North Carolina,North Carolina,171,468,%null%,353832,48.32802007732484,48.3,48.32802007732484,48.32802007732484,48.3
17,%null%,%null%,True,True,Washington,Washington,397,1142,%null%,813284,48.81443628547961,48.8,48.81443628547961,48.81443628547961,48.8
18,%null%,%null%,True,True,Oregon,Oregon,110,325,%null%,221414,49.68068866467341,49.7,49.68068866467341,49.68068866467341,49.7
19,%null%,%null%,True,True,Michigan,Michigan,171,510,%null%,341843,50.02296375821649,50.0,50.02296375821649,50.02296375821649,50.0
20,%null%,%null%,True,True,Kansas,Kansas,48,149,%null%,94576,50.75283369988157,50.8,50.75283369988157,50.75283369988157,50.8
21,%null%,%null%,True,True,Missouri,Missouri,74,210,%null%,144420,51.2394405207035,51.2,51.2394405207035,51.2394405207035,51.2
22,%null%,%null%,True,True,Georgia,Georgia,255,685,%null%,490433,51.994869839509164,52.0,51.994869839509164,51.994869839509164,52.0
23,%null%,%null%,True,True,Virginia,Virginia,320,929,%null%,614516,52.073501747716904,52.1,52.073501747716904,52.073501747716904,52.1
24,%null%,%null%,True,True,Montana,Montana,6,17,%null%,11461,52.35145275281389,52.4,52.35145275281389,52.35145275281389,52.4
25,%null%,%null%,True,True,Hawaii,Hawaii,342,886,%null%,651433,52.49964309453159,52.5,52.49964309453159,52.49964309453159,52.5
26,%null%,%null%,True,True,Florida,Florida,343,910,%null%,650132,52.75851673198674,52.8,52.75851673198674,52.75851673198674,52.8
27,%null%,%null%,True,True,Iowa,Iowa,49,121,%null%,91780,53.38853780780127,53.4,53.38853780780127,53.38853780780127,53.4
28,%null%,%null%,True,True,Kentucky,Kentucky,42,108,%null%,78406,53.567329030941515,53.6,53.567329030941515,53.567329030941515,53.6
29,%null%,%null%,True,True,New Hampshire,New Hampshire,23,49,%null%,42740,53.813757604117924,53.8,53.813757604117924,53.813757604117924,53.8
30,%null%,%null%,True,True,South Carolina,South Carolina,56,139,%null%,100149,55.91668414063046,55.9,55.91668414063046,55.91668414063046,55.9
31,%null%,%null%,True,True,Minnesota,Minnesota,175,447,%null%,305845,57.21852572381436,57.2,57.21852572381436,57.21852572381436,57.2
32,%null%,%null%,True,True,South Dakota,South Dakota,9,29,%null%,15358,58.60138038807136,58.6,58.60138038807136,58.60138038807136,58.6
33,%null%,%null%,True,True,Arkansas,Arkansas,38,102,%null%,64245,59.148571873297534,59.1,59.148571873297534,59.148571873297534,59.1
34,%null%,%null%,True,True,Nevada,Nevada,177,443,%null%,292101,60.59547896104429,60.6,60.59547896104429,60.59547896104429,60.6
35,%null%,%null%,True,True,Rhode Island,Rhode Island,25,59,%null%,39360,63.516260162601625,63.5,63.516260162601625,63.516260162601625,63.5
36,%null%,%null%,True,True,Mississippi,Mississippi,22,72,%null%,33735,65.21416926041204,65.2,65.21416926041204,65.21416926041204,65.2
37,%null%,%null%,True,True,Wisconsin,Wisconsin,125,299,%null%,185474,67.39489092810852,67.4,67.39489092810852,67.39489092810852,67.4
38,%null%,%null%,True,True,Colorado,Colorado,140,368,%null%,206559,67.77724524227945,67.8,67.77724524227945,67.77724524227945,67.8
39,%null%,%null%,True,True,Utah,Utah,82,240,%null%,119717,68.49486706148667,68.5,68.49486706148667,68.49486706148667,68.5
40,%null%,%null%,True,True,Vermont,Vermont,9,25,%null%,12952,69.48733786287832,69.5,69.48733786287832,69.48733786287832,69.5
41,%null%,%null%,True,True,Arizona,Arizona,189,582,%null%,270631,69.836788837938,69.8,69.836788837938,69.836788837938,69.8
42,%null%,%null%,True,True,Nebraska,Nebraska,39,93,%null%,54128,72.05143363878214,72.1,72.05143363878214,72.05143363878214,72.1
43,%null%,%null%,True,True,Idaho,Idaho,24,67,%null%,31829,75.40293443086493,75.4,75.40293443086493,75.40293443086493,75.4
44,%null%,%null%,True,True,New Mexico,New Mexico,27,76,%null%,35760,75.50335570469798,75.5,75.50335570469798,75.50335570469798,75.5
45,%null%,%null%,True,True,Maine,Maine,23,50,%null%,18886,121.78333156835753,121.8,121.78333156835753,121.78333156835753,121.8
46,%null%,%null%,True,True,Indiana,Indiana,243,655,%null%,183573,132.37240770701575,132.4,132.37240770701575,132.37240770701575,132.4
47,%null%,%null%,True,True,Alaska,Alaska,105,255,%null%,58213,180.37208183739028,180.4,180.37208183739028,180.37208183739028,180.4
48,%null%,%null%,True,True,Alabama,Alabama,159,451,%null%,78576,202.351863164325,202.4,202.351863164325,202.351863164325,202.4
49,%null%,%null%,True,True,West Virginia,West Virginia,32,76,%null%,15762,203.01992132978046,203.0,203.01992132978046,203.01992132978046,203.0
50,%null%,%null%,True,True,Wyoming,Wyoming,13,35,%null%,6184,210.21992238033633,210.2,210.21992238033633,210.21992238033633,210.2
