,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Rhode Island,Rhode Island,10,41,%null%,39360,25.406504065040654,25.41,25.406504065040654,25.406504065040654,25.4
1,%null%,%null%,True,True,Pennsylvania,Pennsylvania,173,549,%null%,503783,34.340182181613905,34.34,34.340182181613905,34.340182181613905,34.3
2,%null%,%null%,True,True,New Jersey,New Jersey,345,1057,%null%,942292,36.612854614068674,36.61,36.612854614068674,36.612854614068674,36.6
3,%null%,%null%,True,True,New Hampshire,New Hampshire,16,48,%null%,42740,37.4356574637342,37.44,37.4356574637342,37.4356574637342,37.4
4,%null%,%null%,True,True,Illinois,Illinois,285,866,%null%,756590,37.66901492221679,37.67,37.66901492221679,37.66901492221679,37.7
5,%null%,%null%,True,True,Massachusetts,Massachusetts,197,628,%null%,520119,37.875947619679344,37.88,37.875947619679344,37.875947619679344,37.9
6,%null%,%null%,True,True,California,California,2386,7238,%null%,6136428,38.88255512816251,38.88,38.88255512816251,38.88255512816251,38.9
7,%null%,%null%,True,True,Kansas,Kansas,37,113,%null%,94576,39.12197597699205,39.12,39.12197597699205,39.12197597699205,39.1
8,%null%,%null%,True,True,Maryland,Maryland,165,495,%null%,421227,39.17127819441774,39.17,39.17127819441774,39.17127819441774,39.2
9,%null%,%null%,True,True,Missouri,Missouri,59,152,%null%,144420,40.85306744218252,40.85,40.85306744218252,40.85306744218252,40.9
10,%null%,%null%,True,True,Michigan,Michigan,141,449,%null%,341843,41.24700520414342,41.25,41.24700520414342,41.24700520414342,41.2
11,%null%,%null%,True,True,Texas,Texas,657,1934,%null%,1584396,41.46690600077253,41.47,41.46690600077253,41.46690600077253,41.5
12,%null%,%null%,True,True,Tennessee,Tennessee,58,165,%null%,139839,41.47626913808022,41.48,41.47626913808022,41.47626913808022,41.5
13,%null%,%null%,True,True,Wisconsin,Wisconsin,77,229,%null%,185474,41.51525281171485,41.52,41.51525281171485,41.51525281171485,41.5
14,%null%,%null%,True,True,Virginia,Virginia,262,739,%null%,614516,42.63517955594321,42.64,42.63517955594321,42.63517955594321,42.6
15,%null%,%null%,True,True,New York,New York,776,2178,%null%,1812286,42.81884868061664,42.82,42.81884868061664,42.81884868061664,42.8
16,%null%,%null%,True,True,Georgia,Georgia,210,607,%null%,490433,42.81930457371343,42.82,42.81930457371343,42.81930457371343,42.8
17,%null%,%null%,True,True,North Carolina,North Carolina,153,439,%null%,353832,43.24086006918537,43.24,43.24086006918537,43.24086006918537,43.2
18,%null%,%null%,True,True,Oklahoma,Oklahoma,45,135,%null%,102892,43.735178633907395,43.74,43.735178633907395,43.735178633907395,43.7
19,%null%,%null%,True,True,Washington,Washington,360,1108,%null%,813284,44.264980006984025,44.26,44.264980006984025,44.264980006984025,44.3
20,%null%,%null%,True,True,Hawaii,Hawaii,294,814,%null%,651433,45.13127213389558,45.13,45.13127213389558,45.13127213389558,45.1
21,%null%,%null%,True,True,Nevada,Nevada,134,332,%null%,292101,45.87454339423693,45.87,45.87454339423693,45.87454339423693,45.9
22,%null%,%null%,True,True,Utah,Utah,56,172,%null%,119717,46.77698238345431,46.78,46.77698238345431,46.77698238345431,46.8
23,%null%,%null%,True,True,District of Columbia,District of Columbia,14,76,%null%,29628,47.25259889293911,47.25,47.25259889293911,47.25259889293911,47.3
24,%null%,%null%,True,True,Florida,Florida,308,821,%null%,650132,47.374994616477885,47.37,47.374994616477885,47.374994616477885,47.4
25,%null%,%null%,True,True,Nebraska,Nebraska,26,66,%null%,54128,48.03428909252143,48.03,48.03428909252143,48.03428909252143,48.0
26,%null%,%null%,True,True,Ohio,Ohio,152,416,%null%,313413,48.49830734526009,48.50,48.49830734526009,48.49830734526009,48.5
27,%null%,%null%,True,True,Iowa,Iowa,48,117,%null%,91780,52.29897581172369,52.30,52.29897581172369,52.29897581172369,52.3
28,%null%,%null%,True,True,Connecticut,Connecticut,95,262,%null%,179054,53.05661979067767,53.06,53.05661979067767,53.05661979067767,53.1
29,%null%,%null%,True,True,Oregon,Oregon,118,293,%null%,221414,53.29382965846785,53.29,53.29382965846785,53.29382965846785,53.3
30,%null%,%null%,True,True,Louisiana,Louisiana,46,114,%null%,85860,53.575588166783135,53.58,53.575588166783135,53.575588166783135,53.6
31,%null%,%null%,True,True,Minnesota,Minnesota,168,474,%null%,305845,54.92978469486178,54.93,54.92978469486178,54.92978469486178,54.9
32,%null%,%null%,True,True,Mississippi,Mississippi,19,44,%null%,33735,56.32132799762858,56.32,56.32132799762858,56.32132799762858,56.3
33,%null%,%null%,True,True,Indiana,Indiana,105,280,%null%,183573,57.19795394747594,57.20,57.19795394747594,57.19795394747594,57.2
34,%null%,%null%,True,True,Delaware,Delaware,25,83,%null%,41957,59.584813022856736,59.58,59.584813022856736,59.584813022856736,59.6
35,%null%,%null%,True,True,South Carolina,South Carolina,61,142,%null%,100149,60.909245224615326,60.91,60.909245224615326,60.909245224615326,60.9
36,%null%,%null%,True,True,New Mexico,New Mexico,22,54,%null%,35760,61.52125279642058,61.52,61.52125279642058,61.52125279642058,61.5
37,%null%,%null%,True,True,Kentucky,Kentucky,50,125,%null%,78406,63.77062979873989,63.77,63.77062979873989,63.77062979873989,63.8
38,%null%,%null%,True,True,Arizona,Arizona,187,463,%null%,270631,69.09777519944132,69.10,69.09777519944132,69.09777519944132,69.1
39,%null%,%null%,True,True,Arkansas,Arkansas,45,120,%null%,64245,70.04436142890498,70.04,70.04436142890498,70.04436142890498,70.0
40,%null%,%null%,True,True,Colorado,Colorado,150,384,%null%,206559,72.61847704529941,72.62,72.61847704529941,72.61847704529941,72.6
41,%null%,%null%,True,True,South Dakota,South Dakota,12,31,%null%,15358,78.13517385076182,78.14,78.13517385076182,78.13517385076182,78.1
42,%null%,%null%,True,True,Idaho,Idaho,25,63,%null%,31829,78.5447233654843,78.54,78.5447233654843,78.5447233654843,78.5
43,%null%,%null%,True,True,Montana,Montana,10,17,%null%,11461,87.25242125468982,87.25,87.25242125468982,87.25242125468982,87.3
44,%null%,%null%,True,True,Maine,Maine,17,38,%null%,18886,90.01376681139469,90.01,90.01376681139469,90.01376681139469,90.0
45,%null%,%null%,True,True,West Virginia,West Virginia,15,24,%null%,15762,95.1655881233346,95.17,95.1655881233346,95.1655881233346,95.2
46,%null%,%null%,True,True,Alabama,Alabama,75,196,%null%,78576,95.44899205864385,95.45,95.44899205864385,95.44899205864385,95.4
47,%null%,%null%,True,True,Alaska,Alaska,65,133,%null%,58213,111.65890780409873,111.66,111.65890780409873,111.65890780409873,111.7
