,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Alaska,Alaska,43,110,%null%,109039,39.43543135942186,39.4,39.43543135942186,39.43543135942186,39.4
1,%null%,%null%,True,True,New Mexico,New Mexico,75,164,%null%,186151,40.28987220052538,40.3,40.28987220052538,40.28987220052538,40.3
2,%null%,%null%,True,True,North Carolina,North Carolina,60,129,%null%,115825,51.80228793438377,51.8,51.80228793438377,51.80228793438377,51.8
3,%null%,%null%,True,True,Idaho,Idaho,11,42,%null%,20059,54.83822722967247,54.8,54.83822722967247,54.83822722967247,54.8
4,%null%,%null%,True,True,Arizona,Arizona,155,379,%null%,279130,55.529681510407336,55.5,55.529681510407336,55.529681510407336,55.5
5,%null%,%null%,True,True,Oklahoma,Oklahoma,189,463,%null%,339826,55.616697957189864,55.6,55.616697957189864,55.616697957189864,55.6
6,%null%,%null%,True,True,South Dakota,South Dakota,41,97,%null%,73258,55.96658385432308,56.0,55.96658385432308,55.96658385432308,56.0
7,%null%,%null%,True,True,Wyoming,Wyoming,7,24,%null%,12146,57.63214226905978,57.6,57.63214226905978,57.63214226905978,57.6
8,%null%,%null%,True,True,Montana,Montana,44,74,%null%,66192,66.47328982354364,66.5,66.47328982354364,66.47328982354364,66.5
9,%null%,%null%,True,True,North Dakota,North Dakota,30,63,%null%,40207,74.61387320615813,74.6,74.61387320615813,74.61387320615813,74.6
10,%null%,%null%,True,True,Louisiana,Louisiana,24,54,%null%,30358,79.05659134330325,79.1,79.05659134330325,79.05659134330325,79.1
11,%null%,%null%,True,True,Utah,Utah,25,66,%null%,31014,80.60875733539692,80.6,80.60875733539692,80.60875733539692,80.6
12,%null%,%null%,True,True,Mississippi,Mississippi,13,29,%null%,14992,86.7129135538954,86.7,86.7129135538954,86.7129135538954,86.7
13,%null%,%null%,True,True,Washington,Washington,84,190,%null%,95740,87.73762272822226,87.7,87.73762272822226,87.73762272822226,87.7
14,%null%,%null%,True,True,Oregon,Oregon,42,89,%null%,46873,89.60382309645212,89.6,89.60382309645212,89.60382309645212,89.6
15,%null%,%null%,True,True,Nevada,Nevada,24,50,%null%,26502,90.5592030790129,90.6,90.5592030790129,90.5592030790129,90.6
16,%null%,%null%,True,True,Kansas,Kansas,22,53,%null%,23301,94.41654864598085,94.4,94.41654864598085,94.41654864598085,94.4
17,%null%,%null%,True,True,Connecticut,Connecticut,8,26,%null%,8111,98.63148810257674,98.6,98.63148810257674,98.63148810257674,98.6
18,%null%,%null%,True,True,Colorado,Colorado,38,100,%null%,37197,102.15877624539613,102.2,102.15877624539613,102.15877624539613,102.2
19,%null%,%null%,True,True,South Carolina,South Carolina,20,36,%null%,19363,103.28977947632082,103.3,103.28977947632082,103.28977947632082,103.3
20,%null%,%null%,True,True,Rhode Island,Rhode Island,5,7,%null%,4633,107.92143319663286,107.9,107.92143319663286,107.92143319663286,107.9
21,%null%,%null%,True,True,Massachusetts,Massachusetts,14,37,%null%,12835,109.0767432800935,109.1,109.0767432800935,109.0767432800935,109.1
22,%null%,%null%,True,True,New York,New York,68,162,%null%,60197,112.96243998870376,113.0,112.96243998870376,112.96243998870376,113.0
23,%null%,%null%,True,True,California,California,188,458,%null%,160861,116.87108746060264,116.9,116.87108746060264,116.87108746060264,116.9
24,%null%,%null%,True,True,Florida,Florida,65,152,%null%,55453,117.2163814401385,117.2,117.2163814401385,117.2163814401385,117.2
