,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Rhode Island,Rhode Island,370,1184,%null%,1095610,33.77114119075218,33.77,33.77114119075218,33.77114119075218,33.8
1,%null%,%null%,True,True,Louisiana,Louisiana,1663,4554,%null%,4624047,35.96416731923357,35.96,35.96416731923357,35.96416731923357,36.0
2,%null%,%null%,True,True,Massachusetts,Massachusetts,2678,8426,%null%,6984723,38.34081895588415,38.34,38.34081895588415,38.34081895588415,38.3
3,%null%,%null%,True,True,New Jersey,New Jersey,3563,10830,%null%,9267130,38.44771790187469,38.45,38.44771790187469,38.44771790187469,38.4
4,%null%,%null%,True,True,North Carolina,North Carolina,4146,12432,%null%,10551162,39.294250244664994,39.29,39.294250244664994,39.294250244664994,39.3
5,%null%,%null%,True,True,Florida,Florida,8775,25405,%null%,21781128,40.28716970030202,40.29,40.28716970030202,40.28716970030202,40.3
6,%null%,%null%,True,True,Maryland,Maryland,2486,7576,%null%,6165129,40.32356824974789,40.32,40.32356824974789,40.32356824974789,40.3
7,%null%,%null%,True,True,Pennsylvania,Pennsylvania,5380,16155,%null%,12964056,41.49935791699758,41.50,41.49935791699758,41.49935791699758,41.5
8,%null%,%null%,True,True,New York,New York,8277,24927,%null%,19835913,41.7273457490966,41.73,41.7273457490966,41.7273457490966,41.7
9,%null%,%null%,True,True,Connecticut,Connecticut,1548,4728,%null%,3605597,42.933250721031776,42.93,42.933250721031776,42.933250721031776,42.9
10,%null%,%null%,True,True,Illinois,Illinois,5448,16499,%null%,12671469,42.99422584705846,42.99,42.99422584705846,42.99422584705846,43.0
11,%null%,%null%,True,True,South Carolina,South Carolina,2258,6312,%null%,5190705,43.500834665040685,43.50,43.500834665040685,43.500834665040685,43.5
12,%null%,%null%,True,True,New Hampshire,New Hampshire,611,1797,%null%,1388992,43.98873427636732,43.99,43.98873427636732,43.98873427636732,44.0
13,%null%,%null%,True,True,Mississippi,Mississippi,1306,3735,%null%,2949965,44.27171169827439,44.27,44.27171169827439,44.27171169827439,44.3
14,%null%,%null%,True,True,Missouri,Missouri,2734,7929,%null%,6168187,44.32420742107851,44.32,44.32420742107851,44.32420742107851,44.3
15,%null%,%null%,True,True,California,California,17513,51902,%null%,39237836,44.632940511806,44.63,44.632940511806,44.632940511806,44.6
16,%null%,%null%,True,True,Minnesota,Minnesota,2550,7817,%null%,5707390,44.678916282223575,44.68,44.678916282223575,44.678916282223575,44.7
17,%null%,%null%,True,True,Michigan,Michigan,4497,13166,%null%,10050811,44.742658080029564,44.74,44.742658080029564,44.742658080029564,44.7
18,%null%,%null%,True,True,New Mexico,New Mexico,959,2454,%null%,2115877,45.32399567649726,45.32,45.32399567649726,45.32399567649726,45.3
19,%null%,%null%,True,True,Wisconsin,Wisconsin,2683,8285,%null%,5895908,45.5061374770434,45.51,45.5061374770434,45.5061374770434,45.5
20,%null%,%null%,True,True,Oregon,Oregon,1943,5965,%null%,4246155,45.75904553649125,45.76,45.75904553649125,45.75904553649125,45.8
21,%null%,%null%,True,True,Nebraska,Nebraska,903,2844,%null%,1963692,45.98480820821188,45.98,45.98480820821188,45.98480820821188,46.0
22,%null%,%null%,True,True,Virginia,Virginia,3991,12060,%null%,8642274,46.1799753166817,46.18,46.1799753166817,46.1799753166817,46.2
23,%null%,%null%,True,True,Texas,Texas,13685,38536,%null%,29527941,46.34593383940994,46.35,46.34593383940994,46.34593383940994,46.3
24,%null%,%null%,True,True,Kentucky,Kentucky,2115,6169,%null%,4509394,46.902089282950215,46.90,46.902089282950215,46.902089282950215,46.9
25,%null%,%null%,True,True,Tennessee,Tennessee,3294,9544,%null%,6975218,47.22433047970687,47.22,47.22433047970687,47.22433047970687,47.2
26,%null%,%null%,True,True,Vermont,Vermont,305,901,%null%,645570,47.245070247997894,47.25,47.245070247997894,47.245070247997894,47.2
27,%null%,%null%,True,True,North Dakota,North Dakota,367,1046,%null%,774948,47.358016279802,47.36,47.358016279802,47.358016279802,47.4
28,%null%,%null%,True,True,Georgia,Georgia,5134,14265,%null%,10799566,47.53894739844175,47.54,47.53894739844175,47.53894739844175,47.5
29,%null%,%null%,True,True,Ohio,Ohio,5616,15854,%null%,11780017,47.6739549696745,47.67,47.6739549696745,47.6739549696745,47.7
30,%null%,%null%,True,True,Washington,Washington,3736,10902,%null%,7738692,48.27689227068347,48.28,48.27689227068347,48.27689227068347,48.3
31,%null%,%null%,True,True,Iowa,Iowa,1572,4524,%null%,3193079,49.23147845700028,49.23,49.23147845700028,49.23147845700028,49.2
32,%null%,%null%,True,True,Montana,Montana,544,1491,%null%,1104271,49.263269614071184,49.26,49.263269614071184,49.263269614071184,49.3
33,%null%,%null%,True,True,Oklahoma,Oklahoma,1981,5661,%null%,3986639,49.69098029693684,49.69,49.69098029693684,49.69098029693684,49.7
34,%null%,%null%,True,True,South Dakota,South Dakota,447,1244,%null%,895376,49.92316077268098,49.92,49.92316077268098,49.92316077268098,49.9
35,%null%,%null%,True,True,Maine,Maine,700,2065,%null%,1372247,51.01122465561958,51.01,51.01122465561958,51.01122465561958,51.0
36,%null%,%null%,True,True,Kansas,Kansas,1497,4329,%null%,2934582,51.012375868181564,51.01,51.012375868181564,51.012375868181564,51.0
