,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,104,286,%null%,291001,35.73870880168797,35.7,35.73870880168797,35.73870880168797,35.7
1,%null%,%null%,True,True,Vermont,Vermont,5,16,%null%,12316,40.597596622279966,40.6,40.597596622279966,40.597596622279966,40.6
2,%null%,%null%,True,True,Oklahoma,Oklahoma,155,346,%null%,235733,65.75235541905461,65.8,65.75235541905461,65.75235541905461,65.8
3,%null%,%null%,True,True,Montana,Montana,23,67,%null%,28810,79.8333911836168,79.8,79.8333911836168,79.8333911836168,79.8
4,%null%,%null%,True,True,Alaska,Alaska,42,115,%null%,52262,80.36431824270024,80.4,80.36431824270024,80.36431824270024,80.4
5,%null%,%null%,True,True,Missouri,Missouri,131,294,%null%,143689,91.16912220142112,91.2,91.16912220142112,91.16912220142112,91.2
6,%null%,%null%,True,True,Washington,Washington,323,766,%null%,342530,94.29830963711208,94.3,94.29830963711208,94.29830963711208,94.3
7,%null%,%null%,True,True,Maine,Maine,23,54,%null%,24338,94.5024241926206,94.5,94.5024241926206,94.5024241926206,94.5
8,%null%,%null%,True,True,Arkansas,Arkansas,62,159,%null%,63545,97.56865213628137,97.6,97.56865213628137,97.56865213628137,97.6
9,%null%,%null%,True,True,Oregon,Oregon,148,364,%null%,148706,99.52523771737522,99.5,99.52523771737522,99.52523771737522,99.5
10,%null%,%null%,True,True,Minnesota,Minnesota,142,309,%null%,139747,101.61219918853357,101.6,101.61219918853357,101.61219918853357,101.6
11,%null%,%null%,True,True,Ohio,Ohio,284,666,%null%,274463,103.47478530803788,103.5,103.47478530803788,103.47478530803788,103.5
