,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Mexico,New Mexico,57,144,%null%,186151,30.620302872399286,30.6,30.620302872399286,30.620302872399286,30.6
1,%null%,%null%,True,True,North Dakota,North Dakota,16,48,%null%,40207,39.794065709951006,39.8,39.794065709951006,39.794065709951006,39.8
2,%null%,%null%,True,True,Oklahoma,Oklahoma,169,453,%null%,339826,49.73133309399516,49.7,49.73133309399516,49.73133309399516,49.7
3,%null%,%null%,True,True,Alaska,Alaska,55,128,%null%,109039,50.44066801786517,50.4,50.44066801786517,50.44066801786517,50.4
4,%null%,%null%,True,True,Arizona,Arizona,155,334,%null%,279130,55.529681510407336,55.5,55.529681510407336,55.529681510407336,55.5
5,%null%,%null%,True,True,North Carolina,North Carolina,66,156,%null%,115825,56.98251672782215,57.0,56.98251672782215,56.98251672782215,57.0
6,%null%,%null%,True,True,Montana,Montana,40,103,%null%,66192,60.43026347594875,60.4,60.43026347594875,60.43026347594875,60.4
7,%null%,%null%,True,True,Nevada,Nevada,17,43,%null%,26502,64.14610218096747,64.1,64.14610218096747,64.14610218096747,64.1
8,%null%,%null%,True,True,South Dakota,South Dakota,56,111,%null%,73258,76.44216331322176,76.4,76.44216331322176,76.44216331322176,76.4
9,%null%,%null%,True,True,Wyoming,Wyoming,11,24,%null%,12146,90.56479499423678,90.6,90.56479499423678,90.56479499423678,90.6
10,%null%,%null%,True,True,Louisiana,Louisiana,30,55,%null%,30358,98.82073917912906,98.8,98.82073917912906,98.82073917912906,98.8
11,%null%,%null%,True,True,Oregon,Oregon,54,115,%null%,46873,115.20491540972415,115.2,115.20491540972415,115.20491540972415,115.2
12,%null%,%null%,True,True,Utah,Utah,36,82,%null%,31014,116.07661056297157,116.1,116.07661056297157,116.07661056297157,116.1
13,%null%,%null%,True,True,Wisconsin,Wisconsin,61,126,%null%,52520,116.14623000761614,116.1,116.14623000761614,116.14623000761614,116.1
14,%null%,%null%,True,True,Minnesota,Minnesota,76,153,%null%,60687,125.23275166015787,125.2,125.23275166015787,125.23275166015787,125.2
15,%null%,%null%,True,True,Washington,Washington,122,240,%null%,95740,127.42845205765616,127.4,127.42845205765616,127.42845205765616,127.4
