,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Mississippi,Mississippi,247,666,%null%,1107951,22.293404672228284,22.3,22.293404672228284,22.293404672228284,22.3
1,%null%,%null%,True,True,Louisiana,Louisiana,375,962,%null%,1499002,25.0166444074124,25.0,25.0166444074124,25.0166444074124,25.0
2,%null%,%null%,True,True,South Carolina,South Carolina,359,1017,%null%,1352562,26.54222135473272,26.5,26.54222135473272,26.54222135473272,26.5
3,%null%,%null%,True,True,North Carolina,North Carolina,606,1832,%null%,2248971,26.94565648023029,26.9,26.94565648023029,26.94565648023029,26.9
4,%null%,%null%,True,True,Tennessee,Tennessee,338,1038,%null%,1158262,29.18165320108922,29.2,29.18165320108922,29.18165320108922,29.2
5,%null%,%null%,True,True,Arkansas,Arkansas,139,367,%null%,466227,29.813803147393866,29.8,29.813803147393866,29.813803147393866,29.8
6,%null%,%null%,True,True,District of Columbia,District of Columbia,89,306,%null%,295889,30.078847135243286,30.1,30.078847135243286,30.078847135243286,30.1
7,%null%,%null%,True,True,Alabama,Alabama,405,1073,%null%,1336172,30.310469011474567,30.3,30.310469011474567,30.310469011474567,30.3
8,%null%,%null%,True,True,Florida,Florida,1043,2872,%null%,3386309,30.80049694224597,30.8,30.80049694224597,30.80049694224597,30.8
9,%null%,%null%,True,True,Missouri,Missouri,224,670,%null%,711459,31.484597144740597,31.5,31.484597144740597,31.484597144740597,31.5
10,%null%,%null%,True,True,Michigan,Michigan,445,1197,%null%,1383769,32.158546693848464,32.2,32.158546693848464,32.158546693848464,32.2
11,%null%,%null%,True,True,Virginia,Virginia,544,1686,%null%,1657724,32.81607794783692,32.8,32.81607794783692,32.81607794783692,32.8
12,%null%,%null%,True,True,Ohio,Ohio,501,1323,%null%,1510741,33.1625341471503,33.2,33.1625341471503,33.1625341471503,33.2
13,%null%,%null%,True,True,Kentucky,Kentucky,127,357,%null%,377275,33.662447816579416,33.7,33.662447816579416,33.662447816579416,33.7
14,%null%,%null%,True,True,Rhode Island,Rhode Island,23,65,%null%,68125,33.76146788990826,33.8,33.76146788990826,33.76146788990826,33.8
15,%null%,%null%,True,True,Georgia,Georgia,1169,3248,%null%,3451256,33.871726698917726,33.9,33.871726698917726,33.871726698917726,33.9
16,%null%,%null%,True,True,West Virginia,West Virginia,22,70,%null%,64063,34.34119538579211,34.3,34.34119538579211,34.34119538579211,34.3
17,%null%,%null%,True,True,Pennsylvania,Pennsylvania,495,1393,%null%,1416684,34.940748960248015,34.9,34.940748960248015,34.940748960248015,34.9
18,%null%,%null%,True,True,Connecticut,Connecticut,135,371,%null%,382977,35.250158625713816,35.3,35.250158625713816,35.250158625713816,35.3
19,%null%,%null%,True,True,Texas,Texas,1285,3656,%null%,3630643,35.39317966542015,35.4,35.39317966542015,35.39317966542015,35.4
20,%null%,%null%,True,True,New York,New York,1013,2789,%null%,2857575,35.44963824221586,35.4,35.44963824221586,35.44963824221586,35.4
21,%null%,%null%,True,True,Wisconsin,Wisconsin,138,345,%null%,378263,36.48255314424091,36.5,36.48255314424091,36.48255314424091,36.5
22,%null%,%null%,True,True,Illinois,Illinois,657,1841,%null%,1791229,36.678727287242445,36.7,36.678727287242445,36.678727287242445,36.7
23,%null%,%null%,True,True,Maryland,Maryland,687,1921,%null%,1862521,36.88549015017817,36.9,36.88549015017817,36.88549015017817,36.9
24,%null%,%null%,True,True,New Hampshire,New Hampshire,8,30,%null%,21519,37.17644871973605,37.2,37.17644871973605,37.17644871973605,37.2
25,%null%,%null%,True,True,Massachusetts,Massachusetts,197,553,%null%,522609,37.69548553507498,37.7,37.69548553507498,37.69548553507498,37.7
26,%null%,%null%,True,True,Kansas,Kansas,64,169,%null%,168790,37.91693820723977,37.9,37.91693820723977,37.91693820723977,37.9
27,%null%,%null%,True,True,Indiana,Indiana,256,690,%null%,667291,38.36407204652843,38.4,38.36407204652843,38.36407204652843,38.4
28,%null%,%null%,True,True,New Jersey,New Jersey,468,1202,%null%,1205848,38.8108617338172,38.8,38.8108617338172,38.8108617338172,38.8
29,%null%,%null%,True,True,Oklahoma,Oklahoma,118,313,%null%,296154,39.84413514590382,39.8,39.84413514590382,39.84413514590382,39.8
30,%null%,%null%,True,True,California,California,904,2577,%null%,2200126,41.08855583725659,41.1,41.08855583725659,41.08855583725659,41.1
31,%null%,%null%,True,True,New Mexico,New Mexico,17,45,%null%,41152,41.310264385692065,41.3,41.310264385692065,41.310264385692065,41.3
32,%null%,%null%,True,True,Delaware,Delaware,94,247,%null%,223935,41.97646638533503,42.0,41.97646638533503,41.97646638533503,42.0
33,%null%,%null%,True,True,Oregon,Oregon,38,103,%null%,84565,44.9358481641341,44.9,44.9358481641341,44.9358481641341,44.9
34,%null%,%null%,True,True,Minnesota,Minnesota,193,480,%null%,409602,47.11891055219457,47.1,47.11891055219457,47.11891055219457,47.1
35,%null%,%null%,True,True,Nevada,Nevada,142,330,%null%,301273,47.133330899217654,47.1,47.133330899217654,47.133330899217654,47.1
36,%null%,%null%,True,True,Washington,Washington,161,396,%null%,316727,50.83242034938606,50.8,50.83242034938606,50.83242034938606,50.8
37,%null%,%null%,True,True,Colorado,Colorado,121,305,%null%,237929,50.855507315207475,50.9,50.855507315207475,50.855507315207475,50.9
38,%null%,%null%,True,True,Iowa,Iowa,68,136,%null%,131303,51.7886110751468,51.8,51.7886110751468,51.7886110751468,51.8
39,%null%,%null%,True,True,Maine,Maine,13,30,%null%,23559,55.18061038244407,55.2,55.18061038244407,55.18061038244407,55.2
40,%null%,%null%,True,True,South Dakota,South Dakota,12,32,%null%,20987,57.17825320436461,57.2,57.17825320436461,57.17825320436461,57.2
41,%null%,%null%,True,True,North Dakota,North Dakota,15,33,%null%,25870,57.98221878623889,58.0,57.98221878623889,57.98221878623889,58.0
42,%null%,%null%,True,True,Nebraska,Nebraska,57,133,%null%,97729,58.324550542827616,58.3,58.324550542827616,58.324550542827616,58.3
43,%null%,%null%,True,True,Arizona,Arizona,209,541,%null%,339424,61.5749033657019,61.6,61.5749033657019,61.5749033657019,61.6
44,%null%,%null%,True,True,Hawaii,Hawaii,19,41,%null%,27691,68.61435123325268,68.6,68.61435123325268,68.61435123325268,68.6
45,%null%,%null%,True,True,Utah,Utah,31,68,%null%,39687,78.1112202988384,78.1,78.1112202988384,78.1112202988384,78.1
46,%null%,%null%,True,True,Vermont,Vermont,7,18,%null%,8685,80.59873344847438,80.6,80.59873344847438,80.59873344847438,80.6
47,%null%,%null%,True,True,Idaho,Idaho,13,30,%null%,14597,89.05939576625335,89.1,89.05939576625335,89.05939576625335,89.1
48,%null%,%null%,True,True,Wyoming,Wyoming,7,18,%null%,6016,116.3563829787234,116.4,116.3563829787234,116.3563829787234,116.4
49,%null%,%null%,True,True,Montana,Montana,9,19,%null%,6138,146.6275659824047,146.6,146.6275659824047,146.6275659824047,146.6
50,%null%,%null%,True,True,Alaska,Alaska,43,95,%null%,23681,181.58016975634476,181.6,181.58016975634476,181.58016975634476,181.6
