,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Alabama,Alabama,21,26,241168,%,8.71,0.8076923076923077,0.8076923076923077,80.77,0.8076923076923077,0.8076923076923077
1,True,True,%,%,Kentucky,Kentucky,23,28,187984,%,12.24,0.8214285714285714,0.8214285714285714,82.14,0.8214285714285714,0.8214285714285714
2,True,True,%,%,Rhode Island,Rhode Island,11,13,187776,%,5.86,0.846153846153846,0.846153846153846,84.62,0.846153846153846,0.846153846153846
3,True,True,%,%,Illinois,Illinois,148,174,2282133,%,6.49,0.8505747126436781,0.8505747126436781,85.06,0.8505747126436781,0.8505747126436781
4,True,True,%,%,Nebraska,Nebraska,23,27,235669,%,9.76,0.8518518518518519,0.8518518518518519,85.19,0.8518518518518519,0.8518518518518519
5,True,True,%,%,Oregon,Oregon,55,64,596517,%,9.22,0.859375,0.859375,85.94,0.859375,0.859375
6,True,True,%,%,Tennessee,Tennessee,38,44,425839,%,8.92,0.8636363636363636,0.8636363636363636,86.36,0.8636363636363636,0.8636363636363636
7,True,True,%,%,Wisconsin,Wisconsin,47,54,442517,%,10.62,0.8703703703703703,0.8703703703703703,87.04,0.8703703703703703,0.8703703703703703
8,True,True,%,%,District of Columbia,District of Columbia,7,8,76919,%,9.10,0.875,0.875,87.50,0.875,0.875
9,True,True,%,%,Colorado,Colorado,130,148,1293214,%,10.05,0.8783783783783784,0.8783783783783784,87.84,0.8783783783783784,0.8783783783783784
10,True,True,%,%,Georgia,Georgia,111,126,1104836,%,10.05,0.8809523809523809,0.8809523809523809,88.10,0.8809523809523809,0.8809523809523809
11,True,True,%,%,Florida,Florida,364,408,5830908,%,6.24,0.8921568627450981,0.8921568627450981,89.22,0.8921568627450981,0.8921568627450981
12,True,True,%,%,Missouri,Missouri,34,38,287125,%,11.84,0.8947368421052632,0.8947368421052632,89.47,0.8947368421052632,0.8947368421052632
13,True,True,%,%,California,California,1118,1248,15754605,%,7.10,0.8958333333333335,0.8958333333333335,89.58,0.8958333333333335,0.8958333333333335
14,True,True,%,%,Maryland,Maryland,47,52,684437,%,6.87,0.903846153846154,0.903846153846154,90.38,0.903846153846154,0.903846153846154
15,True,True,%,%,Texas,Texas,854,944,11857401,%,7.20,0.9046610169491527,0.9046610169491527,90.47,0.9046610169491527,0.9046610169491527
16,True,True,%,%,Arizona,Arizona,194,214,2351122,%,8.25,0.9065420560747663,0.9065420560747663,90.65,0.9065420560747663,0.9065420560747663
17,True,True,%,%,New Jersey,New Jersey,128,141,1991638,%,6.43,0.9078014184397163,0.9078014184397163,90.78,0.9078014184397163,0.9078014184397163
18,True,True,%,%,Pennsylvania,Pennsylvania,90,99,1084634,%,8.30,0.9090909090909092,0.9090909090909092,90.91,0.9090909090909092,0.9090909090909092
19,True,True,%,%,Idaho,Idaho,31,34,251919,%,12.31,0.9117647058823529,0.9117647058823529,91.18,0.9117647058823529,0.9117647058823529
20,True,True,%,%,New York,New York,271,297,3868268,%,7.01,0.9124579124579125,0.9124579124579125,91.25,0.9124579124579125,0.9124579124579125
21,True,True,%,%,Arkansas,Arkansas,21,23,251277,%,8.36,0.9130434782608694,0.9130434782608694,91.30,0.9130434782608694,0.9130434782608694
22,True,True,%,%,Washington,Washington,99,108,1059156,%,9.35,0.9166666666666665,0.9166666666666665,91.67,0.9166666666666665,0.9166666666666665
23,True,True,%,%,Michigan,Michigan,68,74,561587,%,12.11,0.9189189189189191,0.9189189189189191,91.89,0.9189189189189191,0.9189189189189191
24,True,True,%,%,Oklahoma,Oklahoma,35,38,467249,%,7.49,0.9210526315789473,0.9210526315789473,92.11,0.9210526315789473,0.9210526315789473
25,True,True,%,%,Kansas,Kansas,35,38,374093,%,9.36,0.9210526315789473,0.9210526315789473,92.11,0.9210526315789473,0.9210526315789473
26,True,True,%,%,Virginia,Virginia,84,91,882402,%,9.52,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
27,True,True,%,%,Nevada,Nevada,72,78,940757,%,7.65,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
28,True,True,%,%,Delaware,Delaware,12,13,101213,%,11.86,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
29,True,True,%,%,Massachusetts,Massachusetts,79,85,897349,%,8.80,0.9294117647058824,0.9294117647058824,92.94,0.9294117647058824,0.9294117647058824
30,True,True,%,%,New Mexico,New Mexico,95,102,1059242,%,8.97,0.9313725490196079,0.9313725490196079,93.14,0.9313725490196079,0.9313725490196079
31,True,True,%,%,Ohio,Ohio,69,74,508643,%,13.57,0.9324324324324325,0.9324324324324325,93.24,0.9324324324324325,0.9324324324324325
32,True,True,%,%,Indiana,Indiana,71,76,522944,%,13.58,0.9342105263157895,0.9342105263157895,93.42,0.9342105263157895,0.9342105263157895
33,True,True,%,%,North Carolina,North Carolina,93,99,1078224,%,8.63,0.9393939393939396,0.9393939393939396,93.94,0.9393939393939396,0.9393939393939396
34,True,True,%,%,Utah,Utah,48,51,493636,%,9.72,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
35,True,True,%,%,Connecticut,Connecticut,53,56,637112,%,8.32,0.9464285714285714,0.9464285714285714,94.64,0.9464285714285714,0.9464285714285714
36,True,True,%,%,Minnesota,Minnesota,36,38,333474,%,10.80,0.9473684210526315,0.9473684210526315,94.74,0.9473684210526315,0.9473684210526315
37,True,True,%,%,South Carolina,South Carolina,24,25,330096,%,7.27,0.96,0.96,96.00,0.96,0.96
38,True,True,%,%,Iowa,Iowa,25,26,215119,%,11.62,0.9615384615384616,0.9615384615384616,96.15,0.9615384615384616,0.9615384615384616
39,True,True,%,%,New Hampshire,New Hampshire,10,10,60873,%,16.43,1,1,100.00,1,1
40,True,True,%,%,Mississippi,Mississippi,12,12,102936,%,11.66,1,1,100.00,1,1
41,True,True,%,%,Louisiana,Louisiana,18,18,258338,%,6.97,1,1,100.00,1,1
42,True,True,%,%,Hawaii,Hawaii,9,9,160134,%,5.62,1,1,100.00,1,1
43,True,True,%,%,Alaska,Alaska,8,8,54732,%,14.62,1,1,100.00,1,1
