,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,District of Columbia,District of Columbia,77,94,670050,%,11.49,0.8191489361702128,0.8191489361702128,81.91,0.8191489361702128,0.8191489361702128
1,True,True,%,%,Vermont,Vermont,110,131,645570,%,17.04,0.8396946564885496,0.8396946564885496,83.97,0.8396946564885496,0.8396946564885496
2,True,True,%,%,Hawaii,Hawaii,126,145,1441553,%,8.74,0.8689655172413792,0.8689655172413792,86.90,0.8689655172413792,0.8689655172413792
3,True,True,%,%,New Jersey,New Jersey,663,752,9267130,%,7.15,0.8816489361702128,0.8816489361702128,88.16,0.8816489361702128,0.8816489361702128
4,True,True,%,%,North Dakota,North Dakota,116,131,774948,%,14.97,0.8854961832061069,0.8854961832061069,88.55,0.8854961832061069,0.8854961832061069
5,True,True,%,%,California,California,3729,4199,39237836,%,9.50,0.8880685877589902,0.8880685877589902,88.81,0.8880685877589902,0.8880685877589902
6,True,True,%,%,Nevada,Nevada,335,377,3143991,%,10.66,0.8885941644562334,0.8885941644562334,88.86,0.8885941644562334,0.8885941644562334
7,True,True,%,%,Illinois,Illinois,1317,1478,12671469,%,10.39,0.8910690121786199,0.8910690121786199,89.11,0.8910690121786199,0.8910690121786199
8,True,True,%,%,Michigan,Michigan,1350,1511,10050811,%,13.43,0.8934480476505625,0.8934480476505625,89.34,0.8934480476505625,0.8934480476505625
9,True,True,%,%,Maine,Maine,222,248,1372247,%,16.18,0.8951612903225806,0.8951612903225806,89.52,0.8951612903225806,0.8951612903225806
10,True,True,%,%,Missouri,Missouri,920,1024,6168187,%,14.92,0.8984375,0.8984375,89.84,0.8984375,0.8984375
11,True,True,%,%,Colorado,Colorado,862,959,5812069,%,14.83,0.8988529718456726,0.8988529718456726,89.89,0.8988529718456726,0.8988529718456726
12,True,True,%,%,Massachusetts,Massachusetts,669,744,6984723,%,9.58,0.8991935483870968,0.8991935483870968,89.92,0.8991935483870968,0.8991935483870968
13,True,True,%,%,Kansas,Kansas,451,501,2934582,%,15.37,0.9001996007984032,0.9001996007984032,90.02,0.9001996007984032,0.9001996007984032
14,True,True,%,%,Ohio,Ohio,1677,1861,11780017,%,14.24,0.9011284255776464,0.9011284255776464,90.11,0.9011284255776464,0.9011284255776464
15,True,True,%,%,Oregon,Oregon,594,659,4246155,%,13.99,0.9013657056145675,0.9013657056145675,90.14,0.9013657056145675,0.9013657056145675
16,True,True,%,%,Minnesota,Minnesota,843,935,5707390,%,14.77,0.9016042780748662,0.9016042780748662,90.16,0.9016042780748662,0.9016042780748662
17,True,True,%,%,Wisconsin,Wisconsin,701,776,5895908,%,11.89,0.9033505154639176,0.9033505154639176,90.34,0.9033505154639176,0.9033505154639176
18,True,True,%,%,New Mexico,New Mexico,244,270,2115877,%,11.53,0.9037037037037037,0.9037037037037037,90.37,0.9037037037037037,0.9037037037037037
19,True,True,%,%,Kentucky,Kentucky,787,870,4509394,%,17.45,0.9045977011494253,0.9045977011494253,90.46,0.9045977011494253,0.9045977011494253
20,True,True,%,%,Alabama,Alabama,608,672,5039877,%,12.06,0.9047619047619048,0.9047619047619048,90.48,0.9047619047619048,0.9047619047619048
21,True,True,%,%,Florida,Florida,2092,2311,21781128,%,9.60,0.905235828645608,0.905235828645608,90.52,0.905235828645608,0.905235828645608
22,True,True,%,%,Georgia,Georgia,1306,1440,10799566,%,12.09,0.9069444444444444,0.9069444444444444,90.69,0.9069444444444444,0.9069444444444444
23,True,True,%,%,New York,New York,1648,1817,19835913,%,8.31,0.9069895432030821,0.9069895432030821,90.70,0.9069895432030821,0.9069895432030821
24,True,True,%,%,Nebraska,Nebraska,265,292,1963692,%,13.49,0.9075342465753424,0.9075342465753424,90.75,0.9075342465753424,0.9075342465753424
25,True,True,%,%,Maryland,Maryland,551,607,6165129,%,8.94,0.9077429983525536,0.9077429983525536,90.77,0.9077429983525536,0.9077429983525536
26,True,True,%,%,Texas,Texas,3128,3443,29527941,%,10.59,0.9085100203311065,0.9085100203311065,90.85,0.9085100203311065,0.9085100203311065
27,True,True,%,%,Idaho,Idaho,240,264,1900923,%,12.63,0.9090909090909092,0.9090909090909092,90.91,0.9090909090909092,0.9090909090909092
28,True,True,%,%,Iowa,Iowa,514,565,3193079,%,16.10,0.9097345132743363,0.9097345132743363,90.97,0.9097345132743363,0.9097345132743363
29,True,True,%,%,South Carolina,South Carolina,628,690,5190705,%,12.10,0.9101449275362319,0.9101449275362319,91.01,0.9101449275362319,0.9101449275362319
30,True,True,%,%,Utah,Utah,483,530,3337975,%,14.47,0.9113207547169812,0.9113207547169812,91.13,0.9113207547169812,0.9113207547169812
31,True,True,%,%,Connecticut,Connecticut,381,418,3605597,%,10.57,0.9114832535885168,0.9114832535885168,91.15,0.9114832535885168,0.9114832535885168
32,True,True,%,%,New Hampshire,New Hampshire,188,206,1388992,%,13.53,0.912621359223301,0.912621359223301,91.26,0.912621359223301,0.912621359223301
33,True,True,%,%,Pennsylvania,Pennsylvania,1545,1692,12964056,%,11.92,0.9131205673758865,0.9131205673758865,91.31,0.9131205673758865,0.9131205673758865
34,True,True,%,%,Tennessee,Tennessee,1021,1118,6975218,%,14.64,0.9132379248658319,0.9132379248658319,91.32,0.9132379248658319,0.9132379248658319
35,True,True,%,%,Arizona,Arizona,939,1027,7276316,%,12.90,0.9143135345666992,0.9143135345666992,91.43,0.9143135345666992,0.9143135345666992
