,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Oklahoma,Oklahoma,36,43,467249,%,7.70,0.8372093023255814,0.8372093023255814,83.72,0.8372093023255814,0.8372093023255814
1,True,True,%,%,Mississippi,Mississippi,6,7,102936,%,5.83,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
2,True,True,%,%,Wisconsin,Wisconsin,48,55,442517,%,10.85,0.8727272727272727,0.8727272727272727,87.27,0.8727272727272727,0.8727272727272727
3,True,True,%,%,Montana,Montana,7,8,48014,%,14.58,0.875,0.875,87.50,0.875,0.875
4,True,True,%,%,Massachusetts,Massachusetts,67,76,897349,%,7.47,0.8815789473684209,0.8815789473684209,88.16,0.8815789473684209,0.8815789473684209
5,True,True,%,%,Missouri,Missouri,30,34,287125,%,10.45,0.8823529411764706,0.8823529411764706,88.24,0.8823529411764706,0.8823529411764706
6,True,True,%,%,New York,New York,270,304,3868268,%,6.98,0.888157894736842,0.888157894736842,88.82,0.888157894736842,0.888157894736842
7,True,True,%,%,South Dakota,South Dakota,8,9,41288,%,19.38,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
8,True,True,%,%,Minnesota,Minnesota,33,37,333474,%,9.90,0.8918918918918919,0.8918918918918919,89.19,0.8918918918918919,0.8918918918918919
9,True,True,%,%,Washington,Washington,103,115,1059156,%,9.72,0.8956521739130435,0.8956521739130435,89.57,0.8956521739130435,0.8956521739130435
10,True,True,%,%,Pennsylvania,Pennsylvania,96,107,1084634,%,8.85,0.8971962616822431,0.8971962616822431,89.72,0.8971962616822431,0.8971962616822431
11,True,True,%,%,New Mexico,New Mexico,97,108,1059242,%,9.16,0.8981481481481481,0.8981481481481481,89.81,0.8981481481481481,0.8981481481481481
12,True,True,%,%,California,California,1172,1290,15754605,%,7.44,0.9085271317829458,0.9085271317829458,90.85,0.9085271317829458,0.9085271317829458
13,True,True,%,%,Oregon,Oregon,40,44,596517,%,6.71,0.9090909090909092,0.9090909090909092,90.91,0.9090909090909092,0.9090909090909092
14,True,True,%,%,Arizona,Arizona,220,240,2351122,%,9.36,0.9166666666666665,0.9166666666666665,91.67,0.9166666666666665,0.9166666666666665
15,True,True,%,%,Kansas,Kansas,35,38,374093,%,9.36,0.9210526315789473,0.9210526315789473,92.11,0.9210526315789473,0.9210526315789473
16,True,True,%,%,Colorado,Colorado,122,132,1293214,%,9.43,0.9242424242424242,0.9242424242424242,92.42,0.9242424242424242,0.9242424242424242
17,True,True,%,%,Connecticut,Connecticut,61,66,637112,%,9.57,0.9242424242424242,0.9242424242424242,92.42,0.9242424242424242,0.9242424242424242
18,True,True,%,%,Tennessee,Tennessee,37,40,425839,%,8.69,0.925,0.925,92.50,0.925,0.925
19,True,True,%,%,Indiana,Indiana,50,54,522944,%,9.56,0.9259259259259259,0.9259259259259259,92.59,0.9259259259259259,0.9259259259259259
20,True,True,%,%,Georgia,Georgia,77,83,1104836,%,6.97,0.927710843373494,0.927710843373494,92.77,0.927710843373494,0.927710843373494
21,True,True,%,%,Utah,Utah,39,42,493636,%,7.90,0.9285714285714286,0.9285714285714286,92.86,0.9285714285714286,0.9285714285714286
22,True,True,%,%,Alaska,Alaska,13,14,54732,%,23.75,0.9285714285714286,0.9285714285714286,92.86,0.9285714285714286,0.9285714285714286
23,True,True,%,%,Virginia,Virginia,67,72,882402,%,7.59,0.9305555555555555,0.9305555555555555,93.06,0.9305555555555555,0.9305555555555555
24,True,True,%,%,Maryland,Maryland,55,59,684437,%,8.04,0.9322033898305084,0.9322033898305084,93.22,0.9322033898305084,0.9322033898305084
25,True,True,%,%,Texas,Texas,857,919,11857401,%,7.23,0.9325353645266593,0.9325353645266593,93.25,0.9325353645266593,0.9325353645266593
26,True,True,%,%,Florida,Florida,434,465,5830908,%,7.44,0.9333333333333332,0.9333333333333332,93.33,0.9333333333333332,0.9333333333333332
27,True,True,%,%,South Carolina,South Carolina,29,31,330096,%,8.79,0.9354838709677419,0.9354838709677419,93.55,0.9354838709677419,0.9354838709677419
28,True,True,%,%,Illinois,Illinois,206,220,2282133,%,9.03,0.9363636363636363,0.9363636363636363,93.64,0.9363636363636363,0.9363636363636363
29,True,True,%,%,Nebraska,Nebraska,15,16,235669,%,6.36,0.9375,0.9375,93.75,0.9375,0.9375
30,True,True,%,%,Alabama,Alabama,32,34,241168,%,13.27,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
31,True,True,%,%,Idaho,Idaho,16,17,251919,%,6.35,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
32,True,True,%,%,North Carolina,North Carolina,83,88,1078224,%,7.70,0.9431818181818182,0.9431818181818182,94.32,0.9431818181818182,0.9431818181818182
33,True,True,%,%,New Jersey,New Jersey,145,153,1991638,%,7.28,0.9477124183006536,0.9477124183006536,94.77,0.9477124183006536,0.9477124183006536
34,True,True,%,%,Louisiana,Louisiana,19,20,258338,%,7.35,0.95,0.95,95.00,0.95,0.95
35,True,True,%,%,Ohio,Ohio,60,63,508643,%,11.80,0.9523809523809523,0.9523809523809523,95.24,0.9523809523809523,0.9523809523809523
36,True,True,%,%,Nevada,Nevada,100,104,940757,%,10.63,0.9615384615384616,0.9615384615384616,96.15,0.9615384615384616,0.9615384615384616
37,True,True,%,%,Arkansas,Arkansas,25,26,251277,%,9.95,0.9615384615384616,0.9615384615384616,96.15,0.9615384615384616,0.9615384615384616
38,True,True,%,%,Michigan,Michigan,71,73,561587,%,12.64,0.9726027397260274,0.9726027397260274,97.26,0.9726027397260274,0.9726027397260274
39,True,True,%,%,West Virginia,West Virginia,8,8,33684,%,23.75,1,1,100.00,1,1
40,True,True,%,%,Rhode Island,Rhode Island,11,11,187776,%,5.86,1,1,100.00,1,1
41,True,True,%,%,New Hampshire,New Hampshire,6,6,60873,%,9.86,1,1,100.00,1,1
42,True,True,%,%,Kentucky,Kentucky,23,23,187984,%,12.24,1,1,100.00,1,1
43,True,True,%,%,Iowa,Iowa,23,23,215119,%,10.69,1,1,100.00,1,1
44,True,True,%,%,Hawaii,Hawaii,10,10,160134,%,6.24,1,1,100.00,1,1
45,True,True,%,%,Delaware,Delaware,7,7,101213,%,6.92,1,1,100.00,1,1
