,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Hawaii,Hawaii,9,13,27691,%,32.50,0.6923076923076923,0.6923076923076923,69.23,0.6923076923076923,0.6923076923076923
1,True,True,%,%,Maine,Maine,7,10,23559,%,29.71,0.7,0.7,70.00,0.7,0.7
2,True,True,%,%,Connecticut,Connecticut,52,65,382977,%,13.58,0.8,0.8,80.00,0.8,0.8
3,True,True,%,%,South Dakota,South Dakota,9,11,20987,%,42.88,0.8181818181818182,0.8181818181818182,81.82,0.8181818181818182,0.8181818181818182
4,True,True,%,%,Louisiana,Louisiana,141,170,1499002,%,9.41,0.8294117647058824,0.8294117647058824,82.94,0.8294117647058824,0.8294117647058824
5,True,True,%,%,New York,New York,341,398,2857575,%,11.93,0.8567839195979899,0.8567839195979899,85.68,0.8567839195979899,0.8567839195979899
6,True,True,%,%,Kentucky,Kentucky,59,68,377275,%,15.64,0.8676470588235294,0.8676470588235294,86.76,0.8676470588235294,0.8676470588235294
7,True,True,%,%,Florida,Florida,409,469,3386309,%,12.08,0.8720682302771854,0.8720682302771854,87.21,0.8720682302771854,0.8720682302771854
8,True,True,%,%,Alaska,Alaska,7,8,23681,%,29.56,0.875,0.875,87.50,0.875,0.875
9,True,True,%,%,Georgia,Georgia,444,506,3451256,%,12.86,0.8774703557312252,0.8774703557312252,87.75,0.8774703557312252,0.8774703557312252
10,True,True,%,%,California,California,383,434,2200126,%,17.41,0.8824884792626728,0.8824884792626728,88.25,0.8824884792626728,0.8824884792626728
11,True,True,%,%,Nebraska,Nebraska,23,26,97729,%,23.53,0.8846153846153847,0.8846153846153847,88.46,0.8846153846153847,0.8846153846153847
12,True,True,%,%,Arizona,Arizona,76,85,339424,%,22.39,0.8941176470588236,0.8941176470588236,89.41,0.8941176470588236,0.8941176470588236
13,True,True,%,%,Massachusetts,Massachusetts,77,86,522609,%,14.73,0.8953488372093024,0.8953488372093024,89.53,0.8953488372093024,0.8953488372093024
14,True,True,%,%,Washington,Washington,69,77,316727,%,21.79,0.896103896103896,0.896103896103896,89.61,0.896103896103896,0.896103896103896
15,True,True,%,%,District of Columbia,District of Columbia,44,49,295889,%,14.87,0.8979591836734694,0.8979591836734694,89.80,0.8979591836734694,0.8979591836734694
16,True,True,%,%,Mississippi,Mississippi,170,189,1107951,%,15.34,0.8994708994708993,0.8994708994708993,89.95,0.8994708994708993,0.8994708994708993
17,True,True,%,%,Tennessee,Tennessee,147,163,1158262,%,12.69,0.9018404907975461,0.9018404907975461,90.18,0.9018404907975461,0.9018404907975461
18,True,True,%,%,Ohio,Ohio,277,307,1510741,%,18.34,0.9022801302931596,0.9022801302931596,90.23,0.9022801302931596,0.9022801302931596
19,True,True,%,%,Michigan,Michigan,195,215,1383769,%,14.09,0.9069767441860463,0.9069767441860463,90.70,0.9069767441860463,0.9069767441860463
20,True,True,%,%,Texas,Texas,533,587,3630643,%,14.68,0.9080068143100511,0.9080068143100511,90.80,0.9080068143100511,0.9080068143100511
21,True,True,%,%,Pennsylvania,Pennsylvania,219,241,1416684,%,15.46,0.9087136929460581,0.9087136929460581,90.87,0.9087136929460581,0.9087136929460581
22,True,True,%,%,Alabama,Alabama,152,167,1336172,%,11.38,0.9101796407185628,0.9101796407185628,91.02,0.9101796407185628,0.9101796407185628
23,True,True,%,%,Arkansas,Arkansas,82,90,466227,%,17.59,0.9111111111111111,0.9111111111111111,91.11,0.9111111111111111,0.9111111111111111
