,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Louisiana,Louisiana,850,955,4624047,%,18.38,0.8900523560209423,0.8900523560209423,89.01,0.8900523560209423,0.8900523560209423
1,True,True,%,%,Connecticut,Connecticut,772,867,3605597,%,21.41,0.8904267589388698,0.8904267589388698,89.04,0.8904267589388698,0.8904267589388698
2,True,True,%,%,District of Columbia,District of Columbia,131,147,670050,%,19.55,0.8911564625850341,0.8911564625850341,89.12,0.8911564625850341,0.8911564625850341
3,True,True,%,%,Wisconsin,Wisconsin,1398,1567,5895908,%,23.71,0.8921506062539887,0.8921506062539887,89.22,0.8921506062539887,0.8921506062539887
4,True,True,%,%,Arizona,Arizona,1684,1887,7276316,%,23.14,0.8924218335983042,0.8924218335983042,89.24,0.8924218335983042,0.8924218335983042
5,True,True,%,%,Delaware,Delaware,296,329,1003384,%,29.50,0.8996960486322189,0.8996960486322189,89.97,0.8996960486322189,0.8996960486322189
6,True,True,%,%,Hawaii,Hawaii,305,339,1441553,%,21.16,0.8997050147492626,0.8997050147492626,89.97,0.8997050147492626,0.8997050147492626
7,True,True,%,%,Maryland,Maryland,1189,1320,6165129,%,19.29,0.9007575757575756,0.9007575757575756,90.08,0.9007575757575756,0.9007575757575756
8,True,True,%,%,New York,New York,3242,3598,19835913,%,16.34,0.9010561423012785,0.9010561423012785,90.11,0.9010561423012785,0.9010561423012785
9,True,True,%,%,California,California,7117,7897,39237836,%,18.14,0.9012283145498291,0.9012283145498291,90.12,0.9012283145498291,0.9012283145498291
10,True,True,%,%,New Jersey,New Jersey,1352,1496,9267130,%,14.59,0.9037433155080212,0.9037433155080212,90.37,0.9037433155080212,0.9037433155080212
