,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Connecticut,Connecticut,433,485,2330326,%,18.58,0.8927835051546392,0.8927835051546392,89.28,0.8927835051546392,0.8927835051546392
1,True,True,%,%,District of Columbia,District of Columbia,63,70,249751,%,25.23,0.9,0.9,90.00,0.9,0.9
2,True,True,%,%,Alaska,Alaska,213,235,434746,%,48.99,0.9063829787234041,0.9063829787234041,90.64,0.9063829787234041,0.9063829787234041
3,True,True,%,%,Idaho,Idaho,372,410,1541463,%,24.13,0.9073170731707316,0.9073170731707316,90.73,0.9073170731707316,0.9073170731707316
4,True,True,%,%,New Jersey,New Jersey,765,843,4960795,%,15.42,0.907473309608541,0.907473309608541,90.75,0.907473309608541,0.907473309608541
5,True,True,%,%,Maine,Maine,332,365,1269535,%,26.15,0.9095890410958904,0.9095890410958904,90.96,0.9095890410958904,0.9095890410958904
6,True,True,%,%,Illinois,Illinois,1585,1740,7597266,%,20.86,0.9109195402298851,0.9109195402298851,91.09,0.9109195402298851,0.9109195402298851
7,True,True,%,%,Pennsylvania,Pennsylvania,2167,2378,9701126,%,22.34,0.9112699747687131,0.9112699747687131,91.13,0.9112699747687131,0.9112699747687131
8,True,True,%,%,North Carolina,North Carolina,1487,1631,6528578,%,22.78,0.911710606989577,0.911710606989577,91.17,0.911710606989577,0.911710606989577
9,True,True,%,%,New York,New York,1910,2094,10858889,%,17.59,0.912129894937918,0.912129894937918,91.21,0.912129894937918,0.912129894937918
10,True,True,%,%,Vermont,Vermont,125,137,595151,%,21.00,0.9124087591240875,0.9124087591240875,91.24,0.9124087591240875,0.9124087591240875
11,True,True,%,%,Alabama,Alabama,874,957,3269726,%,26.73,0.9132706374085683,0.9132706374085683,91.33,0.9132706374085683,0.9132706374085683
12,True,True,%,%,North Dakota,North Dakota,158,173,644623,%,24.51,0.9132947976878613,0.9132947976878613,91.33,0.9132947976878613,0.9132947976878613
13,True,True,%,%,California,California,2745,3002,13815325,%,19.87,0.9143904063957362,0.9143904063957362,91.44,0.9143904063957362,0.9143904063957362
14,True,True,%,%,Colorado,Colorado,1054,1148,3893018,%,27.07,0.9181184668989547,0.9181184668989547,91.81,0.9181184668989547,0.9181184668989547
15,True,True,%,%,Montana,Montana,230,250,943656,%,24.37,0.92,0.92,92.00,0.92,0.92
16,True,True,%,%,Wisconsin,Wisconsin,1027,1116,4727246,%,21.73,0.9202508960573477,0.9202508960573477,92.03,0.9202508960573477,0.9202508960573477
17,True,True,%,%,Michigan,Michigan,1713,1861,7462582,%,22.95,0.9204728640515851,0.9204728640515851,92.05,0.9204728640515851,0.9204728640515851
18,True,True,%,%,Arizona,Arizona,1018,1103,3872615,%,26.29,0.9229374433363554,0.9229374433363554,92.29,0.9229374433363554,0.9229374433363554
19,True,True,%,%,Maryland,Maryland,556,602,3020582,%,18.41,0.9235880398671098,0.9235880398671098,92.36,0.9235880398671098,0.9235880398671098
20,True,True,%,%,Mississippi,Mississippi,522,565,1652517,%,31.59,0.9238938053097345,0.9238938053097345,92.39,0.9238938053097345,0.9238938053097345
21,True,True,%,%,Florida,Florida,2394,2591,11467951,%,20.88,0.9239675800849093,0.9239675800849093,92.40,0.9239675800849093,0.9239675800849093
22,True,True,%,%,South Dakota,South Dakota,171,185,723678,%,23.63,0.9243243243243243,0.9243243243243243,92.43,0.9243243243243243,0.9243243243243243
23,True,True,%,%,Indiana,Indiana,1651,1785,5276416,%,31.29,0.9249299719887956,0.9249299719887956,92.49,0.9249299719887956,0.9249299719887956
24,True,True,%,%,Utah,Utah,718,776,2577888,%,27.85,0.9252577319587629,0.9252577319587629,92.53,0.9252577319587629,0.9252577319587629
25,True,True,%,%,Washington,Washington,1366,1476,5111255,%,26.73,0.9254742547425474,0.9254742547425474,92.55,0.9254742547425474,0.9254742547425474
26,True,True,%,%,Massachusetts,Massachusetts,908,981,4894728,%,18.55,0.9255861365953109,0.9255861365953109,92.56,0.9255861365953109,0.9255861365953109
27,True,True,%,%,Virginia,Virginia,1333,1440,5213717,%,25.57,0.9256944444444445,0.9256944444444445,92.57,0.9256944444444445,0.9256944444444445
28,True,True,%,%,Minnesota,Minnesota,1011,1092,4458035,%,22.68,0.9258241758241759,0.9258241758241759,92.58,0.9258241758241759,0.9258241758241759
29,True,True,%,%,Rhode Island,Rhode Island,139,150,771405,%,18.02,0.9266666666666665,0.9266666666666665,92.67,0.9266666666666665,0.9266666666666665
30,True,True,%,%,New Mexico,New Mexico,203,219,759740,%,26.72,0.9269406392694064,0.9269406392694064,92.69,0.9269406392694064,0.9269406392694064
31,True,True,%,%,Hawaii,Hawaii,89,96,308195,%,28.88,0.9270833333333335,0.9270833333333335,92.71,0.9270833333333335,0.9270833333333335
32,True,True,%,%,Nebraska,Nebraska,358,386,1519341,%,23.56,0.9274611398963729,0.9274611398963729,92.75,0.9274611398963729,0.9274611398963729
33,True,True,%,%,Wyoming,Wyoming,129,139,482320,%,26.75,0.9280575539568345,0.9280575539568345,92.81,0.9280575539568345,0.9280575539568345
34,True,True,%,%,Ohio,Ohio,2570,2767,9149813,%,28.09,0.9288037585833032,0.9288037585833032,92.88,0.9288037585833032,0.9288037585833032
35,True,True,%,%,Oklahoma,Oklahoma,796,857,2544785,%,31.28,0.9288214702450408,0.9288214702450408,92.88,0.9288214702450408,0.9288214702450408
36,True,True,%,%,Oregon,Oregon,892,960,3148080,%,28.33,0.9291666666666667,0.9291666666666667,92.92,0.9291666666666667,0.9291666666666667
37,True,True,%,%,Texas,Texas,2863,3076,11885058,%,24.09,0.9307542262678805,0.9307542262678805,93.08,0.9307542262678805,0.9307542262678805
38,True,True,%,%,Delaware,Delaware,153,164,608053,%,25.16,0.9329268292682928,0.9329268292682928,93.29,0.9329268292682928,0.9329268292682928
39,True,True,%,%,Tennessee,Tennessee,1563,1675,5097174,%,30.66,0.933134328358209,0.933134328358209,93.31,0.933134328358209,0.933134328358209
40,True,True,%,%,Kentucky,Kentucky,1078,1153,3765843,%,28.63,0.934952298352125,0.934952298352125,93.50,0.934952298352125,0.934952298352125
41,True,True,%,%,Iowa,Iowa,698,746,2685614,%,25.99,0.935656836461126,0.935656836461126,93.57,0.935656836461126,0.935656836461126
42,True,True,%,%,Missouri,Missouri,1332,1422,4854359,%,27.44,0.9367088607594936,0.9367088607594936,93.67,0.9367088607594936,0.9367088607594936
43,True,True,%,%,Arkansas,Arkansas,860,917,2156694,%,39.88,0.9378407851690295,0.9378407851690295,93.78,0.9378407851690295,0.9378407851690295
44,True,True,%,%,Georgia,Georgia,1368,1458,5510193,%,24.83,0.9382716049382716,0.9382716049382716,93.83,0.9382716049382716,0.9382716049382716
45,True,True,%,%,Louisiana,Louisiana,578,616,2676273,%,21.60,0.9383116883116883,0.9383116883116883,93.83,0.9383116883116883,0.9383116883116883
46,True,True,%,%,South Carolina,South Carolina,778,829,3290272,%,23.65,0.9384800965018094,0.9384800965018094,93.85,0.9384800965018094,0.9384800965018094
47,True,True,%,%,West Virginia,West Virginia,516,548,1632071,%,31.62,0.9416058394160584,0.9416058394160584,94.16,0.9416058394160584,0.9416058394160584
48,True,True,%,%,Kansas,Kansas,640,679,2192217,%,29.19,0.9425625920471281,0.9425625920471281,94.26,0.9425625920471281,0.9425625920471281
49,True,True,%,%,New Hampshire,New Hampshire,296,314,1238184,%,23.91,0.9426751592356688,0.9426751592356688,94.27,0.9426751592356688,0.9426751592356688
50,True,True,%,%,Nevada,Nevada,345,361,1464563,%,23.56,0.9556786703601107,0.9556786703601107,95.57,0.9556786703601107,0.9556786703601107
