,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Arkansas,Arkansas,22,28,63545,%,34.62,0.7857142857142858,0.7857142857142858,78.57,0.7857142857142858,0.7857142857142858
1,True,True,%,%,Connecticut,Connecticut,25,28,68017,%,36.76,0.8928571428571429,0.8928571428571429,89.29,0.8928571428571429,0.8928571428571429
2,True,True,%,%,Louisiana,Louisiana,26,29,74216,%,35.03,0.896551724137931,0.896551724137931,89.66,0.896551724137931,0.896551724137931
3,True,True,%,%,Montana,Montana,9,10,28810,%,31.24,0.9,0.9,90.00,0.9,0.9
4,True,True,%,%,Oregon,Oregon,41,45,148706,%,27.57,0.9111111111111111,0.9111111111111111,91.11,0.9111111111111111,0.9111111111111111
5,True,True,%,%,Michigan,Michigan,67,73,243379,%,27.53,0.9178082191780822,0.9178082191780822,91.78,0.9178082191780822,0.9178082191780822
6,True,True,%,%,Ohio,Ohio,81,88,274463,%,29.51,0.9204545454545454,0.9204545454545454,92.05,0.9204545454545454,0.9204545454545454
7,True,True,%,%,Illinois,Illinois,71,77,224432,%,31.64,0.922077922077922,0.922077922077922,92.21,0.922077922077922,0.922077922077922
8,True,True,%,%,Kansas,Kansas,36,39,81605,%,44.11,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
9,True,True,%,%,Florida,Florida,151,163,390375,%,38.68,0.9263803680981595,0.9263803680981595,92.64,0.9263803680981595,0.9263803680981595
10,True,True,%,%,Massachusetts,Massachusetts,41,44,137083,%,29.91,0.9318181818181818,0.9318181818181818,93.18,0.9318181818181818,0.9318181818181818
11,True,True,%,%,Maryland,Maryland,58,62,161497,%,35.91,0.9354838709677419,0.9354838709677419,93.55,0.9354838709677419,0.9354838709677419
12,True,True,%,%,Georgia,Georgia,76,81,217873,%,34.88,0.9382716049382716,0.9382716049382716,93.83,0.9382716049382716,0.9382716049382716
13,True,True,%,%,New Jersey,New Jersey,61,65,152237,%,40.07,0.9384615384615383,0.9384615384615383,93.85,0.9384615384615383,0.9384615384615383
14,True,True,%,%,Indiana,Indiana,61,65,139946,%,43.59,0.9384615384615383,0.9384615384615383,93.85,0.9384615384615383,0.9384615384615383
15,True,True,%,%,California,California,408,434,1170491,%,34.86,0.9400921658986175,0.9400921658986175,94.01,0.9400921658986175,0.9400921658986175
16,True,True,%,%,Arizona,Arizona,79,84,163394,%,48.35,0.9404761904761904,0.9404761904761904,94.05,0.9404761904761904,0.9404761904761904
17,True,True,%,%,Utah,Utah,16,17,76033,%,21.04,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
18,True,True,%,%,Colorado,Colorado,68,72,144152,%,47.17,0.9444444444444445,0.9444444444444445,94.44,0.9444444444444445,0.9444444444444445
19,True,True,%,%,Iowa,Iowa,17,18,59427,%,28.61,0.9444444444444445,0.9444444444444445,94.44,0.9444444444444445,0.9444444444444445
20,True,True,%,%,Virginia,Virginia,90,95,250775,%,35.89,0.9473684210526315,0.9473684210526315,94.74,0.9473684210526315,0.9473684210526315
21,True,True,%,%,New Mexico,New Mexico,19,20,33832,%,56.16,0.95,0.95,95.00,0.95,0.95
22,True,True,%,%,Nevada,Nevada,40,42,118795,%,33.67,0.9523809523809523,0.9523809523809523,95.24,0.9523809523809523,0.9523809523809523
23,True,True,%,%,North Carolina,North Carolina,83,87,225732,%,36.77,0.9540229885057471,0.9540229885057471,95.40,0.9540229885057471,0.9540229885057471
24,True,True,%,%,Missouri,Missouri,48,50,143689,%,33.41,0.96,0.96,96.00,0.96,0.96
25,True,True,%,%,Texas,Texas,224,233,473467,%,47.31,0.9613733905579398,0.9613733905579398,96.14,0.9613733905579398,0.9613733905579398
26,True,True,%,%,Oklahoma,Oklahoma,53,55,235733,%,22.48,0.9636363636363637,0.9636363636363637,96.36,0.9636363636363637,0.9636363636363637
27,True,True,%,%,Hawaii,Hawaii,28,29,291001,%,9.62,0.9655172413793104,0.9655172413793104,96.55,0.9655172413793104,0.9655172413793104
28,True,True,%,%,Washington,Washington,86,89,342530,%,25.11,0.9662921348314606,0.9662921348314606,96.63,0.9662921348314606,0.9662921348314606
29,True,True,%,%,Alabama,Alabama,29,30,86070,%,33.69,0.9666666666666667,0.9666666666666667,96.67,0.9666666666666667,0.9666666666666667
30,True,True,%,%,New York,New York,113,116,378698,%,29.84,0.9741379310344828,0.9741379310344828,97.41,0.9741379310344828,0.9741379310344828
31,True,True,%,%,Pennsylvania,Pennsylvania,83,85,238808,%,34.76,0.9764705882352941,0.9764705882352941,97.65,0.9764705882352941,0.9764705882352941
32,True,True,%,%,Wisconsin,Wisconsin,48,49,109888,%,43.68,0.979591836734694,0.979591836734694,97.96,0.979591836734694,0.979591836734694
33,True,True,%,%,Minnesota,Minnesota,48,49,139747,%,34.35,0.979591836734694,0.979591836734694,97.96,0.979591836734694,0.979591836734694
34,True,True,%,%,Tennessee,Tennessee,49,50,134263,%,36.50,0.98,0.98,98.00,0.98,0.98
