,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Alaska,Alaska,9,12,58213,%,15.46,0.75,0.75,75.00,0.75,0.75
1,True,True,%,%,New Jersey,New Jersey,40,52,942292,%,4.24,0.7692307692307693,0.7692307692307693,76.92,0.7692307692307693,0.7692307692307693
2,True,True,%,%,Iowa,Iowa,7,9,91780,%,7.63,0.7777777777777778,0.7777777777777778,77.78,0.7777777777777778,0.7777777777777778
3,True,True,%,%,Colorado,Colorado,22,28,206559,%,10.65,0.7857142857142858,0.7857142857142858,78.57,0.7857142857142858,0.7857142857142858
4,True,True,%,%,California,California,357,437,6136428,%,5.82,0.816933638443936,0.816933638443936,81.69,0.816933638443936,0.816933638443936
5,True,True,%,%,Utah,Utah,15,18,119717,%,12.53,0.8333333333333335,0.8333333333333335,83.33,0.8333333333333335,0.8333333333333335
6,True,True,%,%,Kentucky,Kentucky,5,6,78406,%,6.38,0.8333333333333335,0.8333333333333335,83.33,0.8333333333333335,0.8333333333333335
7,True,True,%,%,Hawaii,Hawaii,46,55,651433,%,7.06,0.8363636363636363,0.8363636363636363,83.64,0.8363636363636363,0.8363636363636363
8,True,True,%,%,North Carolina,North Carolina,26,31,353832,%,7.35,0.8387096774193549,0.8387096774193549,83.87,0.8387096774193549,0.8387096774193549
9,True,True,%,%,Michigan,Michigan,21,25,341843,%,6.14,0.84,0.84,84.00,0.84,0.84
10,True,True,%,%,Connecticut,Connecticut,11,13,179054,%,6.14,0.846153846153846,0.846153846153846,84.62,0.846153846153846,0.846153846153846
11,True,True,%,%,Alabama,Alabama,11,13,78576,%,14.00,0.846153846153846,0.846153846153846,84.62,0.846153846153846,0.846153846153846
12,True,True,%,%,New Mexico,New Mexico,6,7,35760,%,16.78,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
13,True,True,%,%,Maryland,Maryland,25,29,421227,%,5.94,0.8620689655172413,0.8620689655172413,86.21,0.8620689655172413,0.8620689655172413
14,True,True,%,%,Oklahoma,Oklahoma,13,15,102892,%,12.63,0.8666666666666667,0.8666666666666667,86.67,0.8666666666666667,0.8666666666666667
15,True,True,%,%,New York,New York,94,108,1812286,%,5.19,0.8703703703703703,0.8703703703703703,87.04,0.8703703703703703,0.8703703703703703
16,True,True,%,%,Delaware,Delaware,7,8,41957,%,16.68,0.875,0.875,87.50,0.875,0.875
17,True,True,%,%,Tennessee,Tennessee,8,9,139839,%,5.72,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
18,True,True,%,%,Washington,Washington,77,86,813284,%,9.47,0.8953488372093024,0.8953488372093024,89.53,0.8953488372093024,0.8953488372093024
19,True,True,%,%,Oregon,Oregon,18,20,221414,%,8.13,0.9,0.9,90.00,0.9,0.9
20,True,True,%,%,Arkansas,Arkansas,9,10,64245,%,14.01,0.9,0.9,90.00,0.9,0.9
21,True,True,%,%,Ohio,Ohio,28,31,313413,%,8.93,0.9032258064516128,0.9032258064516128,90.32,0.9032258064516128,0.9032258064516128
22,True,True,%,%,Indiana,Indiana,19,21,183573,%,10.35,0.9047619047619048,0.9047619047619048,90.48,0.9047619047619048,0.9047619047619048
23,True,True,%,%,Pennsylvania,Pennsylvania,29,32,503783,%,5.76,0.90625,0.90625,90.63,0.90625,0.90625
24,True,True,%,%,Texas,Texas,108,119,1584396,%,6.82,0.907563025210084,0.907563025210084,90.76,0.907563025210084,0.907563025210084
25,True,True,%,%,Minnesota,Minnesota,43,47,305845,%,14.06,0.9148936170212767,0.9148936170212767,91.49,0.9148936170212767,0.9148936170212767
26,True,True,%,%,Kansas,Kansas,12,13,94576,%,12.69,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
27,True,True,%,%,Illinois,Illinois,49,53,756590,%,6.48,0.9245283018867925,0.9245283018867925,92.45,0.9245283018867925,0.9245283018867925
28,True,True,%,%,Virginia,Virginia,41,44,614516,%,6.67,0.9318181818181818,0.9318181818181818,93.18,0.9318181818181818,0.9318181818181818
29,True,True,%,%,Nevada,Nevada,28,30,292101,%,9.59,0.9333333333333332,0.9333333333333332,93.33,0.9333333333333332,0.9333333333333332
30,True,True,%,%,Florida,Florida,58,62,650132,%,8.92,0.9354838709677419,0.9354838709677419,93.55,0.9354838709677419,0.9354838709677419
31,True,True,%,%,Missouri,Missouri,15,16,144420,%,10.39,0.9375,0.9375,93.75,0.9375,0.9375
32,True,True,%,%,Arizona,Arizona,35,37,270631,%,12.93,0.9459459459459459,0.9459459459459459,94.59,0.9459459459459459,0.9459459459459459
33,True,True,%,%,Massachusetts,Massachusetts,33,34,520119,%,6.34,0.9705882352941176,0.9705882352941176,97.06,0.9705882352941176,0.9705882352941176
34,True,True,%,%,Georgia,Georgia,45,46,490433,%,9.18,0.9782608695652174,0.9782608695652174,97.83,0.9782608695652174,0.9782608695652174
35,True,True,%,%,Wisconsin,Wisconsin,13,13,185474,%,7.01,1,1,100.00,1,1
36,True,True,%,%,South Carolina,South Carolina,13,13,100149,%,12.98,1,1,100.00,1,1
37,True,True,%,%,Louisiana,Louisiana,6,6,85860,%,6.99,1,1,100.00,1,1
38,True,True,%,%,District of Columbia,District of Columbia,8,8,29628,%,27.00,1,1,100.00,1,1
