,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,District of Columbia,District of Columbia,22,25,249751,%,8.81,0.88,0.88,88.00,0.88,0.88
1,True,True,%,%,Wyoming,Wyoming,52,59,482320,%,10.78,0.8813559322033898,0.8813559322033898,88.14,0.8813559322033898,0.8813559322033898
2,True,True,%,%,South Dakota,South Dakota,78,88,723678,%,10.78,0.8863636363636364,0.8863636363636364,88.64,0.8863636363636364,0.8863636363636364
3,True,True,%,%,North Dakota,North Dakota,83,93,644623,%,12.88,0.8924731182795699,0.8924731182795699,89.25,0.8924731182795699,0.8924731182795699
4,True,True,%,%,Alaska,Alaska,101,113,434746,%,23.23,0.8938053097345133,0.8938053097345133,89.38,0.8938053097345133,0.8938053097345133
5,True,True,%,%,Nebraska,Nebraska,176,194,1519341,%,11.58,0.9072164948453608,0.9072164948453608,90.72,0.9072164948453608,0.9072164948453608
6,True,True,%,%,Idaho,Idaho,186,204,1541463,%,12.07,0.9117647058823529,0.9117647058823529,91.18,0.9117647058823529,0.9117647058823529
7,True,True,%,%,Maryland,Maryland,355,389,3020582,%,11.75,0.9125964010282775,0.9125964010282775,91.26,0.9125964010282775,0.9125964010282775
8,True,True,%,%,Wisconsin,Wisconsin,495,542,4727246,%,10.47,0.9132841328413284,0.9132841328413284,91.33,0.9132841328413284,0.9132841328413284
9,True,True,%,%,New York,New York,1016,1109,10858889,%,9.36,0.9161406672678089,0.9161406672678089,91.61,0.9161406672678089,0.9161406672678089
10,True,True,%,%,Oregon,Oregon,469,510,3148080,%,14.90,0.9196078431372549,0.9196078431372549,91.96,0.9196078431372549,0.9196078431372549
11,True,True,%,%,Kansas,Kansas,280,304,2192217,%,12.77,0.9210526315789473,0.9210526315789473,92.11,0.9210526315789473,0.9210526315789473
12,True,True,%,%,New Jersey,New Jersey,445,483,4960795,%,8.97,0.9213250517598344,0.9213250517598344,92.13,0.9213250517598344,0.9213250517598344
13,True,True,%,%,Utah,Utah,380,412,2577888,%,14.74,0.9223300970873787,0.9223300970873787,92.23,0.9223300970873787,0.9223300970873787
14,True,True,%,%,Maine,Maine,156,169,1269535,%,12.29,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
15,True,True,%,%,Louisiana,Louisiana,315,341,2676273,%,11.77,0.9237536656891494,0.9237536656891494,92.38,0.9237536656891494,0.9237536656891494
16,True,True,%,%,Hawaii,Hawaii,38,41,308195,%,12.33,0.9268292682926831,0.9268292682926831,92.68,0.9268292682926831,0.9268292682926831
17,True,True,%,%,Alabama,Alabama,469,506,3269726,%,14.34,0.9268774703557312,0.9268774703557312,92.69,0.9268774703557312,0.9268774703557312
18,True,True,%,%,California,California,1503,1621,13815325,%,10.88,0.9272054287476865,0.9272054287476865,92.72,0.9272054287476865,0.9272054287476865
19,True,True,%,%,Pennsylvania,Pennsylvania,1150,1240,9701126,%,11.85,0.9274193548387096,0.9274193548387096,92.74,0.9274193548387096,0.9274193548387096
20,True,True,%,%,Iowa,Iowa,334,360,2685614,%,12.44,0.9277777777777778,0.9277777777777778,92.78,0.9277777777777778,0.9277777777777778
21,True,True,%,%,Illinois,Illinois,889,958,7597266,%,11.70,0.9279749478079333,0.9279749478079333,92.80,0.9279749478079333,0.9279749478079333
22,True,True,%,%,Connecticut,Connecticut,249,268,2330326,%,10.69,0.9291044776119404,0.9291044776119404,92.91,0.9291044776119404,0.9291044776119404
23,True,True,%,%,Michigan,Michigan,847,911,7462582,%,11.35,0.9297475301866082,0.9297475301866082,92.97,0.9297475301866082,0.9297475301866082
24,True,True,%,%,Texas,Texas,1537,1653,11885058,%,12.93,0.9298245614035088,0.9298245614035088,92.98,0.9298245614035088,0.9298245614035088
