,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,District of Columbia,District of Columbia,60,72,670050,%,8.95,0.8333333333333335,0.8333333333333335,83.33,0.8333333333333335,0.8333333333333335
1,True,True,%,%,Wyoming,Wyoming,67,76,578803,%,11.58,0.8815789473684209,0.8815789473684209,88.16,0.8815789473684209,0.8815789473684209
2,True,True,%,%,Alaska,Alaska,186,207,732673,%,25.39,0.8985507246376812,0.8985507246376812,89.86,0.8985507246376812,0.8985507246376812
3,True,True,%,%,North Dakota,North Dakota,115,127,774948,%,14.84,0.9055118110236219,0.9055118110236219,90.55,0.9055118110236219,0.9055118110236219
4,True,True,%,%,Maryland,Maryland,708,780,6165129,%,11.48,0.9076923076923077,0.9076923076923077,90.77,0.9076923076923077,0.9076923076923077
5,True,True,%,%,Vermont,Vermont,69,76,645570,%,10.69,0.9078947368421053,0.9078947368421053,90.79,0.9078947368421053,0.9078947368421053
6,True,True,%,%,New York,New York,1859,2043,19835913,%,9.37,0.9099363680861479,0.9099363680861479,90.99,0.9099363680861479,0.9099363680861479
7,True,True,%,%,South Dakota,South Dakota,122,134,895376,%,13.63,0.9104477611940298,0.9104477611940298,91.04,0.9104477611940298,0.9104477611940298
8,True,True,%,%,New Mexico,New Mexico,245,269,2115877,%,11.58,0.9107806691449815,0.9107806691449815,91.08,0.9107806691449815,0.9107806691449815
9,True,True,%,%,Wisconsin,Wisconsin,684,746,5895908,%,11.60,0.9168900804289544,0.9168900804289544,91.69,0.9168900804289544,0.9168900804289544
10,True,True,%,%,California,California,4084,4454,39237836,%,10.41,0.9169286035024697,0.9169286035024697,91.69,0.9169286035024697,0.9169286035024697
11,True,True,%,%,Michigan,Michigan,1226,1337,10050811,%,12.20,0.9169783096484667,0.9169783096484667,91.70,0.9169783096484667,0.9169783096484667
12,True,True,%,%,Alabama,Alabama,692,753,5039877,%,13.73,0.9189907038512616,0.9189907038512616,91.90,0.9189907038512616,0.9189907038512616
13,True,True,%,%,Nebraska,Nebraska,250,272,1963692,%,12.73,0.9191176470588235,0.9191176470588235,91.91,0.9191176470588235,0.9191176470588235
14,True,True,%,%,Arizona,Arizona,981,1066,7276316,%,13.48,0.9202626641651032,0.9202626641651032,92.03,0.9202626641651032,0.9202626641651032
15,True,True,%,%,Louisiana,Louisiana,463,503,4624047,%,10.01,0.9204771371769384,0.9204771371769384,92.05,0.9204771371769384,0.9204771371769384
16,True,True,%,%,New Jersey,New Jersey,877,951,9267130,%,9.46,0.9221871713985278,0.9221871713985278,92.22,0.9221871713985278,0.9221871713985278
17,True,True,%,%,Georgia,Georgia,1190,1290,10799566,%,11.02,0.9224806201550387,0.9224806201550387,92.25,0.9224806201550387,0.9224806201550387
18,True,True,%,%,Connecticut,Connecticut,411,445,3605597,%,11.40,0.9235955056179777,0.9235955056179777,92.36,0.9235955056179777,0.9235955056179777
19,True,True,%,%,Illinois,Illinois,1424,1541,12671469,%,11.24,0.9240752757949382,0.9240752757949382,92.41,0.9240752757949382,0.9240752757949382
20,True,True,%,%,Idaho,Idaho,256,277,1900923,%,13.47,0.924187725631769,0.924187725631769,92.42,0.924187725631769,0.924187725631769
21,True,True,%,%,Oregon,Oregon,664,718,4246155,%,15.64,0.9247910863509748,0.9247910863509748,92.48,0.9247910863509748,0.9247910863509748
22,True,True,%,%,Pennsylvania,Pennsylvania,1621,1751,12964056,%,12.50,0.9257567104511709,0.9257567104511709,92.58,0.9257567104511709,0.9257567104511709
