,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Vermont,Vermont,5,7,8685,%,57.57,0.7142857142857143,0.7142857142857143,71.43,0.7142857142857143,0.7142857142857143
1,True,True,%,%,New Mexico,New Mexico,12,15,41152,%,29.16,0.8,0.8,80.00,0.8,0.8
2,True,True,%,%,Connecticut,Connecticut,74,88,382977,%,19.32,0.8409090909090908,0.8409090909090908,84.09,0.8409090909090908,0.8409090909090908
3,True,True,%,%,Massachusetts,Massachusetts,84,98,522609,%,16.07,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
4,True,True,%,%,Iowa,Iowa,19,22,131303,%,14.47,0.8636363636363636,0.8636363636363636,86.36,0.8636363636363636,0.8636363636363636
5,True,True,%,%,Alabama,Alabama,140,162,1336172,%,10.48,0.8641975308641975,0.8641975308641975,86.42,0.8641975308641975,0.8641975308641975
6,True,True,%,%,Colorado,Colorado,52,60,237929,%,21.86,0.8666666666666667,0.8666666666666667,86.67,0.8666666666666667,0.8666666666666667
7,True,True,%,%,Maryland,Maryland,237,272,1862521,%,12.72,0.8713235294117646,0.8713235294117646,87.13,0.8713235294117646,0.8713235294117646
8,True,True,%,%,Oregon,Oregon,21,24,84565,%,24.83,0.875,0.875,87.50,0.875,0.875
9,True,True,%,%,Utah,Utah,14,16,39687,%,35.28,0.875,0.875,87.50,0.875,0.875
10,True,True,%,%,Hawaii,Hawaii,7,8,27691,%,25.28,0.875,0.875,87.50,0.875,0.875
11,True,True,%,%,Louisiana,Louisiana,149,170,1499002,%,9.94,0.8764705882352941,0.8764705882352941,87.65,0.8764705882352941,0.8764705882352941
12,True,True,%,%,New Jersey,New Jersey,168,190,1205848,%,13.93,0.8842105263157894,0.8842105263157894,88.42,0.8842105263157894,0.8842105263157894
13,True,True,%,%,Michigan,Michigan,216,244,1383769,%,15.61,0.8852459016393444,0.8852459016393444,88.52,0.8852459016393444,0.8852459016393444
14,True,True,%,%,New York,New York,424,478,2857575,%,14.84,0.8870292887029289,0.8870292887029289,88.70,0.8870292887029289,0.8870292887029289
15,True,True,%,%,Maine,Maine,8,9,23559,%,33.96,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
16,True,True,%,%,Illinois,Illinois,263,294,1791229,%,14.68,0.8945578231292517,0.8945578231292517,89.46,0.8945578231292517,0.8945578231292517
17,True,True,%,%,North Carolina,North Carolina,284,317,2248971,%,12.63,0.8958990536277601,0.8958990536277601,89.59,0.8958990536277601,0.8958990536277601
18,True,True,%,%,Florida,Florida,408,451,3386309,%,12.05,0.9046563192904656,0.9046563192904656,90.47,0.9046563192904656,0.9046563192904656
19,True,True,%,%,Nebraska,Nebraska,19,21,97729,%,19.44,0.9047619047619048,0.9047619047619048,90.48,0.9047619047619048,0.9047619047619048
20,True,True,%,%,Texas,Texas,550,607,3630643,%,15.15,0.9060955518945635,0.9060955518945635,90.61,0.9060955518945635,0.9060955518945635
21,True,True,%,%,Mississippi,Mississippi,119,131,1107951,%,10.74,0.9083969465648855,0.9083969465648855,90.84,0.9083969465648855,0.9083969465648855
22,True,True,%,%,Missouri,Missouri,116,127,711459,%,16.30,0.9133858267716536,0.9133858267716536,91.34,0.9133858267716536,0.9133858267716536
23,True,True,%,%,California,California,401,439,2200126,%,18.23,0.9134396355353075,0.9134396355353075,91.34,0.9134396355353075,0.9134396355353075
24,True,True,%,%,West Virginia,West Virginia,11,12,64063,%,17.17,0.9166666666666665,0.9166666666666665,91.67,0.9166666666666665,0.9166666666666665
25,True,True,%,%,Georgia,Georgia,464,503,3451256,%,13.44,0.9224652087475149,0.9224652087475149,92.25,0.9224652087475149,0.9224652087475149
26,True,True,%,%,Virginia,Virginia,251,272,1657724,%,15.14,0.9227941176470589,0.9227941176470589,92.28,0.9227941176470589,0.9227941176470589
27,True,True,%,%,Wisconsin,Wisconsin,73,79,378263,%,19.30,0.9240506329113924,0.9240506329113924,92.41,0.9240506329113924,0.9240506329113924
28,True,True,%,%,Delaware,Delaware,37,40,223935,%,16.52,0.925,0.925,92.50,0.925,0.925
29,True,True,%,%,Arkansas,Arkansas,88,95,466227,%,18.87,0.9263157894736842,0.9263157894736842,92.63,0.9263157894736842,0.9263157894736842
30,True,True,%,%,Kansas,Kansas,38,41,168790,%,22.51,0.9268292682926831,0.9268292682926831,92.68,0.9268292682926831,0.9268292682926831
31,True,True,%,%,South Carolina,South Carolina,157,169,1352562,%,11.61,0.9289940828402367,0.9289940828402367,92.90,0.9289940828402367,0.9289940828402367
32,True,True,%,%,Pennsylvania,Pennsylvania,226,243,1416684,%,15.95,0.9300411522633744,0.9300411522633744,93.00,0.9300411522633744,0.9300411522633744
33,True,True,%,%,Ohio,Ohio,268,287,1510741,%,17.74,0.9337979094076655,0.9337979094076655,93.38,0.9337979094076655,0.9337979094076655
34,True,True,%,%,Tennessee,Tennessee,172,184,1158262,%,14.85,0.9347826086956521,0.9347826086956521,93.48,0.9347826086956521,0.9347826086956521
35,True,True,%,%,Indiana,Indiana,116,124,667291,%,17.38,0.9354838709677419,0.9354838709677419,93.55,0.9354838709677419,0.9354838709677419
36,True,True,%,%,Arizona,Arizona,95,101,339424,%,27.99,0.9405940594059404,0.9405940594059404,94.06,0.9405940594059404,0.9405940594059404
37,True,True,%,%,Minnesota,Minnesota,64,68,409602,%,15.62,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
38,True,True,%,%,Oklahoma,Oklahoma,63,66,296154,%,21.27,0.9545454545454546,0.9545454545454546,95.45,0.9545454545454546,0.9545454545454546
39,True,True,%,%,Washington,Washington,64,67,316727,%,20.21,0.9552238805970149,0.9552238805970149,95.52,0.9552238805970149,0.9552238805970149
40,True,True,%,%,Kentucky,Kentucky,67,69,377275,%,17.76,0.9710144927536232,0.9710144927536232,97.10,0.9710144927536232,0.9710144927536232
41,True,True,%,%,District of Columbia,District of Columbia,40,41,295889,%,13.52,0.975609756097561,0.975609756097561,97.56,0.975609756097561,0.975609756097561
42,True,True,%,%,Nevada,Nevada,49,50,301273,%,16.26,0.98,0.98,98.00,0.98,0.98
43,True,True,%,%,South Dakota,South Dakota,7,7,20987,%,33.35,1,1,100.00,1,1
44,True,True,%,%,Rhode Island,Rhode Island,12,12,68125,%,17.61,1,1,100.00,1,1
45,True,True,%,%,Idaho,Idaho,8,8,14597,%,54.81,1,1,100.00,1,1
46,True,True,%,%,Alaska,Alaska,15,15,23681,%,63.34,1,1,100.00,1,1
