,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,District of Columbia,District of Columbia,54,62,249751,%,21.62,0.8709677419354839,0.8709677419354839,87.10,0.8709677419354839,0.8709677419354839
1,True,True,%,%,Wisconsin,Wisconsin,1083,1224,4727246,%,22.91,0.8848039215686273,0.8848039215686273,88.48,0.8848039215686273,0.8848039215686273
2,True,True,%,%,Arizona,Arizona,921,1038,3872615,%,23.78,0.8872832369942196,0.8872832369942196,88.73,0.8872832369942196,0.8872832369942196
3,True,True,%,%,Delaware,Delaware,183,204,608053,%,30.10,0.8970588235294118,0.8970588235294118,89.71,0.8970588235294118,0.8970588235294118
4,True,True,%,%,Connecticut,Connecticut,449,499,2330326,%,19.27,0.8997995991983968,0.8997995991983968,89.98,0.8997995991983968,0.8997995991983968
5,True,True,%,%,Utah,Utah,761,840,2577888,%,29.52,0.905952380952381,0.905952380952381,90.60,0.905952380952381,0.905952380952381
6,True,True,%,%,California,California,2749,3034,13815325,%,19.90,0.9060646011865525,0.9060646011865525,90.61,0.9060646011865525,0.9060646011865525
7,True,True,%,%,Colorado,Colorado,1177,1299,3893018,%,30.23,0.9060816012317167,0.9060816012317167,90.61,0.9060816012317167,0.9060816012317167
8,True,True,%,%,Virginia,Virginia,1232,1359,5213717,%,23.63,0.9065489330389993,0.9065489330389993,90.65,0.9065489330389993,0.9065489330389993
9,True,True,%,%,New Jersey,New Jersey,699,770,4960795,%,14.09,0.9077922077922078,0.9077922077922078,90.78,0.9077922077922078,0.9077922077922078
10,True,True,%,%,Nevada,Nevada,346,381,1464563,%,23.62,0.9081364829396327,0.9081364829396327,90.81,0.9081364829396327,0.9081364829396327
11,True,True,%,%,Minnesota,Minnesota,1159,1276,4458035,%,26.00,0.908307210031348,0.908307210031348,90.83,0.908307210031348,0.908307210031348
