,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Nevada,Nevada,27,33,301273,%,8.96,0.8181818181818182,0.8181818181818182,81.82,0.8181818181818182,0.8181818181818182
1,True,True,%,%,Kentucky,Kentucky,28,34,377275,%,7.42,0.823529411764706,0.823529411764706,82.35,0.823529411764706,0.823529411764706
2,True,True,%,%,Iowa,Iowa,14,17,131303,%,10.66,0.823529411764706,0.823529411764706,82.35,0.823529411764706,0.823529411764706
3,True,True,%,%,Florida,Florida,199,240,3386309,%,5.88,0.8291666666666667,0.8291666666666667,82.92,0.8291666666666667,0.8291666666666667
4,True,True,%,%,District of Columbia,District of Columbia,25,30,295889,%,8.45,0.8333333333333335,0.8333333333333335,83.33,0.8333333333333335,0.8333333333333335
5,True,True,%,%,Maine,Maine,5,6,23559,%,21.22,0.8333333333333335,0.8333333333333335,83.33,0.8333333333333335,0.8333333333333335
6,True,True,%,%,South Carolina,South Carolina,101,120,1352562,%,7.47,0.8416666666666667,0.8416666666666667,84.17,0.8416666666666667,0.8416666666666667
7,True,True,%,%,Kansas,Kansas,22,26,168790,%,13.03,0.846153846153846,0.846153846153846,84.62,0.846153846153846,0.846153846153846
8,True,True,%,%,Arkansas,Arkansas,39,46,466227,%,8.37,0.8478260869565217,0.8478260869565217,84.78,0.8478260869565217,0.8478260869565217
9,True,True,%,%,New Jersey,New Jersey,68,80,1205848,%,5.64,0.85,0.85,85.00,0.85,0.85
10,True,True,%,%,Mississippi,Mississippi,70,82,1107951,%,6.32,0.8536585365853657,0.8536585365853657,85.37,0.8536585365853657,0.8536585365853657
11,True,True,%,%,Georgia,Georgia,247,289,3451256,%,7.16,0.8546712802768166,0.8546712802768166,85.47,0.8546712802768166,0.8546712802768166
12,True,True,%,%,Missouri,Missouri,53,62,711459,%,7.45,0.8548387096774194,0.8548387096774194,85.48,0.8548387096774194,0.8548387096774194
13,True,True,%,%,Alabama,Alabama,71,83,1336172,%,5.31,0.855421686746988,0.855421686746988,85.54,0.855421686746988,0.855421686746988
14,True,True,%,%,Utah,Utah,6,7,39687,%,15.12,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
15,True,True,%,%,Tennessee,Tennessee,82,95,1158262,%,7.08,0.8631578947368421,0.8631578947368421,86.32,0.8631578947368421,0.8631578947368421
16,True,True,%,%,New York,New York,178,205,2857575,%,6.23,0.8682926829268293,0.8682926829268293,86.83,0.8682926829268293,0.8682926829268293
17,True,True,%,%,Maryland,Maryland,126,144,1862521,%,6.77,0.875,0.875,87.50,0.875,0.875
18,True,True,%,%,Minnesota,Minnesota,45,51,409602,%,10.99,0.8823529411764706,0.8823529411764706,88.24,0.8823529411764706,0.8823529411764706
19,True,True,%,%,Indiana,Indiana,56,63,667291,%,8.39,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
20,True,True,%,%,Texas,Texas,279,313,3630643,%,7.68,0.8913738019169329,0.8913738019169329,89.14,0.8913738019169329,0.8913738019169329
21,True,True,%,%,Ohio,Ohio,144,161,1510741,%,9.53,0.8944099378881987,0.8944099378881987,89.44,0.8944099378881987,0.8944099378881987
22,True,True,%,%,Pennsylvania,Pennsylvania,120,134,1416684,%,8.47,0.8955223880597016,0.8955223880597016,89.55,0.8955223880597016,0.8955223880597016
23,True,True,%,%,California,California,206,230,2200126,%,9.36,0.8956521739130435,0.8956521739130435,89.57,0.8956521739130435,0.8956521739130435
24,True,True,%,%,Michigan,Michigan,89,99,1383769,%,6.43,0.898989898989899,0.898989898989899,89.90,0.898989898989899,0.898989898989899
25,True,True,%,%,Oregon,Oregon,18,20,84565,%,21.29,0.9,0.9,90.00,0.9,0.9
26,True,True,%,%,Illinois,Illinois,148,164,1791229,%,8.26,0.902439024390244,0.902439024390244,90.24,0.902439024390244,0.902439024390244
27,True,True,%,%,Washington,Washington,37,41,316727,%,11.68,0.902439024390244,0.902439024390244,90.24,0.902439024390244,0.902439024390244
28,True,True,%,%,Colorado,Colorado,47,52,237929,%,19.75,0.903846153846154,0.903846153846154,90.38,0.903846153846154,0.903846153846154
29,True,True,%,%,Connecticut,Connecticut,40,44,382977,%,10.44,0.9090909090909092,0.9090909090909092,90.91,0.9090909090909092,0.9090909090909092
30,True,True,%,%,Oklahoma,Oklahoma,30,33,296154,%,10.13,0.9090909090909092,0.9090909090909092,90.91,0.9090909090909092,0.9090909090909092
31,True,True,%,%,Nebraska,Nebraska,12,13,97729,%,12.28,0.9230769230769232,0.9230769230769232,92.31,0.9230769230769232,0.9230769230769232
32,True,True,%,%,North Carolina,North Carolina,152,164,2248971,%,6.76,0.9268292682926831,0.9268292682926831,92.68,0.9268292682926831,0.9268292682926831
33,True,True,%,%,Louisiana,Louisiana,80,86,1499002,%,5.34,0.9302325581395349,0.9302325581395349,93.02,0.9302325581395349,0.9302325581395349
34,True,True,%,%,Wisconsin,Wisconsin,32,34,378263,%,8.46,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
35,True,True,%,%,Massachusetts,Massachusetts,32,34,522609,%,6.12,0.9411764705882354,0.9411764705882354,94.12,0.9411764705882354,0.9411764705882354
36,True,True,%,%,Virginia,Virginia,140,148,1657724,%,8.45,0.9459459459459459,0.9459459459459459,94.59,0.9459459459459459,0.9459459459459459
37,True,True,%,%,Delaware,Delaware,20,21,223935,%,8.93,0.9523809523809523,0.9523809523809523,95.24,0.9523809523809523,0.9523809523809523
38,True,True,%,%,Arizona,Arizona,44,45,339424,%,12.96,0.9777777777777777,0.9777777777777777,97.78,0.9777777777777777,0.9777777777777777
39,True,True,%,%,West Virginia,West Virginia,5,5,64063,%,7.80,1,1,100.00,1,1
40,True,True,%,%,Hawaii,Hawaii,5,5,27691,%,18.06,1,1,100.00,1,1
41,True,True,%,%,Alaska,Alaska,8,8,23681,%,33.78,1,1,100.00,1,1
