,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,North Dakota,North Dakota,9,11,16837,%,53.45,0.8181818181818182,0.8181818181818182,81.82,0.8181818181818182,0.8181818181818182
1,True,True,%,%,District of Columbia,District of Columbia,13,15,16480,%,78.88,0.8666666666666667,0.8666666666666667,86.67,0.8666666666666667,0.8666666666666667
2,True,True,%,%,Kentucky,Kentucky,47,54,90573,%,51.89,0.8703703703703703,0.8703703703703703,87.04,0.8703703703703703,0.8703703703703703
3,True,True,%,%,South Dakota,South Dakota,7,8,20807,%,33.64,0.875,0.875,87.50,0.875,0.875
4,True,True,%,%,Nevada,Nevada,72,82,118795,%,60.61,0.878048780487805,0.878048780487805,87.80,0.878048780487805,0.878048780487805
5,True,True,%,%,Louisiana,Louisiana,37,42,74216,%,49.85,0.8809523809523809,0.8809523809523809,88.10,0.8809523809523809,0.8809523809523809
6,True,True,%,%,Vermont,Vermont,8,9,12316,%,64.96,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
7,True,True,%,%,Massachusetts,Massachusetts,93,103,137083,%,67.84,0.9029126213592233,0.9029126213592233,90.29,0.9029126213592233,0.9029126213592233
8,True,True,%,%,Montana,Montana,19,21,28810,%,65.95,0.9047619047619048,0.9047619047619048,90.48,0.9047619047619048,0.9047619047619048
9,True,True,%,%,New Jersey,New Jersey,97,107,152237,%,63.72,0.9065420560747663,0.9065420560747663,90.65,0.9065420560747663,0.9065420560747663
10,True,True,%,%,New York,New York,218,240,378698,%,57.57,0.9083333333333333,0.9083333333333333,90.83,0.9083333333333333,0.9083333333333333
11,True,True,%,%,Wyoming,Wyoming,10,11,11050,%,90.50,0.9090909090909092,0.9090909090909092,90.91,0.9090909090909092,0.9090909090909092
12,True,True,%,%,Michigan,Michigan,127,139,243379,%,52.18,0.9136690647482014,0.9136690647482014,91.37,0.9136690647482014,0.9136690647482014
13,True,True,%,%,Alabama,Alabama,56,61,86070,%,65.06,0.9180327868852459,0.9180327868852459,91.80,0.9180327868852459,0.9180327868852459
