,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,Utah,Utah,6,8,31014,%,19.3,0.75,0.75,75.00,0.75,0.75
1,True,True,%,%,North Dakota,North Dakota,9,11,40207,%,22.4,0.8181818181818182,0.8181818181818182,81.82,0.8181818181818182,0.8181818181818182
2,True,True,%,%,Idaho,Idaho,10,12,20059,%,49.9,0.8333333333333335,0.8333333333333335,83.33,0.8333333333333335,0.8333333333333335
3,True,True,%,%,Colorado,Colorado,21,25,37197,%,56.5,0.84,0.84,84.00,0.84,0.84
4,True,True,%,%,New Mexico,New Mexico,18,21,186151,%,9.7,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
5,True,True,%,%,Iowa,Iowa,12,14,9836,%,122.0,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
6,True,True,%,%,Arkansas,Arkansas,12,14,23903,%,50.2,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
7,True,True,%,%,Nevada,Nevada,6,7,26502,%,22.6,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
8,True,True,%,%,Maine,Maine,6,7,8892,%,67.5,0.8571428571428571,0.8571428571428571,85.71,0.8571428571428571,0.8571428571428571
9,True,True,%,%,Arizona,Arizona,40,46,279130,%,14.3,0.8695652173913043,0.8695652173913043,86.96,0.8695652173913043,0.8695652173913043
10,True,True,%,%,Alabama,Alabama,14,16,28165,%,49.7,0.875,0.875,87.50,0.875,0.875
11,True,True,%,%,New Jersey,New Jersey,7,8,14320,%,48.9,0.875,0.875,87.50,0.875,0.875
12,True,True,%,%,North Carolina,North Carolina,16,18,115825,%,13.8,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
