,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
39,True,True,%,%,Rhode Island,Rhode Island,615,664,1095610,%,56.13,0.9262048192771085,0.9262048192771085,92.62,0.9262048192771085,0.9262048192771085
40,True,True,%,%,New Hampshire,New Hampshire,1058,1142,1388992,%,76.17,0.9264448336252189,0.9264448336252189,92.64,0.9264448336252189,0.9264448336252189
41,True,True,%,%,Indiana,Indiana,6663,7189,6805985,%,97.90,0.9268326610098762,0.9268326610098762,92.68,0.9268326610098762,0.9268326610098762
42,True,True,%,%,South Dakota,South Dakota,788,850,895376,%,88.01,0.9270588235294117,0.9270588235294117,92.71,0.9270588235294117,0.9270588235294117
43,True,True,%,%,Kansas,Kansas,2493,2688,2934582,%,84.95,0.9274553571428571,0.9274553571428571,92.75,0.9274553571428571,0.9274553571428571
44,True,True,%,%,Kentucky,Kentucky,4248,4571,4509394,%,94.20,0.9293371253555021,0.9293371253555021,92.93,0.9293371253555021,0.9293371253555021
45,True,True,%,%,Mississippi,Mississippi,2562,2753,2949965,%,86.85,0.9306211405739193,0.9306211405739193,93.06,0.9306211405739193,0.9306211405739193
46,True,True,%,%,Montana,Montana,929,998,1104271,%,84.13,0.9308617234468938,0.9308617234468938,93.09,0.9308617234468938,0.9308617234468938
47,True,True,%,%,Tennessee,Tennessee,5933,6373,6975218,%,85.06,0.9309587321512632,0.9309587321512632,93.10,0.9309587321512632,0.9309587321512632
48,True,True,%,%,Oklahoma,Oklahoma,3972,4265,3986639,%,99.63,0.9313012895662368,0.9313012895662368,93.13,0.9313012895662368,0.9313012895662368
49,True,True,%,%,Arkansas,Arkansas,3335,3575,3025891,%,110.22,0.9328671328671329,0.9328671328671329,93.29,0.9328671328671329,0.9328671328671329
50,True,True,%,%,West Virginia,West Virginia,1836,1959,1782959,%,102.97,0.9372128637059725,0.9372128637059725,93.72,0.9372128637059725,0.9372128637059725
