,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%,%,South Dakota,South Dakota,10,13,20807,%,48.06,0.7692307692307693,0.7692307692307693,76.92,0.7692307692307693,0.7692307692307693
1,True,True,%,%,Alaska,Alaska,26,30,52262,%,49.75,0.8666666666666667,0.8666666666666667,86.67,0.8666666666666667,0.8666666666666667
2,True,True,%,%,Louisiana,Louisiana,46,53,74216,%,61.98,0.8679245283018869,0.8679245283018869,86.79,0.8679245283018869,0.8679245283018869
3,True,True,%,%,Hawaii,Hawaii,35,40,291001,%,12.03,0.875,0.875,87.50,0.875,0.875
4,True,True,%,%,Maryland,Maryland,81,92,161497,%,50.16,0.8804347826086957,0.8804347826086957,88.04,0.8804347826086957,0.8804347826086957
5,True,True,%,%,Colorado,Colorado,123,139,144152,%,85.33,0.8848920863309354,0.8848920863309354,88.49,0.8848920863309354,0.8848920863309354
6,True,True,%,%,Delaware,Delaware,16,18,25193,%,63.51,0.8888888888888888,0.8888888888888888,88.89,0.8888888888888888,0.8888888888888888
7,True,True,%,%,Kentucky,Kentucky,65,73,90573,%,71.77,0.8904109589041096,0.8904109589041096,89.04,0.8904109589041096,0.8904109589041096
8,True,True,%,%,Arkansas,Arkansas,45,50,63545,%,70.82,0.9,0.9,90.00,0.9,0.9
9,True,True,%,%,West Virginia,West Virginia,27,30,33519,%,80.55,0.9,0.9,90.00,0.9,0.9
10,True,True,%,%,New York,New York,209,232,378698,%,55.19,0.9008620689655172,0.9008620689655172,90.09,0.9008620689655172,0.9008620689655172
11,True,True,%,%,Massachusetts,Massachusetts,74,82,137083,%,53.98,0.902439024390244,0.902439024390244,90.24,0.902439024390244,0.902439024390244
12,True,True,%,%,Oregon,Oregon,81,89,148706,%,54.47,0.9101123595505618,0.9101123595505618,91.01,0.9101123595505618,0.9101123595505618
13,True,True,%,%,Missouri,Missouri,82,90,143689,%,57.07,0.9111111111111111,0.9111111111111111,91.11,0.9111111111111111,0.9111111111111111
14,True,True,%,%,Connecticut,Connecticut,41,45,68017,%,60.28,0.9111111111111111,0.9111111111111111,91.11,0.9111111111111111,0.9111111111111111
15,True,True,%,%,New Mexico,New Mexico,35,38,33832,%,103.45,0.9210526315789473,0.9210526315789473,92.11,0.9210526315789473,0.9210526315789473
16,True,True,%,%,New Jersey,New Jersey,85,92,152237,%,55.83,0.9239130434782608,0.9239130434782608,92.39,0.9239130434782608,0.9239130434782608
17,True,True,%,%,Arizona,Arizona,122,132,163394,%,74.67,0.9242424242424242,0.9242424242424242,92.42,0.9242424242424242,0.9242424242424242
18,True,True,%,%,Pennsylvania,Pennsylvania,147,159,238808,%,61.56,0.9245283018867925,0.9245283018867925,92.45,0.9245283018867925,0.9245283018867925
19,True,True,%,%,Michigan,Michigan,113,122,243379,%,46.43,0.9262295081967212,0.9262295081967212,92.62,0.9262295081967212,0.9262295081967212
20,True,True,%,%,South Carolina,South Carolina,64,69,98263,%,65.13,0.9275362318840579,0.9275362318840579,92.75,0.9275362318840579,0.9275362318840579
21,True,True,%,%,Virginia,Virginia,118,127,250775,%,47.05,0.9291338582677164,0.9291338582677164,92.91,0.9291338582677164,0.9291338582677164
22,True,True,%,%,California,California,658,708,1170491,%,56.22,0.9293785310734464,0.9293785310734464,92.94,0.9293785310734464,0.9293785310734464
