,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Alaska,Alaska,11,54732,16,%,54732,68.75,68.75,68.75,68.75,68.75
1,%,%,True,True,Mississippi,Mississippi,7,102936,10,%,102936,70,70.00,70,70,70.00
2,%,%,True,True,Maryland,Maryland,64,684437,87,%,684437,73.5632183908046,73.56,73.5632183908046,73.5632183908046,73.56
3,%,%,True,True,Connecticut,Connecticut,60,637112,81,%,637112,74.07407407407408,74.07,74.07407407407408,74.07407407407408,74.07
4,%,%,True,True,Rhode Island,Rhode Island,16,187776,21,%,187776,76.19047619047619,76.19,76.19047619047619,76.19047619047619,76.19
5,%,%,True,True,New York,New York,344,3868268,443,%,3868268,77.65237020316027,77.65,77.65237020316027,77.65237020316027,77.65
6,%,%,True,True,California,California,1386,15754605,1781,%,15754605,77.82144862436833,77.82,77.82144862436833,77.82144862436833,77.82
7,%,%,True,True,Alabama,Alabama,29,241168,37,%,241168,78.37837837837837,78.38,78.37837837837837,78.37837837837837,78.38
8,%,%,True,True,Minnesota,Minnesota,41,333474,52,%,333474,78.84615384615384,78.85,78.84615384615384,78.84615384615384,78.85
9,%,%,True,True,Florida,Florida,584,5830908,740,%,5830908,78.91891891891892,78.92,78.91891891891892,78.91891891891892,78.92
10,%,%,True,True,Colorado,Colorado,180,1293214,228,%,1293214,78.94736842105263,78.95,78.94736842105263,78.94736842105263,78.95
11,%,%,True,True,North Carolina,North Carolina,107,1078224,135,%,1078224,79.25925925925927,79.26,79.25925925925927,79.25925925925927,79.26
12,%,%,True,True,Illinois,Illinois,236,2282133,297,%,2282133,79.46127946127946,79.46,79.46127946127946,79.46127946127946,79.46
13,%,%,True,True,Georgia,Georgia,132,1104836,166,%,1104836,79.51807228915662,79.52,79.51807228915662,79.51807228915662,79.52
14,%,%,True,True,Arkansas,Arkansas,35,251277,44,%,251277,79.54545454545455,79.55,79.54545454545455,79.54545454545455,79.55
15,%,%,True,True,Arizona,Arizona,266,2351122,334,%,2351122,79.64071856287424,79.64,79.64071856287424,79.64071856287424,79.64
16,%,%,True,True,New Jersey,New Jersey,174,1991638,218,%,1991638,79.81651376146789,79.82,79.81651376146789,79.81651376146789,79.82
17,%,%,True,True,Virginia,Virginia,109,882402,136,%,882402,80.14705882352942,80.15,80.14705882352942,80.14705882352942,80.15
18,%,%,True,True,Michigan,Michigan,81,561587,101,%,561587,80.19801980198021,80.20,80.19801980198021,80.19801980198021,80.20
