,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,North Dakota,North Dakota,6,34335,10,%,34335,60,60.00,60,60,60.00
1,%,%,True,True,West Virginia,West Virginia,8,33684,12,%,33684,66.66666666666666,66.67,66.66666666666666,66.66666666666666,66.67
2,%,%,True,True,Alaska,Alaska,23,54732,34,%,54732,67.64705882352942,67.65,67.64705882352942,67.64705882352942,67.65
3,%,%,True,True,Hawaii,Hawaii,16,160134,23,%,160134,69.56521739130434,69.57,69.56521739130434,69.56521739130434,69.57
4,%,%,True,True,Missouri,Missouri,72,287125,98,%,287125,73.46938775510205,73.47,73.46938775510205,73.46938775510205,73.47
5,%,%,True,True,Minnesota,Minnesota,71,333474,95,%,333474,74.73684210526315,74.74,74.73684210526315,74.73684210526315,74.74
6,%,%,True,True,New York,New York,706,3868268,944,%,3868268,74.78813559322035,74.79,74.78813559322035,74.78813559322035,74.79
7,%,%,True,True,Maine,Maine,9,27037,12,%,27037,75,75.00,75,75,75.00
8,%,%,True,True,California,California,2840,15754605,3758,%,15754605,75.57211282597126,75.57,75.57211282597126,75.57211282597126,75.57
9,%,%,True,True,New Mexico,New Mexico,224,1059242,295,%,1059242,75.9322033898305,75.93,75.9322033898305,75.9322033898305,75.93
10,%,%,True,True,Georgia,Georgia,206,1104836,271,%,1104836,76.01476014760148,76.01,76.01476014760148,76.01476014760148,76.01
11,%,%,True,True,Iowa,Iowa,56,215119,73,%,215119,76.71232876712328,76.71,76.71232876712328,76.71232876712328,76.71
12,%,%,True,True,Illinois,Illinois,432,2282133,561,%,2282133,77.00534759358288,77.01,77.00534759358288,77.00534759358288,77.01
13,%,%,True,True,Delaware,Delaware,34,101213,44,%,101213,77.27272727272727,77.27,77.27272727272727,77.27272727272727,77.27
14,%,%,True,True,Oregon,Oregon,148,596517,191,%,596517,77.4869109947644,77.49,77.4869109947644,77.4869109947644,77.49
15,%,%,True,True,Michigan,Michigan,139,561587,177,%,561587,78.53107344632768,78.53,78.53107344632768,78.53107344632768,78.53
16,%,%,True,True,Idaho,Idaho,49,251919,62,%,251919,79.03225806451613,79.03,79.03225806451613,79.03225806451613,79.03
17,%,%,True,True,Arkansas,Arkansas,69,251277,87,%,251277,79.3103448275862,79.31,79.3103448275862,79.3103448275862,79.31
18,%,%,True,True,Nebraska,Nebraska,54,235669,68,%,235669,79.41176470588235,79.41,79.41176470588235,79.41176470588235,79.41
19,%,%,True,True,Florida,Florida,1141,5830908,1435,%,5830908,79.51219512195122,79.51,79.51219512195122,79.51219512195122,79.51
20,%,%,True,True,South Carolina,South Carolina,68,330096,85,%,330096,80,80.00,80,80,80.00
21,%,%,True,True,Rhode Island,Rhode Island,36,187776,45,%,187776,80,80.00,80,80,80.00
22,%,%,True,True,New Jersey,New Jersey,340,1991638,424,%,1991638,80.18867924528303,80.19,80.18867924528303,80.18867924528303,80.19
23,%,%,True,True,Washington,Washington,224,1059156,279,%,1059156,80.28673835125448,80.29,80.28673835125448,80.28673835125448,80.29
24,%,%,True,True,Texas,Texas,2425,11857401,3019,%,11857401,80.32461079827758,80.32,80.32461079827758,80.32461079827758,80.32
25,%,%,True,True,Maryland,Maryland,109,684437,135,%,684437,80.74074074074075,80.74,80.74074074074075,80.74074074074075,80.74
26,%,%,True,True,Ohio,Ohio,143,508643,177,%,508643,80.7909604519774,80.79,80.7909604519774,80.7909604519774,80.79
