,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Rhode Island,Rhode Island,8,68125,13,%,68125,61.53846153846154,61.54,61.53846153846154,61.53846153846154,61.54
1,%,%,True,True,District of Columbia,District of Columbia,38,295889,56,%,295889,67.85714285714286,67.86,67.85714285714286,67.85714285714286,67.86
2,%,%,True,True,Arizona,Arizona,104,339424,153,%,339424,67.97385620915033,67.97,67.97385620915033,67.97385620915033,67.97
3,%,%,True,True,North Dakota,North Dakota,5,25870,7,%,25870,71.42857142857143,71.43,71.42857142857143,71.42857142857143,71.43
4,%,%,True,True,Alaska,Alaska,13,23681,18,%,23681,72.22222222222221,72.22,72.22222222222221,72.22222222222221,72.22
5,%,%,True,True,Iowa,Iowa,24,131303,33,%,131303,72.72727272727273,72.73,72.72727272727273,72.72727272727273,72.73
6,%,%,True,True,Maryland,Maryland,252,1862521,344,%,1862521,73.25581395348837,73.26,73.25581395348837,73.25581395348837,73.26
7,%,%,True,True,Delaware,Delaware,36,223935,49,%,223935,73.46938775510205,73.47,73.46938775510205,73.46938775510205,73.47
8,%,%,True,True,New York,New York,340,2857575,461,%,2857575,73.7527114967462,73.75,73.7527114967462,73.7527114967462,73.75
9,%,%,True,True,California,California,400,2200126,539,%,2200126,74.21150278293135,74.21,74.21150278293135,74.21150278293135,74.21
10,%,%,True,True,Connecticut,Connecticut,68,382977,91,%,382977,74.72527472527473,74.73,74.72527472527473,74.72527472527473,74.73
11,%,%,True,True,Ohio,Ohio,200,1510741,265,%,1510741,75.47169811320755,75.47,75.47169811320755,75.47169811320755,75.47
12,%,%,True,True,Minnesota,Minnesota,65,409602,86,%,409602,75.5813953488372,75.58,75.5813953488372,75.5813953488372,75.58
13,%,%,True,True,Colorado,Colorado,57,237929,75,%,237929,76,76.00,76,76,76.00
14,%,%,True,True,Florida,Florida,359,3386309,471,%,3386309,76.2208067940552,76.22,76.2208067940552,76.2208067940552,76.22
15,%,%,True,True,Alabama,Alabama,152,1336172,199,%,1336172,76.38190954773869,76.38,76.38190954773869,76.38190954773869,76.38
16,%,%,True,True,Maine,Maine,10,23559,13,%,23559,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
17,%,%,True,True,Nebraska,Nebraska,20,97729,26,%,97729,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
18,%,%,True,True,Indiana,Indiana,94,667291,121,%,667291,77.68595041322314,77.69,77.68595041322314,77.68595041322314,77.69
