,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,South Dakota,South Dakota,11,20807,15,%,20807,73.33333333333333,73.33,73.33333333333333,73.33333333333333,73.33
1,%,%,True,True,District of Columbia,District of Columbia,11,16480,14,%,16480,78.57142857142857,78.57,78.57142857142857,78.57142857142857,78.57
2,%,%,True,True,Maine,Maine,24,24338,30,%,24338,80,80.00,80,80,80.00
3,%,%,True,True,Mississippi,Mississippi,36,37834,45,%,37834,80,80.00,80,80,80.00
4,%,%,True,True,Oregon,Oregon,88,148706,109,%,148706,80.73394495412845,80.73,80.73394495412845,80.73394495412845,80.73
5,%,%,True,True,New Jersey,New Jersey,123,152237,152,%,152237,80.92105263157895,80.92,80.92105263157895,80.92105263157895,80.92
6,%,%,True,True,Virginia,Virginia,168,250775,205,%,250775,81.95121951219512,81.95,81.95121951219512,81.95121951219512,81.95
7,%,%,True,True,New York,New York,269,378698,328,%,378698,82.01219512195121,82.01,82.01219512195121,82.01219512195121,82.01
8,%,%,True,True,Nebraska,Nebraska,46,40407,56,%,40407,82.14285714285714,82.14,82.14285714285714,82.14285714285714,82.14
9,%,%,True,True,California,California,855,1170491,1036,%,1170491,82.52895752895752,82.53,82.52895752895752,82.52895752895752,82.53
10,%,%,True,True,Montana,Montana,24,28810,29,%,28810,82.75862068965517,82.76,82.75862068965517,82.75862068965517,82.76
11,%,%,True,True,Nevada,Nevada,93,118795,111,%,118795,83.78378378378379,83.78,83.78378378378379,83.78378378378379,83.78
12,%,%,True,True,Florida,Florida,396,390375,471,%,390375,84.07643312101911,84.08,84.07643312101911,84.07643312101911,84.08
13,%,%,True,True,Connecticut,Connecticut,69,68017,82,%,68017,84.14634146341463,84.15,84.14634146341463,84.14634146341463,84.15
14,%,%,True,True,Arizona,Arizona,184,163394,218,%,163394,84.40366972477065,84.40,84.40366972477065,84.40366972477065,84.40
15,%,%,True,True,Michigan,Michigan,177,243379,208,%,243379,85.09615384615384,85.10,85.09615384615384,85.09615384615384,85.10
16,%,%,True,True,West Virginia,West Virginia,23,33519,27,%,33519,85.18518518518519,85.19,85.18518518518519,85.18518518518519,85.19
17,%,%,True,True,Georgia,Georgia,185,217873,216,%,217873,85.64814814814815,85.65,85.64814814814815,85.64814814814815,85.65
18,%,%,True,True,Massachusetts,Massachusetts,103,137083,120,%,137083,85.83333333333333,85.83,85.83333333333333,85.83333333333333,85.83
19,%,%,True,True,Texas,Texas,542,473467,631,%,473467,85.89540412044374,85.90,85.89540412044374,85.89540412044374,85.90
20,%,%,True,True,Kansas,Kansas,67,81605,78,%,81605,85.8974358974359,85.90,85.8974358974359,85.8974358974359,85.90
21,%,%,True,True,Illinois,Illinois,190,224432,221,%,224432,85.97285067873304,85.97,85.97285067873304,85.97285067873304,85.97
22,%,%,True,True,Delaware,Delaware,25,25193,29,%,25193,86.20689655172413,86.21,86.20689655172413,86.20689655172413,86.21
23,%,%,True,True,Rhode Island,Rhode Island,19,24311,22,%,24311,86.36363636363636,86.36,86.36363636363636,86.36363636363636,86.36
24,%,%,True,True,Missouri,Missouri,104,143689,120,%,143689,86.66666666666667,86.67,86.66666666666667,86.66666666666667,86.67
25,%,%,True,True,Utah,Utah,53,76033,61,%,76033,86.88524590163934,86.89,86.88524590163934,86.88524590163934,86.89
26,%,%,True,True,Hawaii,Hawaii,54,291001,62,%,291001,87.09677419354838,87.10,87.09677419354838,87.09677419354838,87.10
27,%,%,True,True,Indiana,Indiana,152,139946,174,%,139946,87.35632183908046,87.36,87.35632183908046,87.35632183908046,87.36
28,%,%,True,True,North Carolina,North Carolina,204,225732,233,%,225732,87.55364806866953,87.55,87.55364806866953,87.55364806866953,87.55
29,%,%,True,True,Washington,Washington,191,342530,218,%,342530,87.61467889908256,87.61,87.61467889908256,87.61467889908256,87.61
30,%,%,True,True,Maryland,Maryland,136,161497,155,%,161497,87.74193548387098,87.74,87.74193548387098,87.74193548387098,87.74
31,%,%,True,True,Ohio,Ohio,213,274463,242,%,274463,88.01652892561982,88.02,88.01652892561982,88.01652892561982,88.02
32,%,%,True,True,Wisconsin,Wisconsin,98,109888,111,%,109888,88.28828828828829,88.29,88.28828828828829,88.28828828828829,88.29
33,%,%,True,True,Minnesota,Minnesota,106,139747,120,%,139747,88.33333333333333,88.33,88.33333333333333,88.33333333333333,88.33
34,%,%,True,True,Oklahoma,Oklahoma,162,235733,183,%,235733,88.52459016393442,88.52,88.52459016393442,88.52459016393442,88.52
35,%,%,True,True,Pennsylvania,Pennsylvania,204,238808,229,%,238808,89.08296943231441,89.08,89.08296943231441,89.08296943231441,89.08
36,%,%,True,True,Colorado,Colorado,180,144152,202,%,144152,89.10891089108911,89.11,89.10891089108911,89.10891089108911,89.11
37,%,%,True,True,New Hampshire,New Hampshire,25,22716,28,%,22716,89.28571428571429,89.29,89.28571428571429,89.28571428571429,89.29
38,%,%,True,True,Alaska,Alaska,26,52262,29,%,52262,89.65517241379311,89.66,89.65517241379311,89.65517241379311,89.66
39,%,%,True,True,Louisiana,Louisiana,61,74216,68,%,74216,89.70588235294117,89.71,89.70588235294117,89.70588235294117,89.71
40,%,%,True,True,Kentucky,Kentucky,82,90573,91,%,90573,90.10989010989012,90.11,90.10989010989012,90.10989010989012,90.11
41,%,%,True,True,Alabama,Alabama,83,86070,92,%,86070,90.21739130434783,90.22,90.21739130434783,90.21739130434783,90.22
42,%,%,True,True,South Carolina,South Carolina,103,98263,114,%,98263,90.35087719298247,90.35,90.35087719298247,90.35087719298247,90.35
43,%,%,True,True,Iowa,Iowa,62,59427,68,%,59427,91.17647058823529,91.18,91.17647058823529,91.17647058823529,91.18
44,%,%,True,True,New Mexico,New Mexico,45,33832,49,%,33832,91.83673469387756,91.84,91.83673469387756,91.83673469387756,91.84
45,%,%,True,True,Tennessee,Tennessee,101,134263,108,%,134263,93.51851851851852,93.52,93.51851851851852,93.51851851851852,93.52
46,%,%,True,True,Idaho,Idaho,44,41056,47,%,41056,93.61702127659575,93.62,93.61702127659575,93.61702127659575,93.62
47,%,%,True,True,North Dakota,North Dakota,15,16837,16,%,16837,93.75,93.75,93.75,93.75,93.75
48,%,%,True,True,Arkansas,Arkansas,58,63545,61,%,63545,95.08196721311475,95.08,95.08196721311475,95.08196721311475,95.08
49,%,%,True,True,Wyoming,Wyoming,15,11050,15,%,11050,100,100.00,100,100,100.00
50,%,%,True,True,Vermont,Vermont,7,12316,7,%,12316,100,100.00,100,100,100.00
