,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Hawaii,Hawaii,57,291001,73,%,291001,78.08219178082192,78.08,78.08219178082192,78.08219178082192,78.08
1,%,%,True,True,New Hampshire,New Hampshire,19,22716,24,%,22716,79.16666666666666,79.17,79.16666666666666,79.16666666666666,79.17
2,%,%,True,True,Colorado,Colorado,159,144152,197,%,144152,80.71065989847716,80.71,80.71065989847716,80.71065989847716,80.71
3,%,%,True,True,Delaware,Delaware,30,25193,37,%,25193,81.08108108108108,81.08,81.08108108108108,81.08108108108108,81.08
4,%,%,True,True,South Dakota,South Dakota,22,20807,27,%,20807,81.48148148148148,81.48,81.48148148148148,81.48148148148148,81.48
5,%,%,True,True,Oregon,Oregon,120,148706,146,%,148706,82.1917808219178,82.19,82.1917808219178,82.1917808219178,82.19
6,%,%,True,True,West Virginia,West Virginia,39,33519,47,%,33519,82.97872340425532,82.98,82.97872340425532,82.97872340425532,82.98
7,%,%,True,True,Alabama,Alabama,93,86070,112,%,86070,83.03571428571429,83.04,83.03571428571429,83.03571428571429,83.04
8,%,%,True,True,Montana,Montana,20,28810,24,%,28810,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
9,%,%,True,True,Maryland,Maryland,126,161497,151,%,161497,83.44370860927152,83.44,83.44370860927152,83.44370860927152,83.44
10,%,%,True,True,California,California,995,1170491,1191,%,1170491,83.54324097397145,83.54,83.54324097397145,83.54324097397145,83.54
11,%,%,True,True,South Carolina,South Carolina,102,98263,122,%,98263,83.60655737704919,83.61,83.60655737704919,83.60655737704919,83.61
12,%,%,True,True,Virginia,Virginia,194,250775,231,%,250775,83.98268398268398,83.98,83.98268398268398,83.98268398268398,83.98
13,%,%,True,True,Illinois,Illinois,216,224432,257,%,224432,84.04669260700389,84.05,84.04669260700389,84.04669260700389,84.05
14,%,%,True,True,Nebraska,Nebraska,37,40407,44,%,40407,84.0909090909091,84.09,84.0909090909091,84.0909090909091,84.09
15,%,%,True,True,Missouri,Missouri,128,143689,152,%,143689,84.21052631578947,84.21,84.21052631578947,84.21052631578947,84.21
16,%,%,True,True,Alaska,Alaska,32,52262,38,%,52262,84.21052631578947,84.21,84.21052631578947,84.21052631578947,84.21
17,%,%,True,True,Massachusetts,Massachusetts,118,137083,140,%,137083,84.28571428571429,84.29,84.28571428571429,84.28571428571429,84.29
18,%,%,True,True,Washington,Washington,244,342530,289,%,342530,84.42906574394463,84.43,84.42906574394463,84.42906574394463,84.43
19,%,%,True,True,Minnesota,Minnesota,102,139747,120,%,139747,85,85.00,85,85,85.00
20,%,%,True,True,Georgia,Georgia,217,217873,255,%,217873,85.09803921568627,85.10,85.09803921568627,85.09803921568627,85.10
21,%,%,True,True,Michigan,Michigan,206,243379,242,%,243379,85.12396694214877,85.12,85.12396694214877,85.12396694214877,85.12
22,%,%,True,True,Nevada,Nevada,122,118795,143,%,118795,85.3146853146853,85.31,85.3146853146853,85.3146853146853,85.31
23,%,%,True,True,Indiana,Indiana,170,139946,199,%,139946,85.42713567839196,85.43,85.42713567839196,85.42713567839196,85.43
24,%,%,True,True,Tennessee,Tennessee,132,134263,154,%,134263,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
25,%,%,True,True,Rhode Island,Rhode Island,18,24311,21,%,24311,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
26,%,%,True,True,Arizona,Arizona,201,163394,234,%,163394,85.8974358974359,85.90,85.8974358974359,85.8974358974359,85.90
27,%,%,True,True,Maine,Maine,37,24338,43,%,24338,86.04651162790698,86.05,86.04651162790698,86.04651162790698,86.05
