,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Hawaii,Hawaii,5,3099,10,%,3099,50,50.00,50,50,50.00
1,%,%,True,True,Iowa,Iowa,17,9836,25,%,9836,68,68.00,68,68,68.00
2,%,%,True,True,Pennsylvania,Pennsylvania,26,19021,37,%,19021,70.27027027027027,70.27,70.27027027027027,70.27027027027027,70.27
3,%,%,True,True,Utah,Utah,15,31014,21,%,31014,71.42857142857143,71.43,71.42857142857143,71.42857142857143,71.43
4,%,%,True,True,Nevada,Nevada,20,26502,27,%,26502,74.07407407407408,74.07,74.07407407407408,74.07407407407408,74.07
5,%,%,True,True,Kentucky,Kentucky,20,9313,26,%,9313,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
6,%,%,True,True,Virginia,Virginia,20,23140,26,%,23140,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
7,%,%,True,True,Massachusetts,Massachusetts,10,12835,13,%,12835,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
8,%,%,True,True,Washington,Washington,62,95740,79,%,95740,78.48101265822784,78.48,78.48101265822784,78.48101265822784,78.48
9,%,%,True,True,California,California,168,160861,212,%,160861,79.24528301886792,79.25,79.24528301886792,79.24528301886792,79.25
10,%,%,True,True,Georgia,Georgia,27,24975,34,%,24975,79.41176470588235,79.41,79.41176470588235,79.41176470588235,79.41
11,%,%,True,True,Maine,Maine,16,8892,20,%,8892,80,80.00,80,80,80.00
12,%,%,True,True,New York,New York,45,60197,56,%,60197,80.35714285714286,80.36,80.35714285714286,80.35714285714286,80.36
13,%,%,True,True,New Mexico,New Mexico,37,186151,46,%,186151,80.43478260869566,80.43,80.43478260869566,80.43478260869566,80.43
14,%,%,True,True,Minnesota,Minnesota,50,60687,62,%,60687,80.64516129032258,80.65,80.64516129032258,80.64516129032258,80.65
15,%,%,True,True,Alaska,Alaska,50,109039,62,%,109039,80.64516129032258,80.65,80.64516129032258,80.64516129032258,80.65
16,%,%,True,True,Mississippi,Mississippi,13,14992,16,%,14992,81.25,81.25,81.25,81.25,81.25
17,%,%,True,True,Connecticut,Connecticut,13,8111,16,%,8111,81.25,81.25,81.25,81.25,81.25
18,%,%,True,True,Arizona,Arizona,83,279130,101,%,279130,82.17821782178217,82.18,82.17821782178217,82.17821782178217,82.18
19,%,%,True,True,Colorado,Colorado,40,37197,48,%,37197,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
20,%,%,True,True,Maryland,Maryland,10,14865,12,%,14865,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
21,%,%,True,True,Oklahoma,Oklahoma,190,339826,225,%,339826,84.44444444444444,84.44,84.44444444444444,84.44444444444444,84.44
22,%,%,True,True,Oregon,Oregon,40,46873,47,%,46873,85.1063829787234,85.11,85.1063829787234,85.1063829787234,85.11
23,%,%,True,True,Wisconsin,Wisconsin,46,52520,54,%,52520,85.18518518518519,85.19,85.18518518518519,85.18518518518519,85.19
24,%,%,True,True,Texas,Texas,99,96976,116,%,96976,85.34482758620689,85.34,85.34482758620689,85.34482758620689,85.34
25,%,%,True,True,West Virginia,West Virginia,6,3860,7,%,3860,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
26,%,%,True,True,Idaho,Idaho,18,20059,21,%,20059,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
27,%,%,True,True,North Dakota,North Dakota,24,40207,28,%,40207,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
28,%,%,True,True,Kansas,Kansas,31,23301,36,%,23301,86.11111111111111,86.11,86.11111111111111,86.11111111111111,86.11
29,%,%,True,True,Alabama,Alabama,45,28165,52,%,28165,86.53846153846155,86.54,86.53846153846155,86.53846153846155,86.54
30,%,%,True,True,North Carolina,North Carolina,52,115825,60,%,115825,86.66666666666667,86.67,86.66666666666667,86.66666666666667,86.67
31,%,%,True,True,Michigan,Michigan,53,57651,61,%,57651,86.88524590163934,86.89,86.88524590163934,86.88524590163934,86.89
32,%,%,True,True,Florida,Florida,60,55453,69,%,55453,86.95652173913044,86.96,86.95652173913044,86.95652173913044,86.96
33,%,%,True,True,Louisiana,Louisiana,14,30358,16,%,30358,87.5,87.50,87.5,87.5,87.50
34,%,%,True,True,Ohio,Ohio,49,22944,56,%,22944,87.5,87.50,87.5,87.5,87.50
35,%,%,True,True,Indiana,Indiana,39,15815,44,%,15815,88.63636363636364,88.64,88.63636363636364,88.63636363636364,88.64
36,%,%,True,True,Montana,Montana,32,66192,36,%,66192,88.88888888888889,88.89,88.88888888888889,88.88888888888889,88.89
37,%,%,True,True,Illinois,Illinois,41,19819,46,%,19819,89.13043478260869,89.13,89.13043478260869,89.13043478260869,89.13
38,%,%,True,True,South Carolina,South Carolina,18,19363,20,%,19363,90,90.00,90,90,90.00
39,%,%,True,True,New Jersey,New Jersey,9,14320,10,%,14320,90,90.00,90,90,90.00
40,%,%,True,True,Wyoming,Wyoming,10,12146,11,%,12146,90.9090909090909,90.91,90.9090909090909,90.9090909090909,90.91
41,%,%,True,True,Missouri,Missouri,41,27135,45,%,27135,91.11111111111111,91.11,91.11111111111111,91.11111111111111,91.11
42,%,%,True,True,Nebraska,Nebraska,12,16418,13,%,16418,92.3076923076923,92.31,92.3076923076923,92.3076923076923,92.31
43,%,%,True,True,South Dakota,South Dakota,29,73258,31,%,73258,93.54838709677419,93.55,93.54838709677419,93.54838709677419,93.55
44,%,%,True,True,Tennessee,Tennessee,37,19841,39,%,19841,94.87179487179486,94.87,94.87179487179486,94.87179487179486,94.87
45,%,%,True,True,Arkansas,Arkansas,35,23903,36,%,23903,97.22222222222221,97.22,97.22222222222221,97.22222222222221,97.22
46,%,%,True,True,New Hampshire,New Hampshire,6,2960,6,%,2960,100,100.00,100,100,100.00
