,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,52,249751,80,%,249751,65,65.00,65,65,65.00
1,%,%,True,True,New Jersey,New Jersey,825,4960795,1150,%,4960795,71.73913043478261,71.74,71.73913043478261,71.73913043478261,71.74
2,%,%,True,True,New Mexico,New Mexico,185,759740,254,%,759740,72.83464566929135,72.83,72.83464566929135,72.83464566929135,72.83
3,%,%,True,True,New York,New York,2017,10858889,2769,%,10858889,72.84218129288553,72.84,72.84218129288553,72.84218129288553,72.84
4,%,%,True,True,California,California,2908,13815325,3970,%,13815325,73.24937027707809,73.25,73.24937027707809,73.24937027707809,73.25
5,%,%,True,True,Connecticut,Connecticut,517,2330326,703,%,2330326,73.54196301564723,73.54,73.54196301564723,73.54196301564723,73.54
6,%,%,True,True,Rhode Island,Rhode Island,144,771405,195,%,771405,73.84615384615385,73.85,73.84615384615385,73.84615384615385,73.85
7,%,%,True,True,Nevada,Nevada,354,1464563,478,%,1464563,74.05857740585773,74.06,74.05857740585773,74.05857740585773,74.06
8,%,%,True,True,Hawaii,Hawaii,89,308195,120,%,308195,74.16666666666667,74.17,74.16666666666667,74.16666666666667,74.17
9,%,%,True,True,Wisconsin,Wisconsin,1125,4727246,1515,%,4727246,74.25742574257426,74.26,74.25742574257426,74.25742574257426,74.26
10,%,%,True,True,Colorado,Colorado,1157,3893018,1554,%,3893018,74.45302445302445,74.45,74.45302445302445,74.45302445302445,74.45
11,%,%,True,True,Minnesota,Minnesota,1009,4458035,1349,%,4458035,74.79614529280948,74.80,74.79614529280948,74.79614529280948,74.80
12,%,%,True,True,Vermont,Vermont,165,595151,219,%,595151,75.34246575342466,75.34,75.34246575342466,75.34246575342466,75.34
13,%,%,True,True,Mississippi,Mississippi,584,1652517,773,%,1652517,75.54980595084088,75.55,75.54980595084088,75.54980595084088,75.55
14,%,%,True,True,North Dakota,North Dakota,154,644623,203,%,644623,75.86206896551724,75.86,75.86206896551724,75.86206896551724,75.86
15,%,%,True,True,Massachusetts,Massachusetts,997,4894728,1313,%,4894728,75.93297791317593,75.93,75.93297791317593,75.93297791317593,75.93
16,%,%,True,True,Nebraska,Nebraska,383,1519341,504,%,1519341,75.9920634920635,75.99,75.9920634920635,75.9920634920635,75.99
17,%,%,True,True,Illinois,Illinois,1725,7597266,2264,%,7597266,76.19257950530034,76.19,76.19257950530034,76.19257950530034,76.19
18,%,%,True,True,Pennsylvania,Pennsylvania,2371,9701126,3106,%,9701126,76.33612363168062,76.34,76.33612363168062,76.33612363168062,76.34
19,%,%,True,True,Florida,Florida,2691,11467951,3522,%,11467951,76.40545144804088,76.41,76.40545144804088,76.40545144804088,76.41
20,%,%,True,True,North Carolina,North Carolina,1675,6528578,2192,%,6528578,76.41423357664233,76.41,76.41423357664233,76.41423357664233,76.41
21,%,%,True,True,Kentucky,Kentucky,1285,3765843,1681,%,3765843,76.44259369422961,76.44,76.44259369422961,76.44259369422961,76.44
22,%,%,True,True,Virginia,Virginia,1359,5213717,1774,%,5213717,76.6065388951522,76.61,76.6065388951522,76.6065388951522,76.61
23,%,%,True,True,Washington,Washington,1350,5111255,1761,%,5111255,76.66098807495742,76.66,76.66098807495742,76.66098807495742,76.66
24,%,%,True,True,Arizona,Arizona,1079,3872615,1398,%,3872615,77.18168812589413,77.18,77.18168812589413,77.18168812589413,77.18
25,%,%,True,True,Michigan,Michigan,1947,7462582,2522,%,7462582,77.20063441712927,77.20,77.20063441712927,77.20063441712927,77.20
26,%,%,True,True,Louisiana,Louisiana,707,2676273,909,%,2676273,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
27,%,%,True,True,Arkansas,Arkansas,799,2156694,1026,%,2156694,77.87524366471736,77.88,77.87524366471736,77.87524366471736,77.88
28,%,%,True,True,Delaware,Delaware,210,608053,269,%,608053,78.06691449814126,78.07,78.06691449814126,78.06691449814126,78.07
29,%,%,True,True,Maryland,Maryland,679,3020582,869,%,3020582,78.13578826237054,78.14,78.13578826237054,78.13578826237054,78.14
30,%,%,True,True,Utah,Utah,813,2577888,1040,%,2577888,78.17307692307692,78.17,78.17307692307692,78.17307692307692,78.17
31,%,%,True,True,Indiana,Indiana,1759,5276416,2249,%,5276416,78.21253890618053,78.21,78.21253890618053,78.21253890618053,78.21
32,%,%,True,True,Iowa,Iowa,732,2685614,934,%,2685614,78.37259100642399,78.37,78.37259100642399,78.37259100642399,78.37
33,%,%,True,True,Idaho,Idaho,436,1541463,556,%,1541463,78.41726618705036,78.42,78.41726618705036,78.41726618705036,78.42
34,%,%,True,True,Alaska,Alaska,186,434746,236,%,434746,78.8135593220339,78.81,78.8135593220339,78.8135593220339,78.81
35,%,%,True,True,Texas,Texas,3328,11885058,4216,%,11885058,78.93738140417457,78.94,78.93738140417457,78.93738140417457,78.94
36,%,%,True,True,Wyoming,Wyoming,139,482320,176,%,482320,78.97727272727273,78.98,78.97727272727273,78.97727272727273,78.98
37,%,%,True,True,Ohio,Ohio,2588,9149813,3273,%,9149813,79.07118851206843,79.07,79.07118851206843,79.07118851206843,79.07
38,%,%,True,True,Alabama,Alabama,1124,3269726,1421,%,3269726,79.09922589725545,79.10,79.09922589725545,79.09922589725545,79.10
39,%,%,True,True,Missouri,Missouri,1443,4854359,1824,%,4854359,79.11184210526315,79.11,79.11184210526315,79.11184210526315,79.11
40,%,%,True,True,Georgia,Georgia,1667,5510193,2105,%,5510193,79.19239904988123,79.19,79.19239904988123,79.19239904988123,79.19
41,%,%,True,True,Oregon,Oregon,947,3148080,1193,%,3148080,79.37971500419113,79.38,79.37971500419113,79.37971500419113,79.38
42,%,%,True,True,South Dakota,South Dakota,201,723678,251,%,723678,80.0796812749004,80.08,80.0796812749004,80.0796812749004,80.08
43,%,%,True,True,New Hampshire,New Hampshire,286,1238184,357,%,1238184,80.11204481792717,80.11,80.11204481792717,80.11204481792717,80.11
44,%,%,True,True,Maine,Maine,432,1269535,538,%,1269535,80.29739776951673,80.30,80.29739776951673,80.29739776951673,80.30
45,%,%,True,True,Kansas,Kansas,649,2192217,804,%,2192217,80.72139303482587,80.72,80.72139303482587,80.72139303482587,80.72
46,%,%,True,True,Oklahoma,Oklahoma,955,2544785,1183,%,2544785,80.72696534234996,80.73,80.72696534234996,80.72696534234996,80.73
47,%,%,True,True,South Carolina,South Carolina,948,3290272,1172,%,3290272,80.88737201365188,80.89,80.88737201365188,80.88737201365188,80.89
48,%,%,True,True,Tennessee,Tennessee,1754,5097174,2156,%,5097174,81.3543599257885,81.35,81.3543599257885,81.3543599257885,81.35
49,%,%,True,True,West Virginia,West Virginia,577,1632071,703,%,1632071,82.07681365576103,82.08,82.07681365576103,82.07681365576103,82.08
50,%,%,True,True,Montana,Montana,258,943656,314,%,943656,82.16560509554141,82.17,82.16560509554141,82.16560509554141,82.17
