,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Delaware,Delaware,95,608053,144,%,608053,65.97222222222221,65.97,65.97222222222221,65.97222222222221,65.97
1,%,%,True,True,Hawaii,Hawaii,43,308195,62,%,308195,69.35483870967742,69.35,69.35483870967742,69.35483870967742,69.35
2,%,%,True,True,District of Columbia,District of Columbia,34,249751,48,%,249751,70.83333333333334,70.83,70.83333333333334,70.83333333333334,70.83
3,%,%,True,True,New Jersey,New Jersey,424,4960795,588,%,4960795,72.10884353741497,72.11,72.10884353741497,72.10884353741497,72.11
4,%,%,True,True,Connecticut,Connecticut,280,2330326,388,%,2330326,72.16494845360825,72.16,72.16494845360825,72.16494845360825,72.16
5,%,%,True,True,Massachusetts,Massachusetts,493,4894728,673,%,4894728,73.25408618127786,73.25,73.25408618127786,73.25408618127786,73.25
6,%,%,True,True,Rhode Island,Rhode Island,69,771405,94,%,771405,73.40425531914893,73.40,73.40425531914893,73.40425531914893,73.40
7,%,%,True,True,California,California,1565,13815325,2102,%,13815325,74.45290199809705,74.45,74.45290199809705,74.45290199809705,74.45
8,%,%,True,True,New York,New York,1090,10858889,1462,%,10858889,74.55540355677155,74.56,74.55540355677155,74.55540355677155,74.56
9,%,%,True,True,Colorado,Colorado,645,3893018,849,%,3893018,75.97173144876325,75.97,75.97173144876325,75.97173144876325,75.97
10,%,%,True,True,New Mexico,New Mexico,98,759740,128,%,759740,76.5625,76.56,76.5625,76.5625,76.56
11,%,%,True,True,Illinois,Illinois,936,7597266,1222,%,7597266,76.59574468085107,76.60,76.59574468085107,76.59574468085107,76.60
12,%,%,True,True,Idaho,Idaho,227,1541463,294,%,1541463,77.21088435374149,77.21,77.21088435374149,77.21088435374149,77.21
13,%,%,True,True,Virginia,Virginia,739,5213717,954,%,5213717,77.46331236897275,77.46,77.46331236897275,77.46331236897275,77.46
14,%,%,True,True,Mississippi,Mississippi,288,1652517,370,%,1652517,77.83783783783784,77.84,77.83783783783784,77.83783783783784,77.84
15,%,%,True,True,Wisconsin,Wisconsin,655,4727246,838,%,4727246,78.16229116945107,78.16,78.16229116945107,78.16229116945107,78.16
16,%,%,True,True,Florida,Florida,1511,11467951,1933,%,11467951,78.16864976720123,78.17,78.16864976720123,78.16864976720123,78.17
