,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,9,29628,19,%,29628,47.368421052631575,47.37,47.368421052631575,47.368421052631575,47.37
1,%,%,True,True,Mississippi,Mississippi,5,33735,10,%,33735,50,50.00,50,50,50.00
2,%,%,True,True,New Mexico,New Mexico,6,35760,12,%,35760,50,50.00,50,50,50.00
3,%,%,True,True,Alabama,Alabama,34,78576,60,%,78576,56.666666666666664,56.67,56.666666666666664,56.666666666666664,56.67
4,%,%,True,True,Louisiana,Louisiana,9,85860,15,%,85860,60,60.00,60,60,60.00
5,%,%,True,True,Arkansas,Arkansas,22,64245,36,%,64245,61.111111111111114,61.11,61.111111111111114,61.111111111111114,61.11
6,%,%,True,True,Connecticut,Connecticut,23,179054,37,%,179054,62.16216216216216,62.16,62.16216216216216,62.16216216216216,62.16
7,%,%,True,True,New Hampshire,New Hampshire,10,42740,16,%,42740,62.5,62.50,62.5,62.5,62.50
8,%,%,True,True,New Jersey,New Jersey,83,942292,127,%,942292,65.35433070866141,65.35,65.35433070866141,65.35433070866141,65.35
9,%,%,True,True,Pennsylvania,Pennsylvania,70,503783,107,%,503783,65.42056074766354,65.42,65.42056074766354,65.42056074766354,65.42
10,%,%,True,True,Iowa,Iowa,16,91780,24,%,91780,66.66666666666666,66.67,66.66666666666666,66.66666666666666,66.67
11,%,%,True,True,California,California,690,6136428,1008,%,6136428,68.45238095238095,68.45,68.45238095238095,68.45238095238095,68.45
12,%,%,True,True,Massachusetts,Massachusetts,57,520119,83,%,520119,68.67469879518072,68.67,68.67469879518072,68.67469879518072,68.67
13,%,%,True,True,Maine,Maine,7,18886,10,%,18886,70,70.00,70,70,70.00
14,%,%,True,True,Idaho,Idaho,12,31829,17,%,31829,70.58823529411765,70.59,70.58823529411765,70.58823529411765,70.59
15,%,%,True,True,Indiana,Indiana,61,183573,86,%,183573,70.93023255813954,70.93,70.93023255813954,70.93023255813954,70.93
16,%,%,True,True,Utah,Utah,30,119717,42,%,119717,71.42857142857143,71.43,71.42857142857143,71.42857142857143,71.43
17,%,%,True,True,Minnesota,Minnesota,48,305845,67,%,305845,71.64179104477611,71.64,71.64179104477611,71.64179104477611,71.64
18,%,%,True,True,Wisconsin,Wisconsin,33,185474,46,%,185474,71.73913043478261,71.74,71.73913043478261,71.73913043478261,71.74
19,%,%,True,True,South Carolina,South Carolina,16,100149,22,%,100149,72.72727272727273,72.73,72.72727272727273,72.72727272727273,72.73
20,%,%,True,True,Delaware,Delaware,16,41957,22,%,41957,72.72727272727273,72.73,72.72727272727273,72.72727272727273,72.73
21,%,%,True,True,Virginia,Virginia,83,614516,114,%,614516,72.80701754385966,72.81,72.80701754385966,72.80701754385966,72.81
22,%,%,True,True,Washington,Washington,121,813284,166,%,813284,72.89156626506023,72.89,72.89156626506023,72.89156626506023,72.89
23,%,%,True,True,Illinois,Illinois,105,756590,144,%,756590,72.91666666666666,72.92,72.91666666666666,72.91666666666666,72.92
24,%,%,True,True,New York,New York,233,1812286,317,%,1812286,73.50157728706624,73.50,73.50157728706624,73.50157728706624,73.50
25,%,%,True,True,Texas,Texas,225,1584396,306,%,1584396,73.52941176470588,73.53,73.52941176470588,73.52941176470588,73.53
26,%,%,True,True,Kansas,Kansas,14,94576,19,%,94576,73.68421052631578,73.68,73.68421052631578,73.68421052631578,73.68
