,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,North Dakota,North Dakota,8,16837,12,%,16837,66.66666666666666,66.67,66.66666666666666,66.66666666666666,66.67
1,%,%,True,True,Alaska,Alaska,8,52262,12,%,52262,66.66666666666666,66.67,66.66666666666666,66.66666666666666,66.67
2,%,%,True,True,Connecticut,Connecticut,36,68017,49,%,68017,73.46938775510205,73.47,73.46938775510205,73.46938775510205,73.47
3,%,%,True,True,West Virginia,West Virginia,10,33519,13,%,33519,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
4,%,%,True,True,Delaware,Delaware,13,25193,16,%,25193,81.25,81.25,81.25,81.25,81.25
5,%,%,True,True,Nevada,Nevada,48,118795,59,%,118795,81.35593220338984,81.36,81.35593220338984,81.35593220338984,81.36
6,%,%,True,True,Illinois,Illinois,104,224432,127,%,224432,81.88976377952756,81.89,81.88976377952756,81.88976377952756,81.89
7,%,%,True,True,New York,New York,160,378698,194,%,378698,82.4742268041237,82.47,82.4742268041237,82.4742268041237,82.47
8,%,%,True,True,Oklahoma,Oklahoma,79,235733,95,%,235733,83.15789473684211,83.16,83.15789473684211,83.15789473684211,83.16
9,%,%,True,True,South Carolina,South Carolina,51,98263,61,%,98263,83.60655737704919,83.61,83.60655737704919,83.60655737704919,83.61
10,%,%,True,True,Indiana,Indiana,67,139946,80,%,139946,83.75,83.75,83.75,83.75,83.75
11,%,%,True,True,Hawaii,Hawaii,21,291001,25,%,291001,84,84.00,84,84,84.00
12,%,%,True,True,California,California,491,1170491,583,%,1170491,84.21955403087479,84.22,84.21955403087479,84.21955403087479,84.22
13,%,%,True,True,Minnesota,Minnesota,59,139747,70,%,139747,84.28571428571429,84.29,84.28571428571429,84.28571428571429,84.29
14,%,%,True,True,South Dakota,South Dakota,11,20807,13,%,20807,84.61538461538461,84.62,84.61538461538461,84.61538461538461,84.62
15,%,%,True,True,Pennsylvania,Pennsylvania,124,238808,145,%,238808,85.51724137931035,85.52,85.51724137931035,85.51724137931035,85.52
16,%,%,True,True,Louisiana,Louisiana,30,74216,35,%,74216,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
17,%,%,True,True,Kansas,Kansas,36,81605,42,%,81605,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
18,%,%,True,True,Washington,Washington,128,342530,149,%,342530,85.90604026845638,85.91,85.90604026845638,85.90604026845638,85.91
19,%,%,True,True,Alabama,Alabama,55,86070,64,%,86070,85.9375,85.94,85.9375,85.9375,85.94
20,%,%,True,True,New Jersey,New Jersey,88,152237,102,%,152237,86.27450980392157,86.27,86.27450980392157,86.27450980392157,86.27
21,%,%,True,True,Arkansas,Arkansas,38,63545,44,%,63545,86.36363636363636,86.36,86.36363636363636,86.36363636363636,86.36
22,%,%,True,True,Colorado,Colorado,108,144152,125,%,144152,86.4,86.40,86.4,86.4,86.40
23,%,%,True,True,Utah,Utah,46,76033,53,%,76033,86.79245283018868,86.79,86.79245283018868,86.79245283018868,86.79
24,%,%,True,True,Georgia,Georgia,110,217873,126,%,217873,87.3015873015873,87.30,87.3015873015873,87.3015873015873,87.30
25,%,%,True,True,Oregon,Oregon,70,148706,80,%,148706,87.5,87.50,87.5,87.5,87.50
