,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Delaware,Delaware,7,41957,13,%,41957,53.84615384615385,53.85,53.84615384615385,53.84615384615385,53.85
1,%,%,True,True,Arkansas,Arkansas,10,64245,17,%,64245,58.82352941176471,58.82,58.82352941176471,58.82352941176471,58.82
2,%,%,True,True,Tennessee,Tennessee,11,139839,17,%,139839,64.70588235294117,64.71,64.70588235294117,64.70588235294117,64.71
3,%,%,True,True,New Hampshire,New Hampshire,6,42740,9,%,42740,66.66666666666666,66.67,66.66666666666666,66.66666666666666,66.67
4,%,%,True,True,North Carolina,North Carolina,26,353832,38,%,353832,68.42105263157895,68.42,68.42105263157895,68.42105263157895,68.42
5,%,%,True,True,Wisconsin,Wisconsin,16,185474,23,%,185474,69.56521739130434,69.57,69.56521739130434,69.56521739130434,69.57
6,%,%,True,True,Idaho,Idaho,7,31829,10,%,31829,70,70.00,70,70,70.00
7,%,%,True,True,Missouri,Missouri,7,144420,10,%,144420,70,70.00,70,70,70.00
8,%,%,True,True,Maryland,Maryland,28,421227,40,%,421227,70,70.00,70,70,70.00
9,%,%,True,True,Illinois,Illinois,42,756590,60,%,756590,70,70.00,70,70,70.00
10,%,%,True,True,Kansas,Kansas,12,94576,17,%,94576,70.58823529411765,70.59,70.58823529411765,70.58823529411765,70.59
11,%,%,True,True,Washington,Washington,75,813284,106,%,813284,70.75471698113208,70.75,70.75471698113208,70.75471698113208,70.75
12,%,%,True,True,Nebraska,Nebraska,8,54128,11,%,54128,72.72727272727273,72.73,72.72727272727273,72.72727272727273,72.73
13,%,%,True,True,California,California,478,6136428,654,%,6136428,73.08868501529052,73.09,73.08868501529052,73.08868501529052,73.09
14,%,%,True,True,South Carolina,South Carolina,14,100149,19,%,100149,73.68421052631578,73.68,73.68421052631578,73.68421052631578,73.68
15,%,%,True,True,Alaska,Alaska,20,58213,27,%,58213,74.07407407407408,74.07,74.07407407407408,74.07407407407408,74.07
16,%,%,True,True,New York,New York,120,1812286,161,%,1812286,74.53416149068323,74.53,74.53416149068323,74.53416149068323,74.53
17,%,%,True,True,Oklahoma,Oklahoma,12,102892,16,%,102892,75,75.00,75,75,75.00
18,%,%,True,True,Ohio,Ohio,24,313413,32,%,313413,75,75.00,75,75,75.00
19,%,%,True,True,New Mexico,New Mexico,6,35760,8,%,35760,75,75.00,75,75,75.00
20,%,%,True,True,New Jersey,New Jersey,55,942292,73,%,942292,75.34246575342466,75.34,75.34246575342466,75.34246575342466,75.34
21,%,%,True,True,Virginia,Virginia,36,614516,47,%,614516,76.59574468085107,76.60,76.59574468085107,76.59574468085107,76.60
22,%,%,True,True,Massachusetts,Massachusetts,20,520119,26,%,520119,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
23,%,%,True,True,Nevada,Nevada,17,292101,22,%,292101,77.27272727272727,77.27,77.27272727272727,77.27272727272727,77.27
24,%,%,True,True,Georgia,Georgia,55,490433,71,%,490433,77.46478873239437,77.46,77.46478873239437,77.46478873239437,77.46
25,%,%,True,True,Texas,Texas,115,1584396,148,%,1584396,77.7027027027027,77.70,77.7027027027027,77.7027027027027,77.70
26,%,%,True,True,Colorado,Colorado,35,206559,45,%,206559,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
27,%,%,True,True,Pennsylvania,Pennsylvania,42,503783,54,%,503783,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
28,%,%,True,True,Florida,Florida,80,650132,101,%,650132,79.20792079207921,79.21,79.20792079207921,79.20792079207921,79.21
29,%,%,True,True,Arizona,Arizona,42,270631,53,%,270631,79.24528301886792,79.25,79.24528301886792,79.24528301886792,79.25
30,%,%,True,True,Michigan,Michigan,28,341843,35,%,341843,80,80.00,80,80,80.00
31,%,%,True,True,Connecticut,Connecticut,32,179054,40,%,179054,80,80.00,80,80,80.00
32,%,%,True,True,Indiana,Indiana,29,183573,35,%,183573,82.85714285714286,82.86,82.85714285714286,82.85714285714286,82.86
33,%,%,True,True,Hawaii,Hawaii,68,651433,82,%,651433,82.92682926829268,82.93,82.92682926829268,82.92682926829268,82.93
34,%,%,True,True,North Dakota,North Dakota,5,13076,6,%,13076,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
35,%,%,True,True,Minnesota,Minnesota,36,305845,42,%,305845,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
36,%,%,True,True,Utah,Utah,13,119717,15,%,119717,86.66666666666667,86.67,86.66666666666667,86.66666666666667,86.67
37,%,%,True,True,Louisiana,Louisiana,7,85860,8,%,85860,87.5,87.50,87.5,87.5,87.50
38,%,%,True,True,District of Columbia,District of Columbia,8,29628,9,%,29628,88.88888888888889,88.89,88.88888888888889,88.88888888888889,88.89
39,%,%,True,True,Alabama,Alabama,27,78576,30,%,78576,90,90.00,90,90,90.00
40,%,%,True,True,Oregon,Oregon,21,221414,23,%,221414,91.30434782608695,91.30,91.30434782608695,91.30434782608695,91.30
41,%,%,True,True,Wyoming,Wyoming,5,6184,5,%,6184,100,100.00,100,100,100.00
42,%,%,True,True,Montana,Montana,6,11461,6,%,11461,100,100.00,100,100,100.00
43,%,%,True,True,Iowa,Iowa,7,91780,7,%,91780,100,100.00,100,100,100.00
44,%,%,True,True,Mississippi,Mississippi,7,33735,7,%,33735,100,100.00,100,100,100.00
