,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Hawaii,Hawaii,12,160134,23,%,160134,52.17391304347826,52.17,52.17391304347826,52.17391304347826,52.17
1,%,%,True,True,District of Columbia,District of Columbia,14,76919,22,%,76919,63.63636363636363,63.64,63.63636363636363,63.63636363636363,63.64
2,%,%,True,True,Nebraska,Nebraska,50,235669,67,%,235669,74.6268656716418,74.63,74.6268656716418,74.6268656716418,74.63
3,%,%,True,True,Connecticut,Connecticut,123,637112,164,%,637112,75,75.00,75,75,75.00
4,%,%,True,True,Florida,Florida,1023,5830908,1340,%,5830908,76.34328358208955,76.34,76.34328358208955,76.34328358208955,76.34
5,%,%,True,True,Wyoming,Wyoming,13,61087,17,%,61087,76.47058823529412,76.47,76.47058823529412,76.47058823529412,76.47
6,%,%,True,True,Colorado,Colorado,309,1293214,404,%,1293214,76.48514851485149,76.49,76.48514851485149,76.48514851485149,76.49
7,%,%,True,True,New Jersey,New Jersey,305,1991638,398,%,1991638,76.63316582914574,76.63,76.63316582914574,76.63316582914574,76.63
8,%,%,True,True,Delaware,Delaware,23,101213,30,%,101213,76.66666666666667,76.67,76.66666666666667,76.66666666666667,76.67
9,%,%,True,True,New York,New York,580,3868268,753,%,3868268,77.02523240371846,77.03,77.02523240371846,77.02523240371846,77.03
10,%,%,True,True,Oklahoma,Oklahoma,95,467249,123,%,467249,77.23577235772358,77.24,77.23577235772358,77.23577235772358,77.24
11,%,%,True,True,California,California,2623,15754605,3386,%,15754605,77.46603662138216,77.47,77.46603662138216,77.46603662138216,77.47
12,%,%,True,True,Alabama,Alabama,56,241168,72,%,241168,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
13,%,%,True,True,Illinois,Illinois,440,2282133,561,%,2282133,78.43137254901961,78.43,78.43137254901961,78.43137254901961,78.43
14,%,%,True,True,Kansas,Kansas,73,374093,93,%,374093,78.49462365591397,78.49,78.49462365591397,78.49462365591397,78.49
