,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Idaho,Idaho,16,20059,24,%,20059,66.66666666666666,66.67,66.66666666666666,66.66666666666666,66.67
1,%,%,True,True,South Dakota,South Dakota,24,73258,33,%,73258,72.72727272727273,72.73,72.72727272727273,72.72727272727273,72.73
2,%,%,True,True,Maine,Maine,21,8892,28,%,8892,75,75.00,75,75,75.00
3,%,%,True,True,Montana,Montana,27,66192,35,%,66192,77.14285714285715,77.14,77.14285714285715,77.14285714285715,77.14
4,%,%,True,True,New York,New York,46,60197,58,%,60197,79.3103448275862,79.31,79.3103448275862,79.3103448275862,79.31
5,%,%,True,True,Minnesota,Minnesota,43,60687,54,%,60687,79.62962962962963,79.63,79.62962962962963,79.62962962962963,79.63
6,%,%,True,True,South Carolina,South Carolina,16,19363,20,%,19363,80,80.00,80,80,80.00
7,%,%,True,True,California,California,133,160861,164,%,160861,81.09756097560977,81.10,81.09756097560977,81.09756097560977,81.10
8,%,%,True,True,Massachusetts,Massachusetts,13,12835,16,%,12835,81.25,81.25,81.25,81.25,81.25
9,%,%,True,True,North Carolina,North Carolina,44,115825,54,%,115825,81.48148148148148,81.48,81.48148148148148,81.48148148148148,81.48
10,%,%,True,True,Alaska,Alaska,44,109039,54,%,109039,81.48148148148148,81.48,81.48148148148148,81.48148148148148,81.48
11,%,%,True,True,Arkansas,Arkansas,32,23903,39,%,23903,82.05128205128204,82.05,82.05128205128204,82.05128205128204,82.05
12,%,%,True,True,Oklahoma,Oklahoma,200,339826,240,%,339826,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
13,%,%,True,True,Arizona,Arizona,65,279130,78,%,279130,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
14,%,%,True,True,Florida,Florida,59,55453,70,%,55453,84.28571428571429,84.29,84.28571428571429,84.28571428571429,84.29
15,%,%,True,True,Texas,Texas,86,96976,102,%,96976,84.31372549019608,84.31,84.31372549019608,84.31372549019608,84.31
16,%,%,True,True,Washington,Washington,60,95740,71,%,95740,84.50704225352112,84.51,84.50704225352112,84.50704225352112,84.51
17,%,%,True,True,Georgia,Georgia,23,24975,27,%,24975,85.18518518518519,85.19,85.18518518518519,85.18518518518519,85.19
18,%,%,True,True,Tennessee,Tennessee,30,19841,35,%,19841,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
19,%,%,True,True,Wyoming,Wyoming,6,12146,7,%,12146,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
