,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,1916,9267130,2477,%null%,9267130,20.67522523154418,20.68,20.67522523154418,20.67522523154418,20.7
1,%null%,%null%,True,True,Hawaii,Hawaii,320,1441553,434,%null%,1441553,22.198281991713102,22.20,22.198281991713102,22.198281991713102,22.2
2,%null%,%null%,True,True,District of Columbia,District of Columbia,149,670050,211,%null%,670050,22.23714648160585,22.24,22.23714648160585,22.23714648160585,22.2
3,%null%,%null%,True,True,Maryland,Maryland,1407,6165129,1816,%null%,6165129,22.821906889539537,22.82,22.821906889539537,22.821906889539537,22.8
4,%null%,%null%,True,True,New York,New York,4636,19835913,6204,%null%,19835913,23.371750017254058,23.37,23.371750017254058,23.371750017254058,23.4
5,%null%,%null%,True,True,Rhode Island,Rhode Island,265,1095610,343,%null%,1095610,24.18743896094413,24.19,24.18743896094413,24.18743896094413,24.2
6,%null%,%null%,True,True,California,California,9638,39237836,12831,%null%,39237836,24.563026360577073,24.56,24.563026360577073,24.563026360577073,24.6
7,%null%,%null%,True,True,Massachusetts,Massachusetts,1720,6984723,2262,%null%,6984723,24.625171248738138,24.63,24.625171248738138,24.625171248738138,24.6
8,%null%,%null%,True,True,Illinois,Illinois,3217,12671469,4197,%null%,12671469,25.387743125915392,25.39,25.387743125915392,25.387743125915392,25.4
9,%null%,%null%,True,True,Louisiana,Louisiana,1189,4624047,1480,%null%,4624047,25.713406459752676,25.71,25.713406459752676,25.713406459752676,25.7
10,%null%,%null%,True,True,Florida,Florida,5657,21781128,7152,%null%,21781128,25.972024956650543,25.97,25.972024956650543,25.972024956650543,26.0
11,%null%,%null%,True,True,Texas,Texas,7927,29527941,9936,%null%,29527941,26.84575941139953,26.85,26.84575941139953,26.84575941139953,26.8
12,%null%,%null%,True,True,North Carolina,North Carolina,2888,10551162,3601,%null%,10551162,27.37139283805897,27.37,27.37139283805897,27.37139283805897,27.4
13,%null%,%null%,True,True,New Mexico,New Mexico,580,2115877,749,%null%,2115877,27.41180134762087,27.41,27.41180134762087,27.41180134762087,27.4
14,%null%,%null%,True,True,Connecticut,Connecticut,990,3605597,1307,%null%,3605597,27.4573115076366,27.46,27.4573115076366,27.4573115076366,27.5
15,%null%,%null%,True,True,Pennsylvania,Pennsylvania,3566,12964056,4604,%null%,12964056,27.50682348178687,27.51,27.50682348178687,27.50682348178687,27.5
16,%null%,%null%,True,True,Minnesota,Minnesota,1573,5707390,1995,%null%,5707390,27.560758945857916,27.56,27.560758945857916,27.560758945857916,27.6
