,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Louisiana,Louisiana,189,1499002,242,%null%,1499002,12.608388781335847,12.61,12.608388781335847,12.608388781335847,12.6
1,%null%,%null%,True,True,Alabama,Alabama,185,1336172,244,%null%,1336172,13.84552288178468,13.85,13.84552288178468,13.84552288178468,13.8
2,%null%,%null%,True,True,New Jersey,New Jersey,171,1205848,232,%null%,1205848,14.180891787356284,14.18,14.180891787356284,14.180891787356284,14.2
3,%null%,%null%,True,True,District of Columbia,District of Columbia,43,295889,59,%null%,295889,14.5324767057917,14.53,14.5324767057917,14.5324767057917,14.5
4,%null%,%null%,True,True,North Carolina,North Carolina,342,2248971,467,%null%,2248971,15.206954647258678,15.21,15.206954647258678,15.206954647258678,15.2
5,%null%,%null%,True,True,Florida,Florida,518,3386309,671,%null%,3386309,15.296891098833568,15.30,15.296891098833568,15.296891098833568,15.3
6,%null%,%null%,True,True,Mississippi,Mississippi,170,1107951,240,%null%,1107951,15.343638843234043,15.34,15.343638843234043,15.343638843234043,15.3
7,%null%,%null%,True,True,South Carolina,South Carolina,208,1352562,268,%null%,1352562,15.37822295761673,15.38,15.37822295761673,15.37822295761673,15.4
8,%null%,%null%,True,True,Tennessee,Tennessee,179,1158262,216,%null%,1158262,15.454189121286895,15.45,15.454189121286895,15.454189121286895,15.5
9,%null%,%null%,True,True,Maryland,Maryland,292,1862521,398,%null%,1862521,15.677675580570634,15.68,15.677675580570634,15.677675580570634,15.7
10,%null%,%null%,True,True,Georgia,Georgia,549,3451256,720,%null%,3451256,15.907252316258198,15.91,15.907252316258198,15.907252316258198,15.9
11,%null%,%null%,True,True,New York,New York,462,2857575,625,%null%,2857575,16.167554657358075,16.17,16.167554657358075,16.167554657358075,16.2
12,%null%,%null%,True,True,Massachusetts,Massachusetts,85,522609,117,%null%,522609,16.26454959635215,16.26,16.26454959635215,16.26454959635215,16.3
13,%null%,%null%,True,True,Illinois,Illinois,293,1791229,373,%null%,1791229,16.357484163108122,16.36,16.357484163108122,16.357484163108122,16.4
14,%null%,%null%,True,True,Michigan,Michigan,227,1383769,303,%null%,1383769,16.40447213371596,16.40,16.40447213371596,16.40447213371596,16.4
15,%null%,%null%,True,True,Arkansas,Arkansas,80,466227,104,%null%,466227,17.15902339418352,17.16,17.15902339418352,17.15902339418352,17.2
16,%null%,%null%,True,True,Minnesota,Minnesota,71,409602,94,%null%,409602,17.333899736817692,17.33,17.333899736817692,17.333899736817692,17.3
17,%null%,%null%,True,True,Virginia,Virginia,301,1657724,403,%null%,1657724,18.157425482167117,18.16,18.157425482167117,18.157425482167117,18.2
18,%null%,%null%,True,True,Texas,Texas,678,3630643,852,%null%,3630643,18.674378064711952,18.67,18.674378064711952,18.674378064711952,18.7
19,%null%,%null%,True,True,Connecticut,Connecticut,72,382977,99,%null%,382977,18.8000846003807,18.80,18.8000846003807,18.8000846003807,18.8
20,%null%,%null%,True,True,Missouri,Missouri,136,711459,173,%null%,711459,19.115648266449647,19.12,19.115648266449647,19.115648266449647,19.1
21,%null%,%null%,True,True,Pennsylvania,Pennsylvania,272,1416684,355,%null%,1416684,19.199765085227195,19.20,19.199765085227195,19.199765085227195,19.2
22,%null%,%null%,True,True,Wisconsin,Wisconsin,73,378263,87,%null%,378263,19.298741880649178,19.30,19.298741880649178,19.298741880649178,19.3
23,%null%,%null%,True,True,Kentucky,Kentucky,74,377275,101,%null%,377275,19.614339672652573,19.61,19.614339672652573,19.614339672652573,19.6
24,%null%,%null%,True,True,Indiana,Indiana,133,667291,173,%null%,667291,19.931334305422972,19.93,19.931334305422972,19.931334305422972,19.9
25,%null%,%null%,True,True,Ohio,Ohio,311,1510741,385,%null%,1510741,20.585924390745998,20.59,20.585924390745998,20.585924390745998,20.6
26,%null%,%null%,True,True,Kansas,Kansas,35,168790,46,%null%,168790,20.735825582084246,20.74,20.735825582084246,20.735825582084246,20.7
27,%null%,%null%,True,True,California,California,459,2200126,631,%null%,2200126,20.86244151471325,20.86,20.86244151471325,20.86244151471325,20.9
28,%null%,%null%,True,True,Delaware,Delaware,50,223935,68,%null%,223935,22.327907651773952,22.33,22.327907651773952,22.327907651773952,22.3
29,%null%,%null%,True,True,New Hampshire,New Hampshire,5,21519,7,%null%,21519,23.23528044983503,23.24,23.23528044983503,23.23528044983503,23.2
30,%null%,%null%,True,True,Nevada,Nevada,76,301273,97,%null%,301273,25.22628977704607,25.23,25.22628977704607,25.22628977704607,25.2
31,%null%,%null%,True,True,Hawaii,Hawaii,7,27691,9,%null%,27691,25.278971506987833,25.28,25.278971506987833,25.278971506987833,25.3
32,%null%,%null%,True,True,Oklahoma,Oklahoma,76,296154,106,%null%,296154,25.66232433126009,25.66,25.66232433126009,25.66232433126009,25.7
33,%null%,%null%,True,True,Nebraska,Nebraska,26,97729,30,%null%,97729,26.604180949359964,26.60,26.604180949359964,26.604180949359964,26.6
34,%null%,%null%,True,True,Washington,Washington,88,316727,109,%null%,316727,27.78418006674518,27.78,27.78418006674518,27.78418006674518,27.8
35,%null%,%null%,True,True,Rhode Island,Rhode Island,19,68125,20,%null%,68125,27.889908256880737,27.89,27.889908256880737,27.889908256880737,27.9
36,%null%,%null%,True,True,West Virginia,West Virginia,18,64063,19,%null%,64063,28.097341679284455,28.10,28.097341679284455,28.097341679284455,28.1
37,%null%,%null%,True,True,New Mexico,New Mexico,12,41152,15,%null%,41152,29.160186625194402,29.16,29.160186625194402,29.160186625194402,29.2
38,%null%,%null%,True,True,Oregon,Oregon,26,84565,34,%null%,84565,30.745580322828594,30.75,30.745580322828594,30.745580322828594,30.7
39,%null%,%null%,True,True,Utah,Utah,13,39687,18,%null%,39687,32.75631818983546,32.76,32.75631818983546,32.75631818983546,32.8
40,%null%,%null%,True,True,Iowa,Iowa,44,131303,52,%null%,131303,33.51027775450675,33.51,33.51027775450675,33.51027775450675,33.5
41,%null%,%null%,True,True,Arizona,Arizona,119,339424,148,%null%,339424,35.05939473932309,35.06,35.05939473932309,35.05939473932309,35.1
42,%null%,%null%,True,True,Colorado,Colorado,89,237929,112,%null%,237929,37.406116950855086,37.41,37.406116950855086,37.406116950855086,37.4
43,%null%,%null%,True,True,South Dakota,South Dakota,8,20987,12,%null%,20987,38.1188354695764,38.12,38.1188354695764,38.1188354695764,38.1
44,%null%,%null%,True,True,Maine,Maine,12,23559,14,%null%,23559,50.93594804533299,50.94,50.93594804533299,50.93594804533299,50.9
45,%null%,%null%,True,True,Alaska,Alaska,14,23681,16,%null%,23681,59.119125036949455,59.12,59.119125036949455,59.119125036949455,59.1
46,%null%,%null%,True,True,Idaho,Idaho,9,14597,10,%null%,14597,61.65650476125231,61.66,61.65650476125231,61.65650476125231,61.7
47,%null%,%null%,True,True,Montana,Montana,5,6138,6,%null%,6138,81.45975887911372,81.46,81.45975887911372,81.45975887911372,81.5
