,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Louisiana,Louisiana,190,1499002,248,%null%,1499002,12.675099833088948,12.7,12.675099833088948,12.675099833088948,12.7
1,%null%,%null%,True,True,Mississippi,Mississippi,158,1107951,211,%null%,1107951,14.260558454299874,14.3,14.260558454299874,14.260558454299874,14.3
2,%null%,%null%,True,True,South Carolina,South Carolina,205,1352562,257,%null%,1352562,15.156421664958797,15.2,15.156421664958797,15.156421664958797,15.2
3,%null%,%null%,True,True,Massachusetts,Massachusetts,82,522609,118,%null%,522609,15.690506669422073,15.7,15.690506669422073,15.690506669422073,15.7
4,%null%,%null%,True,True,Florida,Florida,536,3386309,707,%null%,3386309,15.828443299179137,15.8,15.828443299179137,15.828443299179137,15.8
5,%null%,%null%,True,True,Tennessee,Tennessee,185,1158262,239,%null%,1158262,15.972206633732265,16.0,15.972206633732265,15.972206633732265,16.0
6,%null%,%null%,True,True,Alabama,Alabama,221,1336172,283,%null%,1336172,16.539786793915756,16.5,16.539786793915756,16.539786793915756,16.5
7,%null%,%null%,True,True,Delaware,Delaware,38,223935,57,%null%,223935,16.969209815348204,17.0,16.969209815348204,16.969209815348204,17.0
8,%null%,%null%,True,True,Illinois,Illinois,306,1791229,410,%null%,1791229,17.08324284611292,17.1,17.08324284611292,17.08324284611292,17.1
9,%null%,%null%,True,True,District of Columbia,District of Columbia,51,295889,73,%null%,295889,17.236193302218062,17.2,17.236193302218062,17.236193302218062,17.2
10,%null%,%null%,True,True,Wisconsin,Wisconsin,67,378263,83,%null%,378263,17.712543917856095,17.7,17.712543917856095,17.712543917856095,17.7
11,%null%,%null%,True,True,North Carolina,North Carolina,405,2248971,512,%null%,2248971,18.008235766490543,18.0,18.008235766490543,18.008235766490543,18.0
12,%null%,%null%,True,True,Missouri,Missouri,129,711459,169,%null%,711459,18.1317546056765,18.1,18.1317546056765,18.1317546056765,18.1
13,%null%,%null%,True,True,Texas,Texas,668,3630643,858,%null%,3630643,18.398944759922692,18.4,18.398944759922692,18.398944759922692,18.4
14,%null%,%null%,True,True,New Jersey,New Jersey,224,1205848,285,%null%,1205848,18.576138949519343,18.6,18.576138949519343,18.576138949519343,18.6
15,%null%,%null%,True,True,Maryland,Maryland,346,1862521,453,%null%,1862521,18.576971749580274,18.6,18.576971749580274,18.576971749580274,18.6
16,%null%,%null%,True,True,Ohio,Ohio,281,1510741,373,%null%,1510741,18.600143902892686,18.6,18.600143902892686,18.600143902892686,18.6
17,%null%,%null%,True,True,Pennsylvania,Pennsylvania,266,1416684,344,%null%,1416684,18.776240855406,18.8,18.776240855406,18.776240855406,18.8
18,%null%,%null%,True,True,Georgia,Georgia,651,3451256,836,%null%,3451256,18.862698101792507,18.9,18.862698101792507,18.862698101792507,18.9
19,%null%,%null%,True,True,New York,New York,541,2857575,774,%null%,2857575,18.932136514352205,18.9,18.932136514352205,18.932136514352205,18.9
20,%null%,%null%,True,True,Arkansas,Arkansas,91,466227,107,%null%,466227,19.518389110883756,19.5,19.518389110883756,19.518389110883756,19.5
21,%null%,%null%,True,True,Virginia,Virginia,330,1657724,441,%null%,1657724,19.906811990415775,19.9,19.906811990415775,19.906811990415775,19.9
22,%null%,%null%,True,True,Connecticut,Connecticut,78,382977,108,%null%,382977,20.366758317079093,20.4,20.366758317079093,20.366758317079093,20.4
23,%null%,%null%,True,True,Michigan,Michigan,282,1383769,354,%null%,1383769,20.3791239722815,20.4,20.3791239722815,20.3791239722815,20.4
24,%null%,%null%,True,True,Kentucky,Kentucky,77,377275,101,%null%,377275,20.409515605327677,20.4,20.409515605327677,20.409515605327677,20.4
25,%null%,%null%,True,True,Indiana,Indiana,149,667291,189,%null%,667291,22.329088808330997,22.3,22.329088808330997,22.329088808330997,22.3
26,%null%,%null%,True,True,Minnesota,Minnesota,101,409602,125,%null%,409602,24.658082724205446,24.7,24.658082724205446,24.658082724205446,24.7
27,%null%,%null%,True,True,California,California,558,2200126,764,%null%,2200126,25.36218380220042,25.4,25.36218380220042,25.36218380220042,25.4
28,%null%,%null%,True,True,Maine,Maine,6,23559,9,%null%,23559,25.467974022666496,25.5,25.467974022666496,25.467974022666496,25.5
29,%null%,%null%,True,True,Iowa,Iowa,34,131303,43,%null%,131303,25.8943055375734,25.9,25.8943055375734,25.8943055375734,25.9
30,%null%,%null%,True,True,South Dakota,South Dakota,6,20987,9,%null%,20987,28.589126602182304,28.6,28.589126602182304,28.589126602182304,28.6
31,%null%,%null%,True,True,West Virginia,West Virginia,19,64063,20,%null%,64063,29.65830510591137,29.7,29.65830510591137,29.65830510591137,29.7
32,%null%,%null%,True,True,Nevada,Nevada,91,301273,111,%null%,301273,30.20516275935779,30.2,30.20516275935779,30.20516275935779,30.2
33,%null%,%null%,True,True,Oklahoma,Oklahoma,90,296154,103,%null%,296154,30.389594602807996,30.4,30.389594602807996,30.389594602807996,30.4
34,%null%,%null%,True,True,Rhode Island,Rhode Island,21,68125,26,%null%,68125,30.825688073394495,30.8,30.825688073394495,30.825688073394495,30.8
35,%null%,%null%,True,True,Washington,Washington,106,316727,145,%null%,316727,33.46730780767032,33.5,33.46730780767032,33.46730780767032,33.5
36,%null%,%null%,True,True,Colorado,Colorado,80,237929,100,%null%,237929,33.62347591088098,33.6,33.62347591088098,33.62347591088098,33.6
37,%null%,%null%,True,True,Nebraska,Nebraska,34,97729,41,%null%,97729,34.79008277993226,34.8,34.79008277993226,34.79008277993226,34.8
38,%null%,%null%,True,True,Kansas,Kansas,64,168790,81,%null%,168790,37.91693820723977,37.9,37.91693820723977,37.91693820723977,37.9
39,%null%,%null%,True,True,Arizona,Arizona,129,339424,160,%null%,339424,38.00556236447629,38.0,38.00556236447629,38.00556236447629,38.0
40,%null%,%null%,True,True,North Dakota,North Dakota,10,25870,11,%null%,25870,38.654812524159254,38.7,38.654812524159254,38.654812524159254,38.7
41,%null%,%null%,True,True,Hawaii,Hawaii,11,27691,16,%null%,27691,39.72409808240945,39.7,39.72409808240945,39.72409808240945,39.7
42,%null%,%null%,True,True,Utah,Utah,18,39687,23,%null%,39687,45.35490210900295,45.4,45.35490210900295,45.35490210900295,45.4
43,%null%,%null%,True,True,New Mexico,New Mexico,19,41152,25,%null%,41152,46.17029548989113,46.2,46.17029548989113,46.17029548989113,46.2
44,%null%,%null%,True,True,Oregon,Oregon,51,84565,68,%null%,84565,60.308638325548394,60.3,60.308638325548394,60.308638325548394,60.3
45,%null%,%null%,True,True,Idaho,Idaho,14,14597,15,%null%,14597,95.91011851750359,95.9,95.91011851750359,95.91011851750359,95.9
46,%null%,%null%,True,True,Alaska,Alaska,28,23681,38,%null%,23681,118.23825007389891,118.2,118.23825007389891,118.23825007389891,118.2
