,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Mexico,New Mexico,24,186151,28,%null%,186151,12.892759104168121,12.9,12.892759104168121,12.892759104168121,12.9
1,%null%,%null%,True,True,Arizona,Arizona,59,279130,71,%null%,279130,21.137104574929246,21.1,21.137104574929246,21.137104574929246,21.1
2,%null%,%null%,True,True,Alaska,Alaska,25,109039,33,%null%,109039,22.927576371756896,22.9,22.927576371756896,22.927576371756896,22.9
3,%null%,%null%,True,True,Montana,Montana,17,66192,21,%null%,66192,25.682861977278222,25.7,25.682861977278222,25.682861977278222,25.7
4,%null%,%null%,True,True,Oklahoma,Oklahoma,99,339826,135,%null%,339826,29.132556072813735,29.1,29.132556072813735,29.132556072813735,29.1
5,%null%,%null%,True,True,South Dakota,South Dakota,25,73258,31,%null%,73258,34.12596576483114,34.1,34.12596576483114,34.12596576483114,34.1
6,%null%,%null%,True,True,North Carolina,North Carolina,42,115825,47,%null%,115825,36.26160155406864,36.3,36.26160155406864,36.26160155406864,36.3
7,%null%,%null%,True,True,Arkansas,Arkansas,9,23903,10,%null%,23903,37.65217755093503,37.7,37.65217755093503,37.65217755093503,37.7
8,%null%,%null%,True,True,Massachusetts,Massachusetts,5,12835,8,%null%,12835,38.955979742890534,39.0,38.955979742890534,38.955979742890534,39.0
9,%null%,%null%,True,True,Utah,Utah,13,31014,16,%null%,31014,41.9165538144064,41.9,41.9165538144064,41.9165538144064,41.9
10,%null%,%null%,True,True,North Dakota,North Dakota,18,40207,20,%null%,40207,44.76832392369488,44.8,44.76832392369488,44.76832392369488,44.8
11,%null%,%null%,True,True,Idaho,Idaho,9,20059,10,%null%,20059,44.86764046064111,44.9,44.86764046064111,44.86764046064111,44.9
12,%null%,%null%,True,True,Wisconsin,Wisconsin,28,52520,32,%null%,52520,53.313023610053314,53.3,53.313023610053314,53.313023610053314,53.3
13,%null%,%null%,True,True,Mississippi,Mississippi,8,14992,8,%null%,14992,53.361792956243335,53.4,53.361792956243335,53.361792956243335,53.4
14,%null%,%null%,True,True,New York,New York,34,60197,43,%null%,60197,56.48121999435188,56.5,56.48121999435188,56.48121999435188,56.5
15,%null%,%null%,True,True,South Carolina,South Carolina,11,19363,12,%null%,19363,56.80937871197645,56.8,56.80937871197645,56.80937871197645,56.8
16,%null%,%null%,True,True,Washington,Washington,55,95740,62,%null%,95740,57.447252976812194,57.4,57.447252976812194,57.447252976812194,57.4
17,%null%,%null%,True,True,Minnesota,Minnesota,35,60687,40,%null%,60687,57.672977738230585,57.7,57.672977738230585,57.672977738230585,57.7
18,%null%,%null%,True,True,Michigan,Michigan,35,57651,39,%null%,57651,60.710135123415036,60.7,60.710135123415036,60.710135123415036,60.7
19,%null%,%null%,True,True,Colorado,Colorado,23,37197,28,%null%,37197,61.83294351695029,61.8,61.83294351695029,61.83294351695029,61.8
20,%null%,%null%,True,True,Louisiana,Louisiana,19,30358,25,%null%,30358,62.58646814678173,62.6,62.58646814678173,62.58646814678173,62.6
21,%null%,%null%,True,True,California,California,104,160861,132,%null%,160861,64.65209093565252,64.7,64.65209093565252,64.65209093565252,64.7
22,%null%,%null%,True,True,Alabama,Alabama,19,28165,26,%null%,28165,67.45961299485177,67.5,67.45961299485177,67.45961299485177,67.5
23,%null%,%null%,True,True,Kansas,Kansas,16,23301,20,%null%,23301,68.66658083344063,68.7,68.66658083344063,68.66658083344063,68.7
24,%null%,%null%,True,True,Virginia,Virginia,16,23140,24,%null%,23140,69.14433880726016,69.1,69.14433880726016,69.14433880726016,69.1
25,%null%,%null%,True,True,New Jersey,New Jersey,10,14320,10,%null%,14320,69.83240223463687,69.8,69.83240223463687,69.83240223463687,69.8
26,%null%,%null%,True,True,Nebraska,Nebraska,12,16418,12,%null%,16418,73.09051041539773,73.1,73.09051041539773,73.09051041539773,73.1
27,%null%,%null%,True,True,Connecticut,Connecticut,6,8111,7,%null%,8111,73.97361607693256,74.0,73.97361607693256,73.97361607693256,74.0
28,%null%,%null%,True,True,Georgia,Georgia,20,24975,23,%null%,24975,80.08008008008008,80.1,80.08008008008008,80.08008008008008,80.1
29,%null%,%null%,True,True,Illinois,Illinois,16,19819,20,%null%,19819,80.73061203895251,80.7,80.73061203895251,80.73061203895251,80.7
30,%null%,%null%,True,True,Ohio,Ohio,19,22944,27,%null%,22944,82.81032078103208,82.8,82.81032078103208,82.81032078103208,82.8
31,%null%,%null%,True,True,Florida,Florida,46,55453,56,%null%,55453,82.9531314807134,83.0,82.9531314807134,82.9531314807134,83.0
32,%null%,%null%,True,True,Missouri,Missouri,24,27135,27,%null%,27135,88.44665561083472,88.4,88.44665561083472,88.44665561083472,88.4
33,%null%,%null%,True,True,Texas,Texas,87,96976,105,%null%,96976,89.71291866028709,89.7,89.71291866028709,89.71291866028709,89.7
34,%null%,%null%,True,True,Nevada,Nevada,24,26502,26,%null%,26502,90.5592030790129,90.6,90.5592030790129,90.5592030790129,90.6
35,%null%,%null%,True,True,Wyoming,Wyoming,11,12146,12,%null%,12146,90.56479499423678,90.6,90.56479499423678,90.56479499423678,90.6
36,%null%,%null%,True,True,Oregon,Oregon,43,46873,48,%null%,46873,91.73724745589145,91.7,91.73724745589145,91.73724745589145,91.7
37,%null%,%null%,True,True,Maryland,Maryland,14,14865,14,%null%,14865,94.18096199125462,94.2,94.18096199125462,94.18096199125462,94.2
38,%null%,%null%,True,True,Pennsylvania,Pennsylvania,21,19021,25,%null%,19021,110.4042899952684,110.4,110.4042899952684,110.4042899952684,110.4
39,%null%,%null%,True,True,Iowa,Iowa,11,9836,12,%null%,9836,111.83407889385929,111.8,111.83407889385929,111.83407889385929,111.8
40,%null%,%null%,True,True,Tennessee,Tennessee,23,19841,25,%null%,19841,115.92157653344086,115.9,115.92157653344086,115.92157653344086,115.9
41,%null%,%null%,True,True,Maine,Maine,14,8892,14,%null%,8892,157.44489428699953,157.4,157.44489428699953,157.44489428699953,157.4
42,%null%,%null%,True,True,Indiana,Indiana,26,15815,28,%null%,15815,164.40088523553587,164.4,164.40088523553587,164.40088523553587,164.4
43,%null%,%null%,True,True,Kentucky,Kentucky,16,9313,17,%null%,9313,171.80285622248468,171.8,171.80285622248468,171.80285622248468,171.8
