,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,1604,9267130,2188,%null%,9267130,17.30848709363093,17.31,17.30848709363093,17.30848709363093,17.3
1,%null%,%null%,True,True,New York,New York,3817,19835913,5134,%null%,19835913,19.24287528383493,19.24,19.24287528383493,19.24287528383493,19.2
2,%null%,%null%,True,True,Hawaii,Hawaii,288,1441553,379,%null%,1441553,19.978453792541792,19.98,19.978453792541792,19.978453792541792,20.0
3,%null%,%null%,True,True,California,California,8174,39237836,10899,%null%,39237836,20.831933748843845,20.83,20.831933748843845,20.831933748843845,20.8
4,%null%,%null%,True,True,District of Columbia,District of Columbia,141,670050,212,%null%,670050,21.043205730915606,21.04,21.043205730915606,21.043205730915606,21.0
5,%null%,%null%,True,True,Rhode Island,Rhode Island,233,1095610,295,%null%,1095610,21.266691614716915,21.27,21.266691614716915,21.266691614716915,21.3
6,%null%,%null%,True,True,Massachusetts,Massachusetts,1492,6984723,1932,%null%,6984723,21.360904362277502,21.36,21.360904362277502,21.360904362277502,21.4
7,%null%,%null%,True,True,Maryland,Maryland,1354,6165129,1733,%null%,6165129,21.962233069251266,21.96,21.962233069251266,21.962233069251266,22.0
8,%null%,%null%,True,True,Illinois,Illinois,2889,12671469,3734,%null%,12671469,22.799250820879568,22.80,22.799250820879568,22.799250820879568,22.8
9,%null%,%null%,True,True,Louisiana,Louisiana,1070,4624047,1353,%null%,4624047,23.13990320600115,23.14,23.13990320600115,23.13990320600115,23.1
10,%null%,%null%,True,True,Florida,Florida,5057,21781128,6541,%null%,21781128,23.217346686544424,23.22,23.217346686544424,23.217346686544424,23.2
11,%null%,%null%,True,True,New Mexico,New Mexico,499,2115877,643,%null%,2115877,23.58360150424623,23.58,23.58360150424623,23.58360150424623,23.6
12,%null%,%null%,True,True,Connecticut,Connecticut,853,3605597,1153,%null%,3605597,23.65766334950911,23.66,23.65766334950911,23.65766334950911,23.7
13,%null%,%null%,True,True,Minnesota,Minnesota,1386,5707390,1813,%null%,5707390,24.284305085161517,24.28,24.284305085161517,24.284305085161517,24.3
14,%null%,%null%,True,True,North Carolina,North Carolina,2607,10551162,3363,%null%,10551162,24.70817906122567,24.71,24.70817906122567,24.70817906122567,24.7
15,%null%,%null%,True,True,Texas,Texas,7351,29527941,9178,%null%,29527941,24.895064644026483,24.90,24.895064644026483,24.895064644026483,24.9
16,%null%,%null%,True,True,Pennsylvania,Pennsylvania,3286,12964056,4252,%null%,12964056,25.347005597630865,25.35,25.347005597630865,25.347005597630865,25.3
17,%null%,%null%,True,True,Virginia,Virginia,2195,8642274,2847,%null%,8642274,25.39840787274275,25.40,25.39840787274275,25.39840787274275,25.4
18,%null%,%null%,True,True,Nevada,Nevada,799,3143991,1031,%null%,3143991,25.41355875382595,25.41,25.41355875382595,25.41355875382595,25.4
19,%null%,%null%,True,True,New Hampshire,New Hampshire,354,1388992,440,%null%,1388992,25.48610791134866,25.49,25.48610791134866,25.48610791134866,25.5
20,%null%,%null%,True,True,Wisconsin,Wisconsin,1505,5895908,1974,%null%,5895908,25.52617849532252,25.53,25.52617849532252,25.52617849532252,25.5
21,%null%,%null%,True,True,Georgia,Georgia,2821,10799566,3547,%null%,10799566,26.121420064472964,26.12,26.121420064472964,26.121420064472964,26.1
22,%null%,%null%,True,True,Washington,Washington,2084,7738692,2670,%null%,7738692,26.929615495745278,26.93,26.929615495745278,26.929615495745278,26.9
