,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,93,942292,125,%null%,942292,9.869552113357642,9.9,9.869552113357642,9.869552113357642,9.9
1,%null%,%null%,True,True,Massachusetts,Massachusetts,52,520119,92,%null%,520119,9.99771206204734,10.0,9.99771206204734,9.99771206204734,10.0
2,%null%,%null%,True,True,Maryland,Maryland,54,421227,70,%null%,421227,12.819691045445804,12.8,12.819691045445804,12.819691045445804,12.8
3,%null%,%null%,True,True,California,California,816,6136428,1187,%null%,6136428,13.29763830032716,13.3,13.29763830032716,13.29763830032716,13.3
4,%null%,%null%,True,True,Pennsylvania,Pennsylvania,68,503783,98,%null%,503783,13.497875077166162,13.5,13.497875077166162,13.497875077166162,13.5
5,%null%,%null%,True,True,Texas,Texas,218,1584396,310,%null%,1584396,13.75918646600976,13.8,13.75918646600976,13.75918646600976,13.8
6,%null%,%null%,True,True,New York,New York,252,1812286,353,%null%,1812286,13.90509003545798,13.9,13.90509003545798,13.90509003545798,13.9
7,%null%,%null%,True,True,Ohio,Ohio,45,313413,56,%null%,313413,14.358051516688842,14.4,14.358051516688842,14.358051516688842,14.4
8,%null%,%null%,True,True,Hawaii,Hawaii,96,651433,136,%null%,651433,14.736741921272026,14.7,14.736741921272026,14.736741921272026,14.7
9,%null%,%null%,True,True,Illinois,Illinois,113,756590,151,%null%,756590,14.935433986703499,14.9,14.935433986703499,14.935433986703499,14.9
10,%null%,%null%,True,True,Oregon,Oregon,35,221414,43,%null%,221414,15.807491847850633,15.8,15.807491847850633,15.807491847850633,15.8
11,%null%,%null%,True,True,Nebraska,Nebraska,9,54128,13,%null%,54128,16.627253916642033,16.6,16.627253916642033,16.627253916642033,16.6
12,%null%,%null%,True,True,New Mexico,New Mexico,6,35760,9,%null%,35760,16.778523489932883,16.8,16.778523489932883,16.778523489932883,16.8
13,%null%,%null%,True,True,Virginia,Virginia,105,614516,141,%null%,614516,17.08661776096961,17.1,17.08661776096961,17.08661776096961,17.1
14,%null%,%null%,True,True,North Carolina,North Carolina,61,353832,85,%null%,353832,17.239820027583715,17.2,17.239820027583715,17.239820027583715,17.2
15,%null%,%null%,True,True,Georgia,Georgia,85,490433,111,%null%,490433,17.33162327983639,17.3,17.33162327983639,17.33162327983639,17.3
16,%null%,%null%,True,True,Washington,Washington,141,813284,205,%null%,813284,17.337117169402077,17.3,17.337117169402077,17.337117169402077,17.3
17,%null%,%null%,True,True,Michigan,Michigan,60,341843,85,%null%,341843,17.55191710814614,17.6,17.55191710814614,17.55191710814614,17.6
18,%null%,%null%,True,True,Missouri,Missouri,27,144420,37,%null%,144420,18.695471541337767,18.7,18.695471541337767,18.695471541337767,18.7
19,%null%,%null%,True,True,Connecticut,Connecticut,35,179054,52,%null%,179054,19.54717571235493,19.5,19.54717571235493,19.54717571235493,19.5
20,%null%,%null%,True,True,Nevada,Nevada,61,292101,83,%null%,292101,20.883187664540692,20.9,20.883187664540692,20.883187664540692,20.9
21,%null%,%null%,True,True,Florida,Florida,136,650132,191,%null%,650132,20.918828791691535,20.9,20.918828791691535,20.918828791691535,20.9
22,%null%,%null%,True,True,Minnesota,Minnesota,64,305845,74,%null%,305845,20.925632264709247,20.9,20.925632264709247,20.925632264709247,20.9
23,%null%,%null%,True,True,South Carolina,South Carolina,21,100149,34,%null%,100149,20.968756552736423,21.0,20.968756552736423,20.968756552736423,21.0
24,%null%,%null%,True,True,New Hampshire,New Hampshire,9,42740,12,%null%,42740,21.05755732335049,21.1,21.05755732335049,21.05755732335049,21.1
