,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Mexico,New Mexico,20,186151,22,%null%,186151,10.7439659201401,10.7,10.7439659201401,10.7439659201401,10.7
1,%null%,%null%,True,True,Arizona,Arizona,39,279130,51,%null%,279130,13.971984380037975,14.0,13.971984380037975,13.971984380037975,14.0
2,%null%,%null%,True,True,North Carolina,North Carolina,18,115825,22,%null%,115825,15.540686380315131,15.5,15.540686380315131,15.540686380315131,15.5
3,%null%,%null%,True,True,Montana,Montana,12,66192,16,%null%,66192,18.12907904278463,18.1,18.12907904278463,18.12907904278463,18.1
4,%null%,%null%,True,True,South Dakota,South Dakota,18,73258,23,%null%,73258,24.570695350678427,24.6,24.570695350678427,24.570695350678427,24.6
5,%null%,%null%,True,True,Alaska,Alaska,28,109039,35,%null%,109039,25.678885536367723,25.7,25.678885536367723,25.678885536367723,25.7
6,%null%,%null%,True,True,Utah,Utah,9,31014,10,%null%,31014,29.01915264074289,29.0,29.01915264074289,29.01915264074289,29.0
7,%null%,%null%,True,True,Oklahoma,Oklahoma,103,339826,125,%null%,339826,30.309629045452674,30.3,30.309629045452674,30.309629045452674,30.3
8,%null%,%null%,True,True,Mississippi,Mississippi,5,14992,5,%null%,14992,33.351120597652084,33.4,33.351120597652084,33.351120597652084,33.4
9,%null%,%null%,True,True,Washington,Washington,33,95740,44,%null%,95740,34.46835178608732,34.5,34.46835178608732,34.46835178608732,34.5
10,%null%,%null%,True,True,New York,New York,21,60197,26,%null%,60197,34.88545940827616,34.9,34.88545940827616,34.88545940827616,34.9
11,%null%,%null%,True,True,Nevada,Nevada,10,26502,12,%null%,26502,37.73300128292204,37.7,37.73300128292204,37.73300128292204,37.7
12,%null%,%null%,True,True,Louisiana,Louisiana,12,30358,14,%null%,30358,39.52829567165163,39.5,39.52829567165163,39.52829567165163,39.5
13,%null%,%null%,True,True,Virginia,Virginia,10,23140,13,%null%,23140,43.2152117545376,43.2,43.2152117545376,43.2152117545376,43.2
14,%null%,%null%,True,True,North Dakota,North Dakota,18,40207,20,%null%,40207,44.76832392369488,44.8,44.76832392369488,44.76832392369488,44.8
15,%null%,%null%,True,True,California,California,78,160861,101,%null%,160861,48.48906820173939,48.5,48.48906820173939,48.48906820173939,48.5
16,%null%,%null%,True,True,New Jersey,New Jersey,7,14320,8,%null%,14320,48.882681564245814,48.9,48.882681564245814,48.882681564245814,48.9
17,%null%,%null%,True,True,Minnesota,Minnesota,31,60687,35,%null%,60687,51.08178028243281,51.1,51.08178028243281,51.08178028243281,51.1
18,%null%,%null%,True,True,Maryland,Maryland,8,14865,10,%null%,14865,53.81769256643121,53.8,53.81769256643121,53.81769256643121,53.8
19,%null%,%null%,True,True,Kansas,Kansas,13,23301,15,%null%,23301,55.79159692717051,55.8,55.79159692717051,55.79159692717051,55.8
20,%null%,%null%,True,True,Wisconsin,Wisconsin,30,52520,32,%null%,52520,57.12109672505713,57.1,57.12109672505713,57.12109672505713,57.1
21,%null%,%null%,True,True,Florida,Florida,32,55453,36,%null%,55453,57.7065262474528,57.7,57.7065262474528,57.7065262474528,57.7
