,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,21,291001,25,%null%,291001,7.216470046494685,7.22,7.216470046494685,7.216470046494685,7.2
1,%null%,%null%,True,True,Alaska,Alaska,8,52262,12,%null%,52262,15.30748918908576,15.31,15.30748918908576,15.30748918908576,15.3
2,%null%,%null%,True,True,Rhode Island,Rhode Island,6,24311,6,%null%,24311,24.680185924067295,24.68,24.680185924067295,24.680185924067295,24.7
3,%null%,%null%,True,True,West Virginia,West Virginia,10,33519,13,%null%,33519,29.833825591455593,29.83,29.833825591455593,29.833825591455593,29.8
4,%null%,%null%,True,True,Oklahoma,Oklahoma,79,235733,95,%null%,235733,33.512490826485895,33.51,33.512490826485895,33.512490826485895,33.5
5,%null%,%null%,True,True,Montana,Montana,10,28810,10,%null%,28810,34.71017007983339,34.71,34.71017007983339,34.71017007983339,34.7
6,%null%,%null%,True,True,Washington,Washington,128,342530,149,%null%,342530,37.36898957755525,37.37,37.36898957755525,37.36898957755525,37.4
7,%null%,%null%,True,True,Maryland,Maryland,61,161497,67,%null%,161497,37.77159947243602,37.77,37.77159947243602,37.77159947243602,37.8
8,%null%,%null%,True,True,Massachusetts,Massachusetts,53,137083,56,%null%,137083,38.66270799442674,38.66,38.66270799442674,38.66270799442674,38.7
9,%null%,%null%,True,True,Nevada,Nevada,48,118795,59,%null%,118795,40.40574098236458,40.41,40.40574098236458,40.40574098236458,40.4
10,%null%,%null%,True,True,Louisiana,Louisiana,30,74216,35,%null%,74216,40.42255039344616,40.42,40.42255039344616,40.42255039344616,40.4
11,%null%,%null%,True,True,California,California,491,1170491,583,%null%,1170491,41.94820805969461,41.95,41.94820805969461,41.94820805969461,41.9
12,%null%,%null%,True,True,Minnesota,Minnesota,59,139747,70,%null%,139747,42.21915318396817,42.22,42.21915318396817,42.21915318396817,42.2
