,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,57,291001,73,%null%,291001,19.58756155477129,19.6,19.58756155477129,19.58756155477129,19.6
1,%null%,%null%,True,True,District of Columbia,District of Columbia,9,16480,9,%null%,16480,54.6116504854369,54.6,54.6116504854369,54.6116504854369,54.6
2,%null%,%null%,True,True,Alaska,Alaska,32,52262,38,%null%,52262,61.22995675634304,61.2,61.22995675634304,61.22995675634304,61.2
3,%null%,%null%,True,True,Oklahoma,Oklahoma,149,235733,172,%null%,235733,63.207102951220236,63.2,63.207102951220236,63.207102951220236,63.2
4,%null%,%null%,True,True,Montana,Montana,20,28810,24,%null%,28810,69.42034015966678,69.4,69.42034015966678,69.42034015966678,69.4
5,%null%,%null%,True,True,Washington,Washington,244,342530,289,%null%,342530,71.2346363822147,71.2,71.2346363822147,71.2346363822147,71.2
6,%null%,%null%,True,True,Minnesota,Minnesota,102,139747,120,%null%,139747,72.9890444875382,73.0,72.9890444875382,72.9890444875382,73.0
7,%null%,%null%,True,True,Rhode Island,Rhode Island,18,24311,21,%null%,24311,74.04055777220188,74.0,74.04055777220188,74.04055777220188,74.0
8,%null%,%null%,True,True,Virginia,Virginia,194,250775,231,%null%,250775,77.36018343136278,77.4,77.36018343136278,77.36018343136278,77.4
9,%null%,%null%,True,True,Maryland,Maryland,126,161497,151,%null%,161497,78.02002513978589,78.0,78.02002513978589,78.02002513978589,78.0
10,%null%,%null%,True,True,Oregon,Oregon,120,148706,146,%null%,148706,80.69613868976369,80.7,80.69613868976369,80.69613868976369,80.7
11,%null%,%null%,True,True,North Dakota,North Dakota,14,16837,15,%null%,16837,83.1502049058621,83.2,83.1502049058621,83.1502049058621,83.2
12,%null%,%null%,True,True,New Hampshire,New Hampshire,19,22716,24,%null%,22716,83.64148617714386,83.6,83.64148617714386,83.64148617714386,83.6
13,%null%,%null%,True,True,Michigan,Michigan,206,243379,242,%null%,243379,84.64164944387149,84.6,84.64164944387149,84.64164944387149,84.6
14,%null%,%null%,True,True,California,California,995,1170491,1191,%null%,1170491,85.00706113929967,85.0,85.00706113929967,85.00706113929967,85.0
15,%null%,%null%,True,True,Massachusetts,Massachusetts,118,137083,140,%null%,137083,86.07923666683688,86.1,86.07923666683688,86.07923666683688,86.1
16,%null%,%null%,True,True,New York,New York,329,378698,380,%null%,378698,86.87661408298962,86.9,86.87661408298962,86.87661408298962,86.9
17,%null%,%null%,True,True,Kansas,Kansas,72,81605,79,%null%,81605,88.22988787451749,88.2,88.22988787451749,88.22988787451749,88.2
18,%null%,%null%,True,True,Missouri,Missouri,128,143689,152,%null%,143689,89.08127970825882,89.1,89.08127970825882,89.08127970825882,89.1
19,%null%,%null%,True,True,North Carolina,North Carolina,202,225732,226,%null%,225732,89.48664788333068,89.5,89.48664788333068,89.48664788333068,89.5
20,%null%,%null%,True,True,Nebraska,Nebraska,37,40407,44,%null%,40407,91.5682926225654,91.6,91.5682926225654,91.5682926225654,91.6
21,%null%,%null%,True,True,Utah,Utah,70,76033,80,%null%,76033,92.06528744097957,92.1,92.06528744097957,92.06528744097957,92.1
22,%null%,%null%,True,True,Pennsylvania,Pennsylvania,223,238808,248,%null%,238808,93.38045626612174,93.4,93.38045626612174,93.38045626612174,93.4
23,%null%,%null%,True,True,Illinois,Illinois,216,224432,257,%null%,224432,96.24296000570328,96.2,96.24296000570328,96.24296000570328,96.2
24,%null%,%null%,True,True,Vermont,Vermont,12,12316,13,%null%,12316,97.4342318934719,97.4,97.4342318934719,97.4342318934719,97.4
25,%null%,%null%,True,True,Tennessee,Tennessee,132,134263,154,%null%,134263,98.31450213387158,98.3,98.31450213387158,98.31450213387158,98.3
26,%null%,%null%,True,True,Iowa,Iowa,59,59427,65,%null%,59427,99.28147138506067,99.3,99.28147138506067,99.28147138506067,99.3
27,%null%,%null%,True,True,Kentucky,Kentucky,90,90573,104,%null%,90573,99.36736113411281,99.4,99.36736113411281,99.36736113411281,99.4
28,%null%,%null%,True,True,Georgia,Georgia,217,217873,255,%null%,217873,99.59930785365786,99.6,99.59930785365786,99.59930785365786,99.6
29,%null%,%null%,True,True,New Jersey,New Jersey,153,152237,174,%null%,152237,100.50119222002536,100.5,100.50119222002536,100.50119222002536,100.5
30,%null%,%null%,True,True,Arkansas,Arkansas,64,63545,73,%null%,63545,100.71602801164528,100.7,100.71602801164528,100.71602801164528,100.7
31,%null%,%null%,True,True,Ohio,Ohio,278,274463,313,%null%,274463,101.28869829448777,101.3,101.28869829448777,101.28869829448777,101.3
32,%null%,%null%,True,True,Wisconsin,Wisconsin,112,109888,125,%null%,109888,101.92195690157251,101.9,101.92195690157251,101.92195690157251,101.9
33,%null%,%null%,True,True,Nevada,Nevada,122,118795,143,%null%,118795,102.6979249968433,102.7,102.6979249968433,102.6979249968433,102.7
34,%null%,%null%,True,True,South Carolina,South Carolina,102,98263,122,%null%,98263,103.8030591372134,103.8,103.8030591372134,103.8030591372134,103.8
35,%null%,%null%,True,True,Connecticut,Connecticut,71,68017,76,%null%,68017,104.38566828881014,104.4,104.38566828881014,104.38566828881014,104.4
36,%null%,%null%,True,True,South Dakota,South Dakota,22,20807,27,%null%,20807,105.73364733022541,105.7,105.73364733022541,105.73364733022541,105.7
37,%null%,%null%,True,True,Alabama,Alabama,93,86070,112,%null%,86070,108.05158591843849,108.1,108.05158591843849,108.05158591843849,108.1
38,%null%,%null%,True,True,Mississippi,Mississippi,41,37834,47,%null%,37834,108.36813448221177,108.4,108.36813448221177,108.36813448221177,108.4
39,%null%,%null%,True,True,Idaho,Idaho,45,41056,49,%null%,41056,109.60639127045985,109.6,109.60639127045985,109.60639127045985,109.6
40,%null%,%null%,True,True,Colorado,Colorado,159,144152,197,%null%,144152,110.30023863699428,110.3,110.30023863699428,110.30023863699428,110.3
41,%null%,%null%,True,True,Louisiana,Louisiana,84,74216,91,%null%,74216,113.18314110164924,113.2,113.18314110164924,113.18314110164924,113.2
42,%null%,%null%,True,True,West Virginia,West Virginia,39,33519,47,%null%,33519,116.3519198066768,116.4,116.3519198066768,116.3519198066768,116.4
43,%null%,%null%,True,True,Florida,Florida,458,390375,524,%null%,390375,117.32308677553634,117.3,117.32308677553634,117.32308677553634,117.3
44,%null%,%null%,True,True,Delaware,Delaware,30,25193,37,%null%,25193,119.08069701901321,119.1,119.08069701901321,119.08069701901321,119.1
45,%null%,%null%,True,True,Indiana,Indiana,170,139946,199,%null%,139946,121.47542623583381,121.5,121.47542623583381,121.47542623583381,121.5
46,%null%,%null%,True,True,Arizona,Arizona,201,163394,234,%null%,163394,123.01553300610793,123.0,123.01553300610793,123.01553300610793,123.0
47,%null%,%null%,True,True,Texas,Texas,635,473467,736,%null%,473467,134.11705567653078,134.1,134.11705567653078,134.11705567653078,134.1
48,%null%,%null%,True,True,Maine,Maine,37,24338,43,%null%,24338,152.02563891856354,152.0,152.02563891856354,152.02563891856354,152.0
49,%null%,%null%,True,True,New Mexico,New Mexico,57,33832,64,%null%,33832,168.4795459919603,168.5,168.4795459919603,168.4795459919603,168.5
50,%null%,%null%,True,True,Wyoming,Wyoming,21,11050,24,%null%,11050,190.0452488687783,190.0,190.0452488687783,190.0452488687783,190.0
