,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,83,942292,127,%null%,942292,8.808309950631015,8.81,8.808309950631015,8.808309950631015,8.8
1,%null%,%null%,True,True,Louisiana,Louisiana,9,85860,15,%null%,85860,10.482180293501047,10.48,10.482180293501047,10.482180293501047,10.5
2,%null%,%null%,True,True,Massachusetts,Massachusetts,57,520119,83,%null%,520119,10.95903052955189,10.96,10.95903052955189,10.95903052955189,11.0
3,%null%,%null%,True,True,California,California,690,6136428,1008,%null%,6136428,11.244326503953115,11.24,11.244326503953115,11.244326503953115,11.2
4,%null%,%null%,True,True,North Carolina,North Carolina,42,353832,55,%null%,353832,11.870040018992064,11.87,11.870040018992064,11.870040018992064,11.9
5,%null%,%null%,True,True,Connecticut,Connecticut,23,179054,37,%null%,179054,12.845286896690384,12.85,12.845286896690384,12.845286896690384,12.8
6,%null%,%null%,True,True,New York,New York,233,1812286,317,%null%,1812286,12.856690389927419,12.86,12.856690389927419,12.856690389927419,12.9
7,%null%,%null%,True,True,Nebraska,Nebraska,7,54128,9,%null%,54128,12.932308601832693,12.93,12.932308601832693,12.932308601832693,12.9
8,%null%,%null%,True,True,Virginia,Virginia,83,614516,114,%null%,614516,13.506564515814071,13.51,13.506564515814071,13.506564515814071,13.5
9,%null%,%null%,True,True,Missouri,Missouri,20,144420,25,%null%,144420,13.848497438027975,13.85,13.848497438027975,13.848497438027975,13.8
10,%null%,%null%,True,True,Illinois,Illinois,105,756590,144,%null%,756590,13.878058129237765,13.88,13.878058129237765,13.878058129237765,13.9
11,%null%,%null%,True,True,Pennsylvania,Pennsylvania,70,503783,107,%null%,503783,13.894871402965165,13.89,13.894871402965165,13.894871402965165,13.9
12,%null%,%null%,True,True,Maryland,Maryland,59,421227,76,%null%,421227,14.006699475579675,14.01,14.006699475579675,14.006699475579675,14.0
13,%null%,%null%,True,True,Georgia,Georgia,69,490433,93,%null%,490433,14.069200074220129,14.07,14.069200074220129,14.069200074220129,14.1
14,%null%,%null%,True,True,Texas,Texas,225,1584396,306,%null%,1584396,14.20099520574402,14.20,14.20099520574402,14.20099520574402,14.2
