,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,10,160134,10,%null%,160134,6.244770005120712,6.24,6.244770005120712,6.244770005120712,6.2
1,%null%,%null%,True,True,Mississippi,Mississippi,7,102936,10,%null%,102936,6.800341960052848,6.80,6.800341960052848,6.800341960052848,6.8
2,%null%,%null%,True,True,Rhode Island,Rhode Island,16,187776,21,%null%,187776,8.520790729379687,8.52,8.520790729379687,8.520790729379687,8.5
3,%null%,%null%,True,True,New Jersey,New Jersey,174,1991638,218,%null%,1991638,8.73652742114782,8.74,8.73652742114782,8.73652742114782,8.7
4,%null%,%null%,True,True,California,California,1386,15754605,1781,%null%,15754605,8.797427799681428,8.80,8.797427799681428,8.797427799681428,8.8
5,%null%,%null%,True,True,New York,New York,344,3868268,443,%null%,3868268,8.892868849831501,8.89,8.892868849831501,8.892868849831501,8.9
6,%null%,%null%,True,True,New Mexico,New Mexico,96,1059242,119,%null%,1059242,9.063084734177837,9.06,9.063084734177837,9.063084734177837,9.1
7,%null%,%null%,True,True,Maryland,Maryland,64,684437,87,%null%,684437,9.350751055246867,9.35,9.350751055246867,9.350751055246867,9.4
8,%null%,%null%,True,True,Connecticut,Connecticut,60,637112,81,%null%,637112,9.417496452743002,9.42,9.417496452743002,9.417496452743002,9.4
9,%null%,%null%,True,True,Idaho,Idaho,24,251919,29,%null%,251919,9.52687173258071,9.53,9.52687173258071,9.52687173258071,9.5
10,%null%,%null%,True,True,North Carolina,North Carolina,107,1078224,135,%null%,1078224,9.923726424193859,9.92,9.923726424193859,9.923726424193859,9.9
11,%null%,%null%,True,True,Florida,Florida,584,5830908,740,%null%,5830908,10.015592768742021,10.02,10.015592768742021,10.015592768742021,10.0
