,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,South Dakota,South Dakota,7,32,%,20987,21.875,21.88,21.875,21.875,21.88
1,%,%,True,True,New Hampshire,New Hampshire,8,30,%,21519,26.666666666666668,26.67,26.666666666666668,26.666666666666668,26.67
2,%,%,True,True,District of Columbia,District of Columbia,83,306,%,295889,27.124183006535947,27.12,27.124183006535947,27.124183006535947,27.12
3,%,%,True,True,Virginia,Virginia,477,1688,%,1657724,28.258293838862556,28.26,28.258293838862556,28.258293838862556,28.26
4,%,%,True,True,North Carolina,North Carolina,520,1836,%,2248971,28.322440087145967,28.32,28.322440087145967,28.322440087145967,28.32
5,%,%,True,True,Alaska,Alaska,27,95,%,23681,28.421052631578945,28.42,28.421052631578945,28.421052631578945,28.42
6,%,%,True,True,Pennsylvania,Pennsylvania,399,1389,%,1416684,28.725701943844495,28.73,28.725701943844495,28.725701943844495,28.73
7,%,%,True,True,Maryland,Maryland,556,1922,%,1862521,28.92819979188345,28.93,28.92819979188345,28.92819979188345,28.93
8,%,%,True,True,Maine,Maine,9,31,%,23559,29.03225806451613,29.03,29.03225806451613,29.03225806451613,29.03
9,%,%,True,True,California,California,763,2579,%,2200126,29.58511050794882,29.59,29.58511050794882,29.58511050794882,29.59
10,%,%,True,True,Idaho,Idaho,9,30,%,14597,30,30.00,30,30,30.00
11,%,%,True,True,Delaware,Delaware,74,246,%,223935,30.081300813008134,30.08,30.081300813008134,30.081300813008134,30.08
12,%,%,True,True,Oregon,Oregon,31,103,%,84565,30.097087378640776,30.10,30.097087378640776,30.097087378640776,30.10
13,%,%,True,True,Connecticut,Connecticut,112,372,%,382977,30.107526881720432,30.11,30.107526881720432,30.107526881720432,30.11
14,%,%,True,True,New York,New York,849,2793,%,2857575,30.397422126745433,30.40,30.397422126745433,30.397422126745433,30.40
15,%,%,True,True,Texas,Texas,1118,3661,%,3630643,30.538104343075663,30.54,30.538104343075663,30.538104343075663,30.54
16,%,%,True,True,Georgia,Georgia,996,3261,%,3451256,30.542778288868444,30.54,30.542778288868444,30.542778288868444,30.54
17,%,%,True,True,Kansas,Kansas,52,170,%,168790,30.58823529411765,30.59,30.58823529411765,30.58823529411765,30.59
18,%,%,True,True,Massachusetts,Massachusetts,170,554,%,522609,30.685920577617328,30.69,30.685920577617328,30.685920577617328,30.69
19,%,%,True,True,Florida,Florida,883,2873,%,3386309,30.73442394709363,30.73,30.73442394709363,30.73442394709363,30.73
20,%,%,True,True,Rhode Island,Rhode Island,20,65,%,68125,30.76923076923077,30.77,30.76923076923077,30.76923076923077,30.77
21,%,%,True,True,Michigan,Michigan,374,1199,%,1383769,31.19266055045872,31.19,31.19266055045872,31.19266055045872,31.19
22,%,%,True,True,Alabama,Alabama,336,1076,%,1336172,31.226765799256505,31.23,31.226765799256505,31.226765799256505,31.23
23,%,%,True,True,Tennessee,Tennessee,324,1036,%,1158262,31.27413127413127,31.27,31.27413127413127,31.27413127413127,31.27
24,%,%,True,True,Missouri,Missouri,210,670,%,711459,31.343283582089555,31.34,31.343283582089555,31.343283582089555,31.34
25,%,%,True,True,New Jersey,New Jersey,377,1200,%,1205848,31.416666666666664,31.42,31.416666666666664,31.416666666666664,31.42
26,%,%,True,True,Montana,Montana,6,19,%,6138,31.57894736842105,31.58,31.57894736842105,31.57894736842105,31.58
27,%,%,True,True,Illinois,Illinois,587,1844,%,1791229,31.83297180043384,31.83,31.83297180043384,31.83297180043384,31.83
28,%,%,True,True,Arkansas,Arkansas,118,367,%,466227,32.15258855585831,32.15,32.15258855585831,32.15258855585831,32.15
29,%,%,True,True,Louisiana,Louisiana,315,961,%,1499002,32.778355879292405,32.78,32.778355879292405,32.778355879292405,32.78
30,%,%,True,True,South Carolina,South Carolina,334,1017,%,1352562,32.84169124877089,32.84,32.84169124877089,32.84169124877089,32.84
31,%,%,True,True,West Virginia,West Virginia,23,70,%,64063,32.857142857142854,32.86,32.857142857142854,32.857142857142854,32.86
32,%,%,True,True,Nebraska,Nebraska,44,133,%,97729,33.08270676691729,33.08,33.08270676691729,33.08270676691729,33.08
33,%,%,True,True,Ohio,Ohio,445,1326,%,1510741,33.55957767722473,33.56,33.55957767722473,33.55957767722473,33.56
34,%,%,True,True,Mississippi,Mississippi,227,669,%,1107951,33.931240657698055,33.93,33.931240657698055,33.931240657698055,33.93
35,%,%,True,True,Arizona,Arizona,184,542,%,339424,33.94833948339483,33.95,33.94833948339483,33.94833948339483,33.95
36,%,%,True,True,Indiana,Indiana,234,689,%,667291,33.9622641509434,33.96,33.9622641509434,33.9622641509434,33.96
37,%,%,True,True,Iowa,Iowa,46,135,%,131303,34.074074074074076,34.07,34.074074074074076,34.074074074074076,34.07
38,%,%,True,True,Kentucky,Kentucky,123,356,%,377275,34.55056179775281,34.55,34.55056179775281,34.55056179775281,34.55
39,%,%,True,True,Colorado,Colorado,106,305,%,237929,34.75409836065574,34.75,34.75409836065574,34.75409836065574,34.75
40,%,%,True,True,Utah,Utah,24,68,%,39687,35.294117647058826,35.29,35.294117647058826,35.294117647058826,35.29
41,%,%,True,True,Minnesota,Minnesota,171,481,%,409602,35.550935550935556,35.55,35.550935550935556,35.550935550935556,35.55
42,%,%,True,True,New Mexico,New Mexico,16,45,%,41152,35.55555555555556,35.56,35.55555555555556,35.55555555555556,35.56
43,%,%,True,True,Oklahoma,Oklahoma,112,313,%,296154,35.78274760383386,35.78,35.78274760383386,35.78274760383386,35.78
44,%,%,True,True,Wisconsin,Wisconsin,125,345,%,378263,36.231884057971016,36.23,36.231884057971016,36.231884057971016,36.23
