,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,15,64,%,16480,23.4375,23.44,23.4375,23.4375,23.44
1,%,%,True,True,New Mexico,New Mexico,42,134,%,33832,31.343283582089555,31.34,31.343283582089555,31.343283582089555,31.34
2,%,%,True,True,South Dakota,South Dakota,16,49,%,20807,32.6530612244898,32.65,32.6530612244898,32.6530612244898,32.65
3,%,%,True,True,Mississippi,Mississippi,44,134,%,37834,32.83582089552239,32.84,32.83582089552239,32.83582089552239,32.84
4,%,%,True,True,Hawaii,Hawaii,95,287,%,291001,33.10104529616725,33.10,33.10104529616725,33.10104529616725,33.10
5,%,%,True,True,Massachusetts,Massachusetts,156,460,%,137083,33.91304347826087,33.91,33.91304347826087,33.91304347826087,33.91
6,%,%,True,True,Connecticut,Connecticut,105,309,%,68017,33.980582524271846,33.98,33.980582524271846,33.980582524271846,33.98
7,%,%,True,True,Illinois,Illinois,274,793,%,224432,34.552332912988646,34.55,34.552332912988646,34.552332912988646,34.55
8,%,%,True,True,Maine,Maine,22,63,%,24338,34.92063492063492,34.92,34.92063492063492,34.92063492063492,34.92
9,%,%,True,True,North Dakota,North Dakota,14,40,%,16837,35,35.00,35,35,35.00
10,%,%,True,True,California,California,1384,3919,%,1170491,35.315131411074255,35.32,35.315131411074255,35.315131411074255,35.32
11,%,%,True,True,Virginia,Virginia,278,776,%,250775,35.824742268041234,35.82,35.824742268041234,35.824742268041234,35.82
12,%,%,True,True,Montana,Montana,23,64,%,28810,35.9375,35.94,35.9375,35.9375,35.94
13,%,%,True,True,Washington,Washington,276,761,%,342530,36.26806833114323,36.27,36.26806833114323,36.26806833114323,36.27
14,%,%,True,True,Missouri,Missouri,136,372,%,143689,36.55913978494624,36.56,36.55913978494624,36.55913978494624,36.56
15,%,%,True,True,North Carolina,North Carolina,273,738,%,225732,36.99186991869919,36.99,36.99186991869919,36.99186991869919,36.99
16,%,%,True,True,New Jersey,New Jersey,221,594,%,152237,37.20538720538721,37.21,37.20538720538721,37.20538720538721,37.21
17,%,%,True,True,Minnesota,Minnesota,148,397,%,139747,37.27959697732997,37.28,37.27959697732997,37.27959697732997,37.28
18,%,%,True,True,Arizona,Arizona,244,649,%,163394,37.59630200308167,37.60,37.59630200308167,37.59630200308167,37.60
19,%,%,True,True,West Virginia,West Virginia,31,82,%,33519,37.80487804878049,37.80,37.80487804878049,37.80487804878049,37.80
20,%,%,True,True,Iowa,Iowa,75,198,%,59427,37.878787878787875,37.88,37.878787878787875,37.878787878787875,37.88
21,%,%,True,True,Delaware,Delaware,33,87,%,25193,37.93103448275862,37.93,37.93103448275862,37.93103448275862,37.93
22,%,%,True,True,Michigan,Michigan,229,595,%,243379,38.4873949579832,38.49,38.4873949579832,38.4873949579832,38.49
23,%,%,True,True,Texas,Texas,822,2135,%,473467,38.50117096018735,38.50,38.50117096018735,38.50117096018735,38.50
24,%,%,True,True,New York,New York,481,1243,%,378698,38.696701528559935,38.70,38.696701528559935,38.696701528559935,38.70
25,%,%,True,True,Tennessee,Tennessee,158,406,%,134263,38.91625615763547,38.92,38.91625615763547,38.91625615763547,38.92
26,%,%,True,True,Nebraska,Nebraska,48,123,%,40407,39.02439024390244,39.02,39.02439024390244,39.02439024390244,39.02
27,%,%,True,True,Georgia,Georgia,319,811,%,217873,39.33415536374846,39.33,39.33415536374846,39.33415536374846,39.33
28,%,%,True,True,Florida,Florida,604,1528,%,390375,39.52879581151832,39.53,39.52879581151832,39.52879581151832,39.53
29,%,%,True,True,Maryland,Maryland,194,488,%,161497,39.75409836065574,39.75,39.75409836065574,39.75409836065574,39.75
30,%,%,True,True,Pennsylvania,Pennsylvania,308,773,%,238808,39.84476067270375,39.84,39.84476067270375,39.84476067270375,39.84
31,%,%,True,True,Oregon,Oregon,159,393,%,148706,40.458015267175576,40.46,40.458015267175576,40.458015267175576,40.46
32,%,%,True,True,Louisiana,Louisiana,88,214,%,74216,41.1214953271028,41.12,41.1214953271028,41.1214953271028,41.12
33,%,%,True,True,Wisconsin,Wisconsin,144,346,%,109888,41.61849710982659,41.62,41.61849710982659,41.61849710982659,41.62
34,%,%,True,True,Kansas,Kansas,107,256,%,81605,41.796875,41.80,41.796875,41.796875,41.80
35,%,%,True,True,Nevada,Nevada,179,428,%,118795,41.822429906542055,41.82,41.822429906542055,41.822429906542055,41.82
36,%,%,True,True,Utah,Utah,107,254,%,76033,42.125984251968504,42.13,42.125984251968504,42.125984251968504,42.13
37,%,%,True,True,Indiana,Indiana,204,484,%,139946,42.14876033057851,42.15,42.14876033057851,42.14876033057851,42.15
38,%,%,True,True,New Hampshire,New Hampshire,26,61,%,22716,42.62295081967213,42.62,42.62295081967213,42.62295081967213,42.62
39,%,%,True,True,Ohio,Ohio,329,771,%,274463,42.67185473411154,42.67,42.67185473411154,42.67185473411154,42.67
40,%,%,True,True,Colorado,Colorado,269,626,%,144152,42.97124600638978,42.97,42.97124600638978,42.97124600638978,42.97
41,%,%,True,True,South Carolina,South Carolina,151,339,%,98263,44.54277286135693,44.54,44.54277286135693,44.54277286135693,44.54
42,%,%,True,True,Oklahoma,Oklahoma,168,375,%,235733,44.800000000000004,44.80,44.800000000000004,44.800000000000004,44.80
43,%,%,True,True,Arkansas,Arkansas,89,196,%,63545,45.40816326530612,45.41,45.40816326530612,45.40816326530612,45.41
44,%,%,True,True,Alaska,Alaska,42,92,%,52262,45.65217391304348,45.65,45.65217391304348,45.65217391304348,45.65
45,%,%,True,True,Kentucky,Kentucky,126,273,%,90573,46.15384615384615,46.15,46.15384615384615,46.15384615384615,46.15
46,%,%,True,True,Alabama,Alabama,121,262,%,86070,46.18320610687023,46.18,46.18320610687023,46.18320610687023,46.18
47,%,%,True,True,Rhode Island,Rhode Island,31,61,%,24311,50.81967213114754,50.82,50.81967213114754,50.81967213114754,50.82
48,%,%,True,True,Idaho,Idaho,72,141,%,41056,51.06382978723404,51.06,51.06382978723404,51.06382978723404,51.06
49,%,%,True,True,Vermont,Vermont,17,33,%,12316,51.515151515151516,51.52,51.515151515151516,51.515151515151516,51.52
50,%,%,True,True,Wyoming,Wyoming,19,33,%,11050,57.57575757575758,57.58,57.57575757575758,57.57575757575758,57.58
