,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Vermont,Vermont,13,69,%,12952,18.84057971014493,18.84,18.84057971014493,18.84057971014493,18.84
1,%,%,True,True,Nebraska,Nebraska,33,134,%,54128,24.62686567164179,24.63,24.62686567164179,24.62686567164179,24.63
2,%,%,True,True,Ohio,Ohio,139,536,%,313413,25.932835820895523,25.93,25.932835820895523,25.932835820895523,25.93
3,%,%,True,True,Iowa,Iowa,59,227,%,91780,25.991189427312776,25.99,25.991189427312776,25.991189427312776,25.99
4,%,%,True,True,New Jersey,New Jersey,348,1314,%,942292,26.48401826484018,26.48,26.48401826484018,26.48401826484018,26.48
5,%,%,True,True,Virginia,Virginia,288,1085,%,614516,26.54377880184332,26.54,26.54377880184332,26.54377880184332,26.54
6,%,%,True,True,California,California,2532,9421,%,6136428,26.876127799596645,26.88,26.876127799596645,26.876127799596645,26.88
7,%,%,True,True,Illinois,Illinois,326,1209,%,756590,26.96443341604632,26.96,26.96443341604632,26.96443341604632,26.96
8,%,%,True,True,Tennessee,Tennessee,72,265,%,139839,27.169811320754718,27.17,27.169811320754718,27.169811320754718,27.17
9,%,%,True,True,Connecticut,Connecticut,100,368,%,179054,27.173913043478258,27.17,27.173913043478258,27.173913043478258,27.17
10,%,%,True,True,Alaska,Alaska,134,493,%,58213,27.180527383367142,27.18,27.180527383367142,27.180527383367142,27.18
11,%,%,True,True,Hawaii,Hawaii,373,1367,%,651433,27.286027798098022,27.29,27.286027798098022,27.286027798098022,27.29
12,%,%,True,True,Wisconsin,Wisconsin,119,436,%,185474,27.293577981651374,27.29,27.293577981651374,27.293577981651374,27.29
13,%,%,True,True,Massachusetts,Massachusetts,225,823,%,520119,27.33900364520049,27.34,27.33900364520049,27.33900364520049,27.34
14,%,%,True,True,Missouri,Missouri,77,281,%,144420,27.402135231316727,27.40,27.402135231316727,27.402135231316727,27.40
15,%,%,True,True,New Hampshire,New Hampshire,22,80,%,42740,27.500000000000004,27.50,27.500000000000004,27.500000000000004,27.50
16,%,%,True,True,Delaware,Delaware,49,178,%,41957,27.52808988764045,27.53,27.52808988764045,27.52808988764045,27.53
17,%,%,True,True,Colorado,Colorado,175,635,%,206559,27.559055118110237,27.56,27.559055118110237,27.559055118110237,27.56
