,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,13,50,%,16480,26,26.00,26,26,26.00
1,%,%,True,True,Delaware,Delaware,23,75,%,25193,30.666666666666664,30.67,30.666666666666664,30.666666666666664,30.67
2,%,%,True,True,Utah,Utah,58,184,%,76033,31.521739130434785,31.52,31.521739130434785,31.521739130434785,31.52
3,%,%,True,True,Connecticut,Connecticut,63,194,%,68017,32.47422680412371,32.47,32.47422680412371,32.47422680412371,32.47
4,%,%,True,True,Nebraska,Nebraska,39,120,%,40407,32.5,32.50,32.5,32.5,32.50
5,%,%,True,True,Montana,Montana,13,39,%,28810,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
6,%,%,True,True,Louisiana,Louisiana,41,120,%,74216,34.166666666666664,34.17,34.166666666666664,34.166666666666664,34.17
7,%,%,True,True,California,California,942,2681,%,1170491,35.136143230138,35.14,35.136143230138,35.136143230138,35.14
8,%,%,True,True,Illinois,Illinois,180,508,%,224432,35.43307086614173,35.43,35.43307086614173,35.43307086614173,35.43
9,%,%,True,True,Nevada,Nevada,83,232,%,118795,35.775862068965516,35.78,35.775862068965516,35.775862068965516,35.78
10,%,%,True,True,North Dakota,North Dakota,9,25,%,16837,36,36.00,36,36,36.00
11,%,%,True,True,Pennsylvania,Pennsylvania,164,452,%,238808,36.283185840707965,36.28,36.283185840707965,36.283185840707965,36.28
12,%,%,True,True,Washington,Washington,207,569,%,342530,36.37961335676626,36.38,36.37961335676626,36.37961335676626,36.38
13,%,%,True,True,Minnesota,Minnesota,106,291,%,139747,36.42611683848797,36.43,36.42611683848797,36.42611683848797,36.43
14,%,%,True,True,New Jersey,New Jersey,145,395,%,152237,36.708860759493675,36.71,36.708860759493675,36.708860759493675,36.71
15,%,%,True,True,Maryland,Maryland,113,307,%,161497,36.807817589576544,36.81,36.807817589576544,36.807817589576544,36.81
16,%,%,True,True,New Hampshire,New Hampshire,17,46,%,22716,36.95652173913043,36.96,36.95652173913043,36.95652173913043,36.96
17,%,%,True,True,Georgia,Georgia,190,504,%,217873,37.698412698412696,37.70,37.698412698412696,37.698412698412696,37.70
18,%,%,True,True,Indiana,Indiana,106,281,%,139946,37.72241992882562,37.72,37.72241992882562,37.72241992882562,37.72
19,%,%,True,True,Alabama,Alabama,65,172,%,86070,37.7906976744186,37.79,37.7906976744186,37.7906976744186,37.79
20,%,%,True,True,Michigan,Michigan,153,404,%,243379,37.87128712871287,37.87,37.87128712871287,37.87128712871287,37.87
