,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Vermont,Vermont,5,26,%,14384,19.230769230769234,19.23,19.230769230769234,19.230769230769234,19.23
1,%,%,True,True,North Dakota,North Dakota,8,32,%,34335,25,25.00,25,25,25.00
2,%,%,True,True,Maine,Maine,7,27,%,27037,25.925925925925924,25.93,25.925925925925924,25.925925925925924,25.93
3,%,%,True,True,Minnesota,Minnesota,85,322,%,333474,26.39751552795031,26.40,26.39751552795031,26.39751552795031,26.40
4,%,%,True,True,Mississippi,Mississippi,21,75,%,102936,28.000000000000004,28.00,28.000000000000004,28.000000000000004,28.00
5,%,%,True,True,Delaware,Delaware,34,114,%,101213,29.82456140350877,29.82,29.82456140350877,29.82456140350877,29.82
6,%,%,True,True,Hawaii,Hawaii,29,96,%,160134,30.208333333333332,30.21,30.208333333333332,30.208333333333332,30.21
7,%,%,True,True,District of Columbia,District of Columbia,26,86,%,76919,30.23255813953488,30.23,30.23255813953488,30.23255813953488,30.23
8,%,%,True,True,Idaho,Idaho,68,221,%,251919,30.76923076923077,30.77,30.76923076923077,30.76923076923077,30.77
9,%,%,True,True,Nebraska,Nebraska,63,203,%,235669,31.03448275862069,31.03,31.03448275862069,31.03448275862069,31.03
10,%,%,True,True,California,California,3545,11320,%,15754605,31.31625441696113,31.32,31.31625441696113,31.31625441696113,31.32
11,%,%,True,True,North Carolina,North Carolina,254,808,%,1078224,31.435643564356436,31.44,31.435643564356436,31.435643564356436,31.44
12,%,%,True,True,Utah,Utah,158,501,%,493636,31.53692614770459,31.54,31.53692614770459,31.53692614770459,31.54
13,%,%,True,True,South Carolina,South Carolina,88,277,%,330096,31.768953068592058,31.77,31.768953068592058,31.768953068592058,31.77
14,%,%,True,True,New York,New York,795,2485,%,3868268,31.991951710261567,31.99,31.991951710261567,31.991951710261567,31.99
15,%,%,True,True,Florida,Florida,1240,3834,%,5830908,32.34220135628586,32.34,32.34220135628586,32.34220135628586,32.34
16,%,%,True,True,Illinois,Illinois,580,1758,%,2282133,32.992036405005685,32.99,32.992036405005685,32.992036405005685,32.99
17,%,%,True,True,Indiana,Indiana,163,494,%,522944,32.99595141700405,33.00,32.99595141700405,32.99595141700405,33.00
18,%,%,True,True,Iowa,Iowa,71,212,%,215119,33.490566037735846,33.49,33.490566037735846,33.490566037735846,33.49
19,%,%,True,True,Texas,Texas,2880,8585,%,11857401,33.54688410017472,33.55,33.54688410017472,33.54688410017472,33.55
20,%,%,True,True,Michigan,Michigan,155,462,%,561587,33.549783549783555,33.55,33.549783549783555,33.549783549783555,33.55
21,%,%,True,True,Colorado,Colorado,371,1099,%,1293214,33.75796178343949,33.76,33.75796178343949,33.75796178343949,33.76
22,%,%,True,True,Kentucky,Kentucky,60,177,%,187984,33.89830508474576,33.90,33.89830508474576,33.89830508474576,33.90
23,%,%,True,True,Oklahoma,Oklahoma,105,308,%,467249,34.090909090909086,34.09,34.090909090909086,34.090909090909086,34.09
24,%,%,True,True,Virginia,Virginia,236,689,%,882402,34.25253991291727,34.25,34.25253991291727,34.25253991291727,34.25
25,%,%,True,True,Nevada,Nevada,214,622,%,940757,34.40514469453376,34.41,34.40514469453376,34.40514469453376,34.41
26,%,%,True,True,New Jersey,New Jersey,491,1424,%,1991638,34.48033707865169,34.48,34.48033707865169,34.48033707865169,34.48
27,%,%,True,True,Massachusetts,Massachusetts,242,697,%,897349,34.720229555236735,34.72,34.720229555236735,34.720229555236735,34.72
28,%,%,True,True,Maryland,Maryland,185,532,%,684437,34.774436090225564,34.77,34.774436090225564,34.774436090225564,34.77
29,%,%,True,True,Alaska,Alaska,21,60,%,54732,35,35.00,35,35,35.00
30,%,%,True,True,Oregon,Oregon,159,452,%,596517,35.176991150442475,35.18,35.176991150442475,35.176991150442475,35.18
31,%,%,True,True,Georgia,Georgia,319,904,%,1104836,35.28761061946903,35.29,35.28761061946903,35.28761061946903,35.29
32,%,%,True,True,West Virginia,West Virginia,12,34,%,33684,35.294117647058826,35.29,35.294117647058826,35.294117647058826,35.29
33,%,%,True,True,South Dakota,South Dakota,12,34,%,41288,35.294117647058826,35.29,35.294117647058826,35.294117647058826,35.29
34,%,%,True,True,Arizona,Arizona,646,1827,%,2351122,35.35851122058018,35.36,35.35851122058018,35.35851122058018,35.36
35,%,%,True,True,Pennsylvania,Pennsylvania,274,768,%,1084634,35.67708333333333,35.68,35.67708333333333,35.67708333333333,35.68
36,%,%,True,True,New Mexico,New Mexico,233,653,%,1059242,35.68147013782542,35.68,35.68147013782542,35.68147013782542,35.68
37,%,%,True,True,Tennessee,Tennessee,110,301,%,425839,36.544850498338874,36.54,36.544850498338874,36.544850498338874,36.54
38,%,%,True,True,Connecticut,Connecticut,180,491,%,637112,36.65987780040733,36.66,36.65987780040733,36.65987780040733,36.66
39,%,%,True,True,Alabama,Alabama,78,212,%,241168,36.79245283018868,36.79,36.79245283018868,36.79245283018868,36.79
40,%,%,True,True,Arkansas,Arkansas,75,203,%,251277,36.94581280788177,36.95,36.94581280788177,36.94581280788177,36.95
41,%,%,True,True,Missouri,Missouri,91,244,%,287125,37.295081967213115,37.30,37.295081967213115,37.295081967213115,37.30
42,%,%,True,True,Wyoming,Wyoming,15,40,%,61087,37.5,37.50,37.5,37.5,37.50
43,%,%,True,True,Kansas,Kansas,101,269,%,374093,37.54646840148699,37.55,37.54646840148699,37.54646840148699,37.55
44,%,%,True,True,Washington,Washington,270,716,%,1059156,37.709497206703915,37.71,37.709497206703915,37.709497206703915,37.71
45,%,%,True,True,Wisconsin,Wisconsin,158,418,%,442517,37.79904306220095,37.80,37.79904306220095,37.79904306220095,37.80
46,%,%,True,True,Ohio,Ohio,165,434,%,508643,38.0184331797235,38.02,38.0184331797235,38.0184331797235,38.02
47,%,%,True,True,Rhode Island,Rhode Island,48,124,%,187776,38.70967741935484,38.71,38.70967741935484,38.70967741935484,38.71
48,%,%,True,True,Louisiana,Louisiana,63,162,%,258338,38.88888888888889,38.89,38.88888888888889,38.88888888888889,38.89
49,%,%,True,True,New Hampshire,New Hampshire,21,52,%,60873,40.38461538461539,40.38,40.38461538461539,40.38461538461539,40.38
50,%,%,True,True,Montana,Montana,14,34,%,48014,41.17647058823529,41.18,41.17647058823529,41.17647058823529,41.18
