,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Alaska,Alaska,16,66,%,23681,24.242424242424242,24.24,24.242424242424242,24.242424242424242,24.24
1,%,%,True,True,Delaware,Delaware,85,341,%,223935,24.926686217008797,24.93,24.926686217008797,24.926686217008797,24.93
2,%,%,True,True,Montana,Montana,7,27,%,6138,25.925925925925924,25.93,25.925925925925924,25.925925925925924,25.93
3,%,%,True,True,District of Columbia,District of Columbia,98,378,%,295889,25.925925925925924,25.93,25.925925925925924,25.925925925925924,25.93
4,%,%,True,True,New Hampshire,New Hampshire,11,41,%,21519,26.82926829268293,26.83,26.82926829268293,26.82926829268293,26.83
5,%,%,True,True,North Carolina,North Carolina,784,2832,%,2248971,27.683615819209038,27.68,27.683615819209038,27.683615819209038,27.68
6,%,%,True,True,Hawaii,Hawaii,24,85,%,27691,28.235294117647058,28.24,28.235294117647058,28.235294117647058,28.24
7,%,%,True,True,South Dakota,South Dakota,12,42,%,20987,28.57142857142857,28.57,28.57142857142857,28.57142857142857,28.57
8,%,%,True,True,Connecticut,Connecticut,173,588,%,382977,29.421768707482993,29.42,29.421768707482993,29.421768707482993,29.42
9,%,%,True,True,Maryland,Maryland,715,2421,%,1862521,29.533250722841803,29.53,29.533250722841803,29.533250722841803,29.53
10,%,%,True,True,New York,New York,1059,3544,%,2857575,29.881489841986458,29.88,29.881489841986458,29.881489841986458,29.88
11,%,%,True,True,Michigan,Michigan,500,1655,%,1383769,30.211480362537763,30.21,30.211480362537763,30.211480362537763,30.21
12,%,%,True,True,Nebraska,Nebraska,46,152,%,97729,30.263157894736842,30.26,30.263157894736842,30.263157894736842,30.26
