,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,North Dakota,North Dakota,14,48,%,40207,29.166666666666668,29.17,29.166666666666668,29.166666666666668,29.17
1,%,%,True,True,Virginia,Virginia,25,84,%,23140,29.761904761904763,29.76,29.761904761904763,29.761904761904763,29.76
2,%,%,True,True,Georgia,Georgia,28,89,%,24975,31.46067415730337,31.46,31.46067415730337,31.46067415730337,31.46
3,%,%,True,True,Kansas,Kansas,27,85,%,23301,31.76470588235294,31.76,31.76470588235294,31.76470588235294,31.76
4,%,%,True,True,Alaska,Alaska,44,128,%,109039,34.375,34.38,34.375,34.375,34.38
5,%,%,True,True,New Mexico,New Mexico,50,144,%,186151,34.72222222222222,34.72,34.72222222222222,34.72222222222222,34.72
6,%,%,True,True,Wisconsin,Wisconsin,45,127,%,52520,35.43307086614173,35.43,35.43307086614173,35.43307086614173,35.43
7,%,%,True,True,Montana,Montana,37,104,%,66192,35.57692307692308,35.58,35.57692307692308,35.57692307692308,35.58
8,%,%,True,True,Mississippi,Mississippi,16,44,%,14992,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
9,%,%,True,True,Idaho,Idaho,31,85,%,20059,36.470588235294116,36.47,36.470588235294116,36.470588235294116,36.47
10,%,%,True,True,California,California,181,496,%,160861,36.49193548387097,36.49,36.49193548387097,36.49193548387097,36.49
11,%,%,True,True,Oklahoma,Oklahoma,166,453,%,339826,36.64459161147903,36.64,36.64459161147903,36.64459161147903,36.64
12,%,%,True,True,Hawaii,Hawaii,10,27,%,3099,37.03703703703704,37.04,37.03703703703704,37.03703703703704,37.04
13,%,%,True,True,New Jersey,New Jersey,26,70,%,14320,37.142857142857146,37.14,37.142857142857146,37.142857142857146,37.14
14,%,%,True,True,Tennessee,Tennessee,34,89,%,19841,38.20224719101123,38.20,38.20224719101123,38.20224719101123,38.20
15,%,%,True,True,Minnesota,Minnesota,59,154,%,60687,38.311688311688314,38.31,38.311688311688314,38.311688311688314,38.31
16,%,%,True,True,Rhode Island,Rhode Island,5,13,%,4633,38.46153846153847,38.46,38.46153846153847,38.46153846153847,38.46
17,%,%,True,True,Arizona,Arizona,129,335,%,279130,38.50746268656716,38.51,38.50746268656716,38.50746268656716,38.51
18,%,%,True,True,Nevada,Nevada,17,44,%,26502,38.63636363636363,38.64,38.63636363636363,38.63636363636363,38.64
19,%,%,True,True,New York,New York,77,195,%,60197,39.48717948717949,39.49,39.48717948717949,39.48717948717949,39.49
20,%,%,True,True,Utah,Utah,33,82,%,31014,40.243902439024396,40.24,40.243902439024396,40.243902439024396,40.24
21,%,%,True,True,Florida,Florida,75,184,%,55453,40.76086956521739,40.76,40.76086956521739,40.76086956521739,40.76
22,%,%,True,True,Iowa,Iowa,35,84,%,9836,41.66666666666667,41.67,41.66666666666667,41.66666666666667,41.67
23,%,%,True,True,Connecticut,Connecticut,15,36,%,8111,41.66666666666667,41.67,41.66666666666667,41.66666666666667,41.67
24,%,%,True,True,Maryland,Maryland,16,38,%,14865,42.10526315789473,42.11,42.10526315789473,42.10526315789473,42.11
25,%,%,True,True,Texas,Texas,115,272,%,96976,42.279411764705884,42.28,42.279411764705884,42.279411764705884,42.28
26,%,%,True,True,North Carolina,North Carolina,66,156,%,115825,42.30769230769231,42.31,42.30769230769231,42.30769230769231,42.31
27,%,%,True,True,Massachusetts,Massachusetts,22,51,%,12835,43.13725490196079,43.14,43.13725490196079,43.13725490196079,43.14
28,%,%,True,True,Ohio,Ohio,73,169,%,22944,43.19526627218935,43.20,43.19526627218935,43.19526627218935,43.20
