,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Arizona,Arizona,184,673,%,279130,27.340267459138186,27.34,27.340267459138186,27.340267459138186,27.34
1,%,%,True,True,Maryland,Maryland,19,56,%,14865,33.92857142857143,33.93,33.92857142857143,33.92857142857143,33.93
2,%,%,True,True,Alaska,Alaska,62,181,%,109039,34.25414364640884,34.25,34.25414364640884,34.25414364640884,34.25
3,%,%,True,True,Oregon,Oregon,49,142,%,46873,34.50704225352113,34.51,34.50704225352113,34.50704225352113,34.51
4,%,%,True,True,Maine,Maine,19,53,%,8892,35.84905660377358,35.85,35.84905660377358,35.84905660377358,35.85
5,%,%,True,True,New Mexico,New Mexico,73,202,%,186151,36.13861386138614,36.14,36.13861386138614,36.13861386138614,36.14
6,%,%,True,True,Massachusetts,Massachusetts,24,66,%,12835,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
7,%,%,True,True,North Carolina,North Carolina,63,172,%,115825,36.627906976744185,36.63,36.627906976744185,36.627906976744185,36.63
8,%,%,True,True,Oklahoma,Oklahoma,251,683,%,339826,36.749633967789165,36.75,36.749633967789165,36.749633967789165,36.75
9,%,%,True,True,Hawaii,Hawaii,10,27,%,3099,37.03703703703704,37.04,37.03703703703704,37.03703703703704,37.04
10,%,%,True,True,South Dakota,South Dakota,48,126,%,73258,38.095238095238095,38.10,38.095238095238095,38.095238095238095,38.10
11,%,%,True,True,North Dakota,North Dakota,29,76,%,40207,38.15789473684211,38.16,38.15789473684211,38.15789473684211,38.16
12,%,%,True,True,Minnesota,Minnesota,72,188,%,60687,38.297872340425535,38.30,38.297872340425535,38.297872340425535,38.30
13,%,%,True,True,California,California,242,619,%,160861,39.09531502423263,39.10,39.09531502423263,39.09531502423263,39.10
14,%,%,True,True,South Carolina,South Carolina,26,66,%,19363,39.39393939393939,39.39,39.39393939393939,39.39393939393939,39.39
15,%,%,True,True,New Hampshire,New Hampshire,13,33,%,2960,39.39393939393939,39.39,39.39393939393939,39.39393939393939,39.39
16,%,%,True,True,Virginia,Virginia,30,76,%,23140,39.473684210526315,39.47,39.473684210526315,39.473684210526315,39.47
17,%,%,True,True,Wisconsin,Wisconsin,59,149,%,52520,39.59731543624161,39.60,39.59731543624161,39.59731543624161,39.60
18,%,%,True,True,Washington,Washington,101,255,%,95740,39.6078431372549,39.61,39.6078431372549,39.6078431372549,39.61
19,%,%,True,True,Florida,Florida,105,262,%,55453,40.0763358778626,40.08,40.0763358778626,40.0763358778626,40.08
20,%,%,True,True,Louisiana,Louisiana,29,72,%,30358,40.27777777777778,40.28,40.27777777777778,40.27777777777778,40.28
21,%,%,True,True,Nevada,Nevada,35,86,%,26502,40.69767441860465,40.70,40.69767441860465,40.69767441860465,40.70
22,%,%,True,True,Missouri,Missouri,55,135,%,27135,40.74074074074074,40.74,40.74074074074074,40.74074074074074,40.74
23,%,%,True,True,Alabama,Alabama,67,164,%,28165,40.853658536585364,40.85,40.853658536585364,40.853658536585364,40.85
24,%,%,True,True,Utah,Utah,41,99,%,31014,41.41414141414141,41.41,41.41414141414141,41.41414141414141,41.41
25,%,%,True,True,Texas,Texas,160,385,%,96976,41.55844155844156,41.56,41.55844155844156,41.55844155844156,41.56
26,%,%,True,True,New York,New York,106,255,%,60197,41.568627450980394,41.57,41.568627450980394,41.568627450980394,41.57
27,%,%,True,True,Connecticut,Connecticut,18,43,%,8111,41.86046511627907,41.86,41.86046511627907,41.86046511627907,41.86
28,%,%,True,True,Wyoming,Wyoming,16,38,%,12146,42.10526315789473,42.11,42.10526315789473,42.10526315789473,42.11
29,%,%,True,True,Indiana,Indiana,104,246,%,15815,42.27642276422765,42.28,42.27642276422765,42.27642276422765,42.28
30,%,%,True,True,Kansas,Kansas,42,99,%,23301,42.42424242424242,42.42,42.42424242424242,42.42424242424242,42.42
31,%,%,True,True,Montana,Montana,48,113,%,66192,42.47787610619469,42.48,42.47787610619469,42.47787610619469,42.48
32,%,%,True,True,Colorado,Colorado,80,184,%,37197,43.47826086956522,43.48,43.47826086956522,43.47826086956522,43.48
33,%,%,True,True,Kentucky,Kentucky,38,87,%,9313,43.67816091954023,43.68,43.67816091954023,43.67816091954023,43.68
34,%,%,True,True,Pennsylvania,Pennsylvania,61,139,%,19021,43.884892086330936,43.88,43.884892086330936,43.884892086330936,43.88
35,%,%,True,True,Michigan,Michigan,97,221,%,57651,43.89140271493213,43.89,43.89140271493213,43.89140271493213,43.89
36,%,%,True,True,Arkansas,Arkansas,45,102,%,23903,44.11764705882353,44.12,44.11764705882353,44.11764705882353,44.12
37,%,%,True,True,Nebraska,Nebraska,23,52,%,16418,44.230769230769226,44.23,44.230769230769226,44.230769230769226,44.23
38,%,%,True,True,Rhode Island,Rhode Island,8,18,%,4633,44.44444444444444,44.44,44.44444444444444,44.44444444444444,44.44
39,%,%,True,True,Iowa,Iowa,23,51,%,9836,45.09803921568628,45.10,45.09803921568628,45.09803921568628,45.10
40,%,%,True,True,Georgia,Georgia,42,93,%,24975,45.16129032258064,45.16,45.16129032258064,45.16129032258064,45.16
41,%,%,True,True,Illinois,Illinois,78,170,%,19819,45.88235294117647,45.88,45.88235294117647,45.88235294117647,45.88
42,%,%,True,True,Delaware,Delaware,13,28,%,3033,46.42857142857143,46.43,46.42857142857143,46.42857142857143,46.43
43,%,%,True,True,New Jersey,New Jersey,34,73,%,14320,46.57534246575342,46.58,46.57534246575342,46.57534246575342,46.58
44,%,%,True,True,Vermont,Vermont,7,15,%,2082,46.666666666666664,46.67,46.666666666666664,46.666666666666664,46.67
45,%,%,True,True,Ohio,Ohio,96,205,%,22944,46.82926829268293,46.83,46.82926829268293,46.82926829268293,46.83
46,%,%,True,True,Idaho,Idaho,37,76,%,20059,48.68421052631579,48.68,48.68421052631579,48.68421052631579,48.68
47,%,%,True,True,Tennessee,Tennessee,54,100,%,19841,54,54.00,54,54,54.00
48,%,%,True,True,Mississippi,Mississippi,29,52,%,14992,55.769230769230774,55.77,55.769230769230774,55.769230769230774,55.77
49,%,%,True,True,West Virginia,West Virginia,22,32,%,3860,68.75,68.75,68.75,68.75,68.75
