,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,9,56,%,29628,16.071428571428573,16.07,16.071428571428573,16.071428571428573,16.07
1,%,%,True,True,Delaware,Delaware,11,55,%,41957,20,20.00,20,20,20.00
2,%,%,True,True,Mississippi,Mississippi,16,72,%,33735,22.22222222222222,22.22,22.22222222222222,22.22222222222222,22.22
3,%,%,True,True,Massachusetts,Massachusetts,157,693,%,520119,22.655122655122657,22.66,22.655122655122657,22.655122655122657,22.66
4,%,%,True,True,Wyoming,Wyoming,8,35,%,6184,22.857142857142858,22.86,22.857142857142858,22.857142857142858,22.86
5,%,%,True,True,Connecticut,Connecticut,57,246,%,179054,23.170731707317074,23.17,23.170731707317074,23.170731707317074,23.17
6,%,%,True,True,West Virginia,West Virginia,18,76,%,15762,23.684210526315788,23.68,23.684210526315788,23.684210526315788,23.68
7,%,%,True,True,Michigan,Michigan,122,510,%,341843,23.92156862745098,23.92,23.92156862745098,23.92156862745098,23.92
8,%,%,True,True,Vermont,Vermont,6,25,%,12952,24,24.00,24,24,24.00
9,%,%,True,True,Kentucky,Kentucky,26,108,%,78406,24.074074074074073,24.07,24.074074074074073,24.074074074074073,24.07
10,%,%,True,True,Kansas,Kansas,36,149,%,94576,24.161073825503358,24.16,24.161073825503358,24.161073825503358,24.16
11,%,%,True,True,New Jersey,New Jersey,286,1175,%,942292,24.340425531914896,24.34,24.340425531914896,24.340425531914896,24.34
12,%,%,True,True,Ohio,Ohio,98,395,%,313413,24.81012658227848,24.81,24.81012658227848,24.81012658227848,24.81
13,%,%,True,True,Alabama,Alabama,113,451,%,78576,25.055432372505543,25.06,25.055432372505543,25.055432372505543,25.06
14,%,%,True,True,California,California,2242,8400,%,6136428,26.690476190476193,26.69,26.690476190476193,26.690476190476193,26.69
15,%,%,True,True,Arizona,Arizona,156,584,%,270631,26.71232876712329,26.71,26.71232876712329,26.71232876712329,26.71
