,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,314,1282,%,670050,24.492979719188767,24.49,24.492979719188767,24.492979719188767,24.49
1,%,%,True,True,Massachusetts,Massachusetts,2700,9304,%,6984723,29.019776440240758,29.02,29.019776440240758,29.019776440240758,29.02
2,%,%,True,True,New Jersey,New Jersey,3444,11815,%,9267130,29.149386373254337,29.15,29.149386373254337,29.149386373254337,29.15
3,%,%,True,True,Nebraska,Nebraska,937,3208,%,1963692,29.208229426433913,29.21,29.208229426433913,29.208229426433913,29.21
4,%,%,True,True,Minnesota,Minnesota,2680,9154,%,5707390,29.276818876993666,29.28,29.276818876993666,29.276818876993666,29.28
5,%,%,True,True,Delaware,Delaware,561,1906,%,1003384,29.433368310598112,29.43,29.433368310598112,29.433368310598112,29.43
6,%,%,True,True,Connecticut,Connecticut,1625,5514,%,3605597,29.47043888284367,29.47,29.47043888284367,29.47043888284367,29.47
7,%,%,True,True,Maryland,Maryland,2610,8756,%,6165129,29.80813156692554,29.81,29.80813156692554,29.80813156692554,29.81
8,%,%,True,True,Wisconsin,Wisconsin,2644,8870,%,5895908,29.80834272829763,29.81,29.80834272829763,29.80834272829763,29.81
9,%,%,True,True,Hawaii,Hawaii,792,2621,%,1441553,30.21747424647081,30.22,30.21747424647081,30.21747424647081,30.22
10,%,%,True,True,New York,New York,7971,25835,%,19835913,30.853493323011417,30.85,30.853493323011417,30.853493323011417,30.85
11,%,%,True,True,Illinois,Illinois,5603,18144,%,12671469,30.880731922398592,30.88,30.880731922398592,30.880731922398592,30.88
12,%,%,True,True,Iowa,Iowa,1616,5231,%,3193079,30.892754731408907,30.89,30.892754731408907,30.892754731408907,30.89
13,%,%,True,True,Virginia,Virginia,4119,13268,%,8642274,31.044618631293336,31.04,31.044618631293336,31.044618631293336,31.04
14,%,%,True,True,North Carolina,North Carolina,4633,14903,%,10551162,31.08770046299403,31.09,31.08770046299403,31.08770046299403,31.09
15,%,%,True,True,California,California,17741,56957,%,39237836,31.14805906209948,31.15,31.14805906209948,31.14805906209948,31.15
16,%,%,True,True,New Hampshire,New Hampshire,607,1931,%,1388992,31.434489901605385,31.43,31.434489901605385,31.434489901605385,31.43
