,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Idaho,Idaho,11,42,%,14597,26.190476190476193,26.19,26.190476190476193,26.190476190476193,26.19
1,%,%,True,True,Maine,Maine,16,59,%,23559,27.11864406779661,27.12,27.11864406779661,27.11864406779661,27.12
2,%,%,True,True,Utah,Utah,23,82,%,39687,28.04878048780488,28.05,28.04878048780488,28.04878048780488,28.05
3,%,%,True,True,New Hampshire,New Hampshire,8,28,%,21519,28.57142857142857,28.57,28.57142857142857,28.57142857142857,28.57
4,%,%,True,True,Oregon,Oregon,42,144,%,84565,29.166666666666668,29.17,29.166666666666668,29.166666666666668,29.17
5,%,%,True,True,North Carolina,North Carolina,673,2282,%,2248971,29.491673970201575,29.49,29.491673970201575,29.491673970201575,29.49
6,%,%,True,True,Maryland,Maryland,645,2186,%,1862521,29.505946935041173,29.51,29.505946935041173,29.505946935041173,29.51
7,%,%,True,True,District of Columbia,District of Columbia,99,328,%,295889,30.182926829268293,30.18,30.182926829268293,30.182926829268293,30.18
8,%,%,True,True,New Mexico,New Mexico,13,43,%,41152,30.23255813953488,30.23,30.23255813953488,30.23255813953488,30.23
9,%,%,True,True,Washington,Washington,142,465,%,316727,30.53763440860215,30.54,30.53763440860215,30.53763440860215,30.54
10,%,%,True,True,Ohio,Ohio,469,1535,%,1510741,30.55374592833876,30.55,30.55374592833876,30.55374592833876,30.55
11,%,%,True,True,Virginia,Virginia,600,1951,%,1657724,30.75345976422347,30.75,30.75345976422347,30.75345976422347,30.75
12,%,%,True,True,Mississippi,Mississippi,316,1018,%,1107951,31.041257367387033,31.04,31.041257367387033,31.041257367387033,31.04
13,%,%,True,True,Connecticut,Connecticut,156,502,%,382977,31.07569721115538,31.08,31.07569721115538,31.07569721115538,31.08
14,%,%,True,True,New York,New York,970,3095,%,2857575,31.340872374798064,31.34,31.340872374798064,31.340872374798064,31.34
15,%,%,True,True,Oklahoma,Oklahoma,117,368,%,296154,31.793478260869566,31.79,31.793478260869566,31.793478260869566,31.79
16,%,%,True,True,Georgia,Georgia,1184,3693,%,3451256,32.06065529379908,32.06,32.06065529379908,32.06065529379908,32.06
17,%,%,True,True,Massachusetts,Massachusetts,177,552,%,522609,32.065217391304344,32.07,32.065217391304344,32.065217391304344,32.07
18,%,%,True,True,California,California,905,2806,%,2200126,32.25231646471846,32.25,32.25231646471846,32.25231646471846,32.25
19,%,%,True,True,New Jersey,New Jersey,425,1313,%,1205848,32.368621477532365,32.37,32.368621477532365,32.368621477532365,32.37
20,%,%,True,True,Rhode Island,Rhode Island,24,73,%,68125,32.87671232876712,32.88,32.87671232876712,32.87671232876712,32.88
21,%,%,True,True,Pennsylvania,Pennsylvania,516,1563,%,1416684,33.01343570057582,33.01,33.01343570057582,33.01343570057582,33.01
22,%,%,True,True,Missouri,Missouri,265,802,%,711459,33.042394014962596,33.04,33.042394014962596,33.042394014962596,33.04
23,%,%,True,True,Alabama,Alabama,425,1277,%,1336172,33.28112764291308,33.28,33.28112764291308,33.28112764291308,33.28
24,%,%,True,True,Wyoming,Wyoming,9,27,%,6016,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
25,%,%,True,True,South Carolina,South Carolina,421,1250,%,1352562,33.68,33.68,33.68,33.68,33.68
26,%,%,True,True,Florida,Florida,1151,3416,%,3386309,33.6943793911007,33.69,33.6943793911007,33.6943793911007,33.69
27,%,%,True,True,Alaska,Alaska,30,89,%,23681,33.70786516853933,33.71,33.70786516853933,33.70786516853933,33.71
28,%,%,True,True,Tennessee,Tennessee,374,1106,%,1158262,33.815551537070526,33.82,33.815551537070526,33.815551537070526,33.82
29,%,%,True,True,Colorado,Colorado,138,407,%,237929,33.90663390663391,33.91,33.90663390663391,33.90663390663391,33.91
30,%,%,True,True,Delaware,Delaware,98,289,%,223935,33.910034602076124,33.91,33.910034602076124,33.910034602076124,33.91
