,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,102,462,%,249751,22.07792207792208,22.08,22.07792207792208,22.07792207792208,22.08
1,%,%,True,True,Rhode Island,Rhode Island,204,741,%,771405,27.530364372469634,27.53,27.530364372469634,27.530364372469634,27.53
2,%,%,True,True,Minnesota,Minnesota,1556,5522,%,4458035,28.17819630568635,28.18,28.17819630568635,28.17819630568635,28.18
3,%,%,True,True,Maryland,Maryland,917,3248,%,3020582,28.23275862068966,28.23,28.23275862068966,28.23275862068966,28.23
4,%,%,True,True,Connecticut,Connecticut,773,2737,%,2330326,28.242601388381438,28.24,28.242601388381438,28.242601388381438,28.24
5,%,%,True,True,New York,New York,3357,11835,%,10858889,28.365019011406844,28.37,28.365019011406844,28.365019011406844,28.37
6,%,%,True,True,Massachusetts,Massachusetts,1505,5284,%,4894728,28.48221044663134,28.48,28.48221044663134,28.48221044663134,28.48
7,%,%,True,True,New Jersey,New Jersey,1439,5034,%,4960795,28.58561779896702,28.59,28.58561779896702,28.58561779896702,28.59
8,%,%,True,True,Wyoming,Wyoming,201,687,%,482320,29.257641921397383,29.26,29.257641921397383,29.257641921397383,29.26
9,%,%,True,True,Vermont,Vermont,205,700,%,595151,29.28571428571429,29.29,29.28571428571429,29.28571428571429,29.29
10,%,%,True,True,Hawaii,Hawaii,166,566,%,308195,29.328621908127207,29.33,29.328621908127207,29.328621908127207,29.33
11,%,%,True,True,Nebraska,Nebraska,600,2020,%,1519341,29.7029702970297,29.70,29.7029702970297,29.7029702970297,29.70
12,%,%,True,True,Wisconsin,Wisconsin,1829,6154,%,4727246,29.72050698732532,29.72,29.72050698732532,29.72050698732532,29.72
13,%,%,True,True,California,California,4695,15795,%,13815325,29.72459639126306,29.72,29.72459639126306,29.72459639126306,29.72
