,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Delaware,Delaware,9,35,%,3033,25.71428571428571,25.71,25.71428571428571,25.71428571428571,25.71
1,%,%,True,True,New Jersey,New Jersey,27,86,%,14320,31.3953488372093,31.40,31.3953488372093,31.3953488372093,31.40
2,%,%,True,True,Utah,Utah,39,122,%,31014,31.967213114754102,31.97,31.967213114754102,31.967213114754102,31.97
3,%,%,True,True,Hawaii,Hawaii,13,37,%,3099,35.13513513513514,35.14,35.13513513513514,35.13513513513514,35.14
4,%,%,True,True,New Mexico,New Mexico,79,222,%,186151,35.585585585585584,35.59,35.585585585585584,35.585585585585584,35.59
5,%,%,True,True,Georgia,Georgia,49,136,%,24975,36.029411764705884,36.03,36.029411764705884,36.029411764705884,36.03
6,%,%,True,True,Wisconsin,Wisconsin,76,210,%,52520,36.19047619047619,36.19,36.19047619047619,36.19047619047619,36.19
7,%,%,True,True,Alaska,Alaska,84,231,%,109039,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
8,%,%,True,True,Oklahoma,Oklahoma,275,753,%,339826,36.52058432934927,36.52,36.52058432934927,36.52058432934927,36.52
9,%,%,True,True,Iowa,Iowa,49,132,%,9836,37.121212121212125,37.12,37.121212121212125,37.121212121212125,37.12
10,%,%,True,True,Arizona,Arizona,184,495,%,279130,37.17171717171717,37.17,37.17171717171717,37.17171717171717,37.17
11,%,%,True,True,North Carolina,North Carolina,90,242,%,115825,37.1900826446281,37.19,37.1900826446281,37.1900826446281,37.19
12,%,%,True,True,Maine,Maine,22,59,%,8892,37.28813559322034,37.29,37.28813559322034,37.28813559322034,37.29
