,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,West Virginia,West Virginia,10,39,%,33684,25.64102564102564,25.64,25.64102564102564,25.64102564102564,25.64
1,%,%,True,True,Nebraska,Nebraska,90,309,%,235669,29.126213592233007,29.13,29.126213592233007,29.126213592233007,29.13
2,%,%,True,True,Idaho,Idaho,99,337,%,251919,29.376854599406528,29.38,29.376854599406528,29.376854599406528,29.38
3,%,%,True,True,District of Columbia,District of Columbia,36,121,%,76919,29.75206611570248,29.75,29.75206611570248,29.75206611570248,29.75
4,%,%,True,True,Michigan,Michigan,231,771,%,561587,29.961089494163424,29.96,29.961089494163424,29.961089494163424,29.96
5,%,%,True,True,Minnesota,Minnesota,143,473,%,333474,30.23255813953488,30.23,30.23255813953488,30.23255813953488,30.23
6,%,%,True,True,Hawaii,Hawaii,48,158,%,160134,30.37974683544304,30.38,30.37974683544304,30.37974683544304,30.38
7,%,%,True,True,Kansas,Kansas,150,488,%,374093,30.737704918032787,30.74,30.737704918032787,30.737704918032787,30.74
8,%,%,True,True,Indiana,Indiana,247,801,%,522944,30.836454431960046,30.84,30.836454431960046,30.836454431960046,30.84
9,%,%,True,True,New Hampshire,New Hampshire,25,80,%,60873,31.25,31.25,31.25,31.25,31.25
10,%,%,True,True,Kentucky,Kentucky,78,248,%,187984,31.451612903225808,31.45,31.451612903225808,31.451612903225808,31.45
11,%,%,True,True,Virginia,Virginia,383,1214,%,882402,31.548599670510708,31.55,31.548599670510708,31.548599670510708,31.55
12,%,%,True,True,New Jersey,New Jersey,709,2243,%,1991638,31.609451627284884,31.61,31.609451627284884,31.609451627284884,31.61
13,%,%,True,True,Maryland,Maryland,253,793,%,684437,31.904161412358135,31.90,31.904161412358135,31.904161412358135,31.90
