,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,61,327,%,249751,18.654434250764528,18.65,18.654434250764528,18.654434250764528,18.65
1,%,%,True,True,Vermont,Vermont,148,597,%,595151,24.79061976549414,24.79,24.79061976549414,24.79061976549414,24.79
2,%,%,True,True,Maryland,Maryland,610,2300,%,3020582,26.521739130434785,26.52,26.521739130434785,26.521739130434785,26.52
3,%,%,True,True,New Jersey,New Jersey,863,3150,%,4960795,27.3968253968254,27.40,27.3968253968254,27.3968253968254,27.40
4,%,%,True,True,Minnesota,Minnesota,1109,4008,%,4458035,27.669660678642714,27.67,27.669660678642714,27.669660678642714,27.67
5,%,%,True,True,Utah,Utah,925,3342,%,2577888,27.678037103530823,27.68,27.678037103530823,27.678037103530823,27.68
6,%,%,True,True,Massachusetts,Massachusetts,1037,3722,%,4894728,27.861364857603437,27.86,27.861364857603437,27.861364857603437,27.86
7,%,%,True,True,New York,New York,2175,7613,%,10858889,28.56955208196506,28.57,28.56955208196506,28.56955208196506,28.57
8,%,%,True,True,Connecticut,Connecticut,528,1826,%,2330326,28.915662650602407,28.92,28.915662650602407,28.915662650602407,28.92
9,%,%,True,True,Illinois,Illinois,1744,6024,%,7597266,28.950863213811424,28.95,28.950863213811424,28.950863213811424,28.95
10,%,%,True,True,California,California,3026,10452,%,13815325,28.951396861844625,28.95,28.951396861844625,28.951396861844625,28.95
11,%,%,True,True,Nebraska,Nebraska,437,1509,%,1519341,28.959575878064943,28.96,28.959575878064943,28.959575878064943,28.96
12,%,%,True,True,Wisconsin,Wisconsin,1137,3887,%,4727246,29.251350656032933,29.25,29.251350656032933,29.251350656032933,29.25
13,%,%,True,True,Washington,Washington,1315,4493,%,5111255,29.26774983307367,29.27,29.26774983307367,29.26774983307367,29.27
14,%,%,True,True,New Mexico,New Mexico,169,577,%,759740,29.289428076256502,29.29,29.289428076256502,29.289428076256502,29.29
15,%,%,True,True,Maine,Maine,330,1124,%,1269535,29.359430604982208,29.36,29.359430604982208,29.359430604982208,29.36
16,%,%,True,True,Delaware,Delaware,170,577,%,608053,29.462738301559792,29.46,29.462738301559792,29.462738301559792,29.46
17,%,%,True,True,Pennsylvania,Pennsylvania,2277,7700,%,9701126,29.57142857142857,29.57,29.57142857142857,29.57142857142857,29.57
18,%,%,True,True,North Carolina,North Carolina,1609,5424,%,6528578,29.664454277286133,29.66,29.664454277286133,29.664454277286133,29.66
19,%,%,True,True,Iowa,Iowa,751,2462,%,2685614,30.50365556458164,30.50,30.50365556458164,30.50365556458164,30.50
20,%,%,True,True,Virginia,Virginia,1372,4487,%,5213717,30.577223088923557,30.58,30.577223088923557,30.577223088923557,30.58
21,%,%,True,True,New Hampshire,New Hampshire,316,1030,%,1238184,30.679611650485437,30.68,30.679611650485437,30.679611650485437,30.68
22,%,%,True,True,Michigan,Michigan,1936,6271,%,7462582,30.872269175570082,30.87,30.872269175570082,30.872269175570082,30.87
23,%,%,True,True,Colorado,Colorado,1233,3972,%,3893018,31.042296072507554,31.04,31.042296072507554,31.042296072507554,31.04
24,%,%,True,True,Arizona,Arizona,1073,3399,%,3872615,31.568108267137397,31.57,31.568108267137397,31.568108267137397,31.57
25,%,%,True,True,South Dakota,South Dakota,205,649,%,723678,31.587057010785824,31.59,31.587057010785824,31.587057010785824,31.59
26,%,%,True,True,Rhode Island,Rhode Island,152,480,%,771405,31.666666666666664,31.67,31.666666666666664,31.666666666666664,31.67
27,%,%,True,True,Montana,Montana,260,814,%,943656,31.941031941031937,31.94,31.941031941031937,31.941031941031937,31.94
28,%,%,True,True,Florida,Florida,2603,8146,%,11467951,31.954333415173092,31.95,31.954333415173092,31.954333415173092,31.95
29,%,%,True,True,Ohio,Ohio,2545,7936,%,9149813,32.06905241935484,32.07,32.06905241935484,32.06905241935484,32.07
30,%,%,True,True,Texas,Texas,3230,10072,%,11885058,32.069102462271644,32.07,32.069102462271644,32.069102462271644,32.07
31,%,%,True,True,Indiana,Indiana,1724,5374,%,5276416,32.08038704875326,32.08,32.08038704875326,32.08038704875326,32.08
32,%,%,True,True,Oregon,Oregon,935,2911,%,3148080,32.11954654757815,32.12,32.11954654757815,32.11954654757815,32.12
33,%,%,True,True,Hawaii,Hawaii,118,367,%,308195,32.15258855585831,32.15,32.15258855585831,32.15258855585831,32.15
34,%,%,True,True,Wyoming,Wyoming,132,406,%,482320,32.51231527093596,32.51,32.51231527093596,32.51231527093596,32.51
35,%,%,True,True,Kansas,Kansas,648,1988,%,2192217,32.59557344064387,32.60,32.59557344064387,32.59557344064387,32.60
36,%,%,True,True,Georgia,Georgia,1544,4735,%,5510193,32.60823653643084,32.61,32.60823653643084,32.60823653643084,32.61
37,%,%,True,True,South Carolina,South Carolina,899,2750,%,3290272,32.690909090909095,32.69,32.690909090909095,32.690909090909095,32.69
38,%,%,True,True,Missouri,Missouri,1353,4130,%,4854359,32.76029055690073,32.76,32.76029055690073,32.76029055690073,32.76
39,%,%,True,True,North Dakota,North Dakota,177,539,%,644623,32.83858998144712,32.84,32.83858998144712,32.83858998144712,32.84
40,%,%,True,True,Oklahoma,Oklahoma,765,2298,%,2544785,33.28981723237598,33.29,33.28981723237598,33.28981723237598,33.29
41,%,%,True,True,Tennessee,Tennessee,1637,4810,%,5097174,34.03326403326403,34.03,34.03326403326403,34.03326403326403,34.03
42,%,%,True,True,Alabama,Alabama,954,2787,%,3269726,34.230355220667384,34.23,34.230355220667384,34.230355220667384,34.23
43,%,%,True,True,Nevada,Nevada,378,1103,%,1464563,34.2701722574796,34.27,34.2701722574796,34.2701722574796,34.27
44,%,%,True,True,Louisiana,Louisiana,617,1782,%,2676273,34.62401795735129,34.62,34.62401795735129,34.62401795735129,34.62
45,%,%,True,True,Kentucky,Kentucky,1158,3332,%,3765843,34.75390156062425,34.75,34.75390156062425,34.75390156062425,34.75
46,%,%,True,True,Mississippi,Mississippi,529,1522,%,1652517,34.7568988173456,34.76,34.7568988173456,34.7568988173456,34.76
47,%,%,True,True,Alaska,Alaska,178,505,%,434746,35.24752475247524,35.25,35.24752475247524,35.24752475247524,35.25
48,%,%,True,True,Idaho,Idaho,512,1438,%,1541463,35.60500695410292,35.61,35.60500695410292,35.60500695410292,35.61
49,%,%,True,True,West Virginia,West Virginia,490,1347,%,1632071,36.37713437268003,36.38,36.37713437268003,36.37713437268003,36.38
50,%,%,True,True,Arkansas,Arkansas,684,1879,%,2156694,36.40234167110165,36.40,36.40234167110165,36.40234167110165,36.40
