Site_Count,state,county
4,53,001
1,53,003
12,53,005
20,53,007
12,53,009
10,53,011
11,53,015
11,53,017
6,53,019
11,53,021
1,53,023
15,53,025
14,53,027
2,53,029
2,53,031
141,53,033
2,53,035
5,53,037
3,53,039
17,53,041
4,53,045
20,53,047
7,53,049
5,53,051
29,53,053
9,53,057
1,53,059
19,53,061
25,53,063
15,53,065
14,53,067
1,53,069
2,53,071
13,53,073
57,53,077
